序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
3717,601163,三角轮胎,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:114,700万元至122,700万元,同比上年增长:111.65%至126.41%,同比上年增长60,505.77万元至68,505.77万元。",1187000000.0,119.03,"(一)本期业绩预增主要得益于主营业务的增长:2023年国内经济回升向好,下游汽车行业产销增长迅速,海外市场需求旺盛,公司紧紧抓住内外贸需求增长的市场形势,持续优化产品结构与市场结构,扩大品牌影响力,轮胎产销量增长明显;同时公司持续强化精益管理,有效控制产品成本,使得盈利水平大幅提升。(二)非经营性损益的变动及其他因素对公司本期业绩预增无重大影响。",预增,541942300.0,2024-01-30
3718,601118,海南橡胶,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:16,840万元至25,260万元,同比上年增长:146.59%至269.89%,同比上年增长10,010.87万元至18,430.87万元。",210500000.0,208.24,"(一)主营业务影响受国际经济环境持续低迷影响,橡胶产品价格持续走低,橡胶平均销售价格整体低于2022年同期水平,毛利水平降低。同时,受美元加息及汇率波动等影响,公司海外业务财务费用增幅明显,以及公司聚焦主责主业,持续加大生产投入,致使公司主营业务利润同比减少。(二)非经营性损益的影响非经常性损益同比增加,主要为公司提供部分低产胶园用于油茶产业发展等用地需求,获得经济补偿收益所致。",预增,68291300.0,2024-01-30
3719,601118,海南橡胶,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:89,300万元至133,950万元,同比上年下降:39.4%至109.1%,同比上年降低25,238.34万元至69,888.34万元。",-1116250000.0,-74.25,"(一)主营业务影响受国际经济环境持续低迷影响,橡胶产品价格持续走低,橡胶平均销售价格整体低于2022年同期水平,毛利水平降低。同时,受美元加息及汇率波动等影响,公司海外业务财务费用增幅明显,以及公司聚焦主责主业,持续加大生产投入,致使公司主营业务利润同比减少。(二)非经营性损益的影响非经常性损益同比增加,主要为公司提供部分低产胶园用于油茶产业发展等用地需求,获得经济补偿收益所致。",增亏,-640616600.0,2024-01-30
3720,601113,华鼎股份,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:13,500万元至20,000万元,同比上年下降:53.94%至68.91%,同比上年降低23,426.26万元至29,926.26万元。",167500000.0,-61.425,"(一)非经常性损益的影响公司上年同期收到三鼎控股破产重整投资人指定的第三方真爱集团有限公司归还资金占用本金590,500,009.00元(详见公告:2022-026),资金占用问题已解决,公司冲回前期计提的资金占款信用减值损失590,500,009.00元,故预计本期净利润与上年同期相比有下降50%以上的情形。(二)主营业务的影响本期锦纶板块经营业绩实现增长,跨境电商板块亏损同比有所减少,故预计本期归属于母公司所有者的扣除非经常性损益的净利润同比增加。",预减,434262600.0,2024-01-30
3721,601113,华鼎股份,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:12,000万元至18,000万元,同比上年增长:134.95%至152.43%,同比上年增长46,331.36万元至52,331.36万元。",150000000.0,143.69,"(一)非经常性损益的影响公司上年同期收到三鼎控股破产重整投资人指定的第三方真爱集团有限公司归还资金占用本金590,500,009.00元(详见公告:2022-026),资金占用问题已解决,公司冲回前期计提的资金占款信用减值损失590,500,009.00元,故预计本期净利润与上年同期相比有下降50%以上的情形。(二)主营业务的影响本期锦纶板块经营业绩实现增长,跨境电商板块亏损同比有所减少,故预计本期归属于母公司所有者的扣除非经常性损益的净利润同比增加。",扭亏,-343313600.0,2024-01-30
3722,601058,赛轮轮胎,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利约:310,000万元,同比上年增长:132.77%左右,同比上年增长176,800万元左右。",3100000000.0,132.77,"2023年,国内轮胎市场需求恢复明显,国外经销商去库存对公司生产经营的影响也在下半年逐步消除。随着公司产能释放及产能利用率的不断提升,公司全钢胎、半钢胎和非公路轮胎的产销量均创历史新高,产品毛利率同比也有较大幅度增长。公司紧紧围绕“做一条好轮胎”的使命,长期坚持在非公路轮胎领域进行研发投入及技术创新,矿卡胎、农业胎及巨胎等产品性能获得了越来越多客户的认可,本期收入增幅和毛利率水平均高于全钢胎和半钢胎。",预增,1332000000.0,2024-01-30
3723,601058,赛轮轮胎,营业收入,"预计2023年1-12月营业收入约:2,600,000万元,同比上年增长:18.71%左右,同比上年增长409,800万元左右。",26000000000.0,18.71,"2023年,国内轮胎市场需求恢复明显,国外经销商去库存对公司生产经营的影响也在下半年逐步消除。随着公司产能释放及产能利用率的不断提升,公司全钢胎、半钢胎和非公路轮胎的产销量均创历史新高,产品毛利率同比也有较大幅度增长。公司紧紧围绕“做一条好轮胎”的使命,长期坚持在非公路轮胎领域进行研发投入及技术创新,矿卡胎、农业胎及巨胎等产品性能获得了越来越多客户的认可,本期收入增幅和毛利率水平均高于全钢胎和半钢胎。",略增,21902213873.16,2024-01-30
3724,601058,赛轮轮胎,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利约:316,000万元,同比上年增长:136.71%左右,同比上年增长182,500万元左右。",3160000000.0,136.71,"2023年,国内轮胎市场需求恢复明显,国外经销商去库存对公司生产经营的影响也在下半年逐步消除。随着公司产能释放及产能利用率的不断提升,公司全钢胎、半钢胎和非公路轮胎的产销量均创历史新高,产品毛利率同比也有较大幅度增长。公司紧紧围绕“做一条好轮胎”的使命,长期坚持在非公路轮胎领域进行研发投入及技术创新,矿卡胎、农业胎及巨胎等产品性能获得了越来越多客户的认可,本期收入增幅和毛利率水平均高于全钢胎和半钢胎。",预增,1335000000.0,2024-01-30
3725,601038,一拖股份,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:92,000万元至102,000万元,同比上年增长:35.09%至49.77%,同比上年增长23,900万元至33,900万元。",970000000.0,42.43,"(一)主营业务影响。受“国四”切换影响,2023年国内大中拖产品销量出现了明显下滑。公司积极应对挑战,通过强化营销能力、升级产品服务,巩固国内市场优势,同时,全力以赴拓展海外市场,弥补国内市场下行带来的不利影响。2023年,公司销售大中拖产品7.23万台,同比下降18%,其中出口产品销量同比增长43%,柴油机产品外销8.25万台,同比增长7.69%。受益于产品销售结构优化,公司开展全价值链成本费用管控效果持续显现,主导产品盈利能力稳定向好。此外,公司不断强化风险管控,经营运行质量持续优化,推动公司实现高质量发展。(二)非经营性损益的影响。2023年,公司计入当期损益的政府补助及持有的金融资产公允价值变动等非经常性损益事项约0.84亿元,较上年同期增加1.74亿元。",略增,681000000.0,2024-01-30
3726,601038,一拖股份,非经常性损益,"预计2023年1-12月非经常性损益约:8,400万元,同比上年增长17,400万元。",84000000.0,192.95,"(一)主营业务影响。受“国四”切换影响,2023年国内大中拖产品销量出现了明显下滑。公司积极应对挑战,通过强化营销能力、升级产品服务,巩固国内市场优势,同时,全力以赴拓展海外市场,弥补国内市场下行带来的不利影响。2023年,公司销售大中拖产品7.23万台,同比下降18%,其中出口产品销量同比增长43%,柴油机产品外销8.25万台,同比增长7.69%。受益于产品销售结构优化,公司开展全价值链成本费用管控效果持续显现,主导产品盈利能力稳定向好。此外,公司不断强化风险管控,经营运行质量持续优化,推动公司实现高质量发展。(二)非经营性损益的影响。2023年,公司计入当期损益的政府补助及持有的金融资产公允价值变动等非经常性损益事项约0.84亿元,较上年同期增加1.74亿元。",不确定,-90371468.36,2024-01-30
3727,601038,一拖股份,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:83,600万元至93,600万元,同比上年增长:8.37%至21.33%,同比上年增长6,500万元至16,500万元。",886000000.0,14.85,"(一)主营业务影响。受“国四”切换影响,2023年国内大中拖产品销量出现了明显下滑。公司积极应对挑战,通过强化营销能力、升级产品服务,巩固国内市场优势,同时,全力以赴拓展海外市场,弥补国内市场下行带来的不利影响。2023年,公司销售大中拖产品7.23万台,同比下降18%,其中出口产品销量同比增长43%,柴油机产品外销8.25万台,同比增长7.69%。受益于产品销售结构优化,公司开展全价值链成本费用管控效果持续显现,主导产品盈利能力稳定向好。此外,公司不断强化风险管控,经营运行质量持续优化,推动公司实现高质量发展。(二)非经营性损益的影响。2023年,公司计入当期损益的政府补助及持有的金融资产公允价值变动等非经常性损益事项约0.84亿元,较上年同期增加1.74亿元。",略增,771000000.0,2024-01-30
3728,601010,ST文峰,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利约:14,177.19万元。",141771900.0,27.29,"(一)2023年,公司加强日常经营管理,控制费用支出,从而报告期公司业绩较上年同期有所提升。(二)公司于2023年1月转让参股公司南通华尔康医疗科技有限公司股权,产生投资收益约2,403.38万元。(三)上年同期公司归母净利润为负主要系公司全资子公司认购的私募基金出现亏损以及公司出售持有的天风证券股票形成投资损失。(四)会计处理对公司业绩预盈没有重大影响。",略增,111374800.0,2024-01-30
3729,601010,ST文峰,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利约:17,329.67万元。",173296700.0,207.0,"(一)2023年,公司加强日常经营管理,控制费用支出,从而报告期公司业绩较上年同期有所提升。(二)公司于2023年1月转让参股公司南通华尔康医疗科技有限公司股权,产生投资收益约2,403.38万元。(三)上年同期公司归母净利润为负主要系公司全资子公司认购的私募基金出现亏损以及公司出售持有的天风证券股票形成投资损失。(四)会计处理对公司业绩预盈没有重大影响。",扭亏,-161957500.0,2024-01-30
3730,600988,赤峰黄金,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:76,000万元至83,000万元,同比上年增长:68.47%至83.99%,同比上年增长30,888.46万元至37,888.46万元。",795000000.0,76.23,"公司2023年度实现归属于母公司所有者的净利润、归属于母公司所有者的扣除非经常性损益的净利润同比均大幅增长,主要系本年度黄金产量及销售价格上涨所致;2023年度非经常性损益主要系上半年黄金租赁公允价值变动所致。",预增,451115400.0,2024-01-30
3731,600988,赤峰黄金,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:81,000万元至88,000万元,同比上年增长:101.95%至119.4%,同比上年增长40,891.29万元至47,891.29万元。",845000000.0,110.675,"公司2023年度实现归属于母公司所有者的净利润、归属于母公司所有者的扣除非经常性损益的净利润同比均大幅增长,主要系本年度黄金产量及销售价格上涨所致;2023年度非经常性损益主要系上半年黄金租赁公允价值变动所致。",预增,401087100.0,2024-01-30
3732,600983,惠而浦,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:8,300万元至12,000万元,同比上年增长:33.49%至93%,同比上年增长2,082.44万元至5,782.44万元。",101500000.0,63.245,"(一)主营业务:报告期内,公司持续优化现有渠道,提升研发创新,推进新项目开发,优化产品结构,整体取得了一定的成效,公司整体毛利水平有一定的改善。(二)降本增效:报告期内,公司深入挖掘降本空间,原材料价格有所回落,公司产品毛利率有所提升,公司整体盈利水平有所提升。上述因素导致公司本年度业绩有较大幅度提升。",预增,62175600.0,2024-01-30
3733,600983,惠而浦,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:6,200万元至9,300万元,同比上年增长:121.88%至232.83%,同比上年增长3,405.74万元至6,505.74万元。",77500000.0,177.355,"(一)主营业务:报告期内,公司持续优化现有渠道,提升研发创新,推进新项目开发,优化产品结构,整体取得了一定的成效,公司整体毛利水平有一定的改善。(二)降本增效:报告期内,公司深入挖掘降本空间,原材料价格有所回落,公司产品毛利率有所提升,公司整体盈利水平有所提升。上述因素导致公司本年度业绩有较大幅度提升。",预增,27942600.0,2024-01-30
3734,600903,贵州燃气,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:6,800万元至8,150万元,同比上年增长:166.75%至219.71%,同比上年增长4,250.83万元至5,600.83万元。",74750000.0,193.23,"上年同期因气候异常、上游气源紧张、气源价格上涨等因素,为保障下游用户能源需求,公司采购高价气源保障供应,采购成本大幅上升。本报告期,公司为降低气源采购成本,持续积极采取多种措施、多渠道引进气源;同时部分经营区域采购成本逐步向下游疏导,购销差价提升。2023年,公司主营业务毛利较上年同期上升约1.5亿元。",预增,25491700.0,2024-01-30
3735,600903,贵州燃气,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:6,400万元至7,650万元,同比上年增长:424.84%至527.35%,同比上年增长5,180.58万元至6,430.58万元。",70250000.0,476.095,"上年同期因气候异常、上游气源紧张、气源价格上涨等因素,为保障下游用户能源需求,公司采购高价气源保障供应,采购成本大幅上升。本报告期,公司为降低气源采购成本,持续积极采取多种措施、多渠道引进气源;同时部分经营区域采购成本逐步向下游疏导,购销差价提升。2023年,公司主营业务毛利较上年同期上升约1.5亿元。",预增,12194200.0,2024-01-30
3736,600857,宁波中百,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利约:6,070万元,同比上年下降:83.24%左右,同比上年降低30,147万元左右。",60700000.0,-83.24,"(一)非经常性损益的影响本期业绩预减的原因系非经常性损益对公司净利润的影响。1、上年同期公司冲回因“担保案”事项结案计提的预计负债31,512万元本期没有相关事项发生;2、本期公司进行资产处置产生收益约13,962万元,上年同期没有相关事项发生;3、本期公司持有股票公允价值变动产生损失约11,494万元,上年同期持有股票公允价值变动产生收益615万元,与上年同期相比,公司股票投资业务产生的净利润将减少约12,109万元。(二)会计处理的影响会计处理对公司本期业绩预告没有重大影响。(三)其他影响公司不存在其他对业绩预告构成重大影响的因素。",预减,362170000.0,2024-01-30
3737,600857,宁波中百,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利约:3,446万元,同比上年增长:3.42%左右,同比上年增长114万元左右。",34460000.0,3.42,"(一)非经常性损益的影响本期业绩预减的原因系非经常性损益对公司净利润的影响。1、上年同期公司冲回因“担保案”事项结案计提的预计负债31,512万元本期没有相关事项发生;2、本期公司进行资产处置产生收益约13,962万元,上年同期没有相关事项发生;3、本期公司持有股票公允价值变动产生损失约11,494万元,上年同期持有股票公允价值变动产生收益615万元,与上年同期相比,公司股票投资业务产生的净利润将减少约12,109万元。(二)会计处理的影响会计处理对公司本期业绩预告没有重大影响。(三)其他影响公司不存在其他对业绩预告构成重大影响的因素。",略增,33320000.0,2024-01-30
3738,600855,航天长峰,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:26,499万元至29,699万元。",-280990000.0,-423.33,"本报告期内,公司业绩预亏主要原因如下:一是军工电子红外光电业务受部分批产军品价格调整原因影响,产品收入、利润率出现较大下滑;二是公共安全业务在执行存量项目未达到验收结算节点,本年重点开拓的边海防领域基本处在项目建设期,经营效益尚未显现;三是子公司航天柏克业绩同比下滑,基于谨慎性判断,对收购航天柏克形成的商誉计提大额减值准备。",增亏,-53692300.0,2024-01-30
3739,600855,航天长峰,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:24,000万元至27,200万元。",-256000000.0,-4773.41,"本报告期内,公司业绩预亏主要原因如下:一是军工电子红外光电业务受部分批产军品价格调整原因影响,产品收入、利润率出现较大下滑;二是公共安全业务在执行存量项目未达到验收结算节点,本年重点开拓的边海防领域基本处在项目建设期,经营效益尚未显现;三是子公司航天柏克业绩同比下滑,基于谨慎性判断,对收购航天柏克形成的商誉计提大额减值准备。",首亏,5477800.0,2024-01-30
3740,600844,金煤科技,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损约:35,700万元。",-357000000.0,-21.85,"1、主营业务影响本年度公司的生产装置运行尚算平稳,主要产品乙二醇和草酸的产售量与上年同比略有增长。受市场产品价格继续低迷、原材料价格上涨等因素的影响,公司乙二醇和草酸产品的年销售均价同比分别下降约14%和16%,而生产所需的主要原料褐煤的年采购均价同比上涨约33%,公司仍处于经营性亏损状态。2、计提减值准备公司拟对2023年末的部分资产计提减值准备合计9,877.42万元,其中存货跌价准备2,478.78万元、固定资产减值损失4,047.47万元、长期待摊费用减值损失2,273.35万元、长期股权投资减值损失1,077.82万元。本次计提对归属于母公司的净利润的影响数为-7,862.38万元。",增亏,-292980000.0,2024-01-30
3741,600844,金煤科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损约:36,100万元。",-361000000.0,-18.19,"1、主营业务影响本年度公司的生产装置运行尚算平稳,主要产品乙二醇和草酸的产售量与上年同比略有增长。受市场产品价格继续低迷、原材料价格上涨等因素的影响,公司乙二醇和草酸产品的年销售均价同比分别下降约14%和16%,而生产所需的主要原料褐煤的年采购均价同比上涨约33%,公司仍处于经营性亏损状态。2、计提减值准备公司拟对2023年末的部分资产计提减值准备合计9,877.42万元,其中存货跌价准备2,478.78万元、固定资产减值损失4,047.47万元、长期待摊费用减值损失2,273.35万元、长期股权投资减值损失1,077.82万元。本次计提对归属于母公司的净利润的影响数为-7,862.38万元。",增亏,-305450000.0,2024-01-30
3742,600771,广誉远,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:10,000万元至12,000万元,同比上年增长49,872.38万元至51,872.38万元。",110000000.0,127.59,"报告期内,公司加强内部控制管理,坚决贯彻提质增效各项举措,强化营销管控和数智化管理,精准实施预算日常管控。核心业务条线业绩普遍增长,综合毛利率提升,特别是精品中药销售占比持续增加,销售费用率同比降低,综合使得公司净利润增长,实现扭亏为盈。",扭亏,-398723800.0,2024-01-30
3743,600771,广誉远,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:9,000万元至11,000万元,同比上年增长49,793.3万元至51,793.3万元。",100000000.0,124.515,"报告期内,公司加强内部控制管理,坚决贯彻提质增效各项举措,强化营销管控和数智化管理,精准实施预算日常管控。核心业务条线业绩普遍增长,综合毛利率提升,特别是精品中药销售占比持续增加,销售费用率同比降低,综合使得公司净利润增长,实现扭亏为盈。",扭亏,-407933000.0,2024-01-30
3744,600746,江苏索普,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:1,200万元至1,600万元,同比上年下降:96.73%至97.55%,同比上年降低47,403.46万元至47,803.46万元。",14000000.0,-97.14,"2023年,公司主要原料价格处于高位,产品价格下跌,致使公司2023年经营业绩预计同比下滑。",预减,490034600.0,2024-01-30
3745,600746,江苏索普,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:1,500万元至2,000万元,同比上年下降:96.04%至97.03%,同比上年降低48,514.25万元至49,014.25万元。",17500000.0,-96.535,"2023年,公司主要原料价格处于高位,产品价格下跌,致使公司2023年经营业绩预计同比下滑。",预减,505142500.0,2024-01-30
3746,600728,佳都科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:2,500万元至3,500万元,同比上年增长:14%至38.57%。",-30000000.0,26.285,"报告期内,公司整体经营态势稳中向好,在AI大模型技术和产品研发、“五年十城”区域业务布局、AI产业生态合作三个维度上持续发力,各项经营数据显著改善。报告期内业绩变动的主要原因包括:(一)报告期内广州、成都等地的在手订单持续稳定交付,拓展济南、天津、宁波、南昌、茂名等多地轨道交通和城市治理智慧化业务,新签智能化业务订单较去年实现增长,营业收入和毛利同比提升,扣非归母净利润同比去年有所改善。(二)公司践行高质量发展,采取稳健的经营策略和严格的风控措施,加大回款、优化营运资金管理,预计经营性现金流回正,同比大幅改善。(三)非经常性损益影响:公司战略投资的人工智能上市企业公允价值变动及股权处置等事项对当年净利润影响3.39亿元(税后)。",减亏,-40696300.0,2024-01-30
3747,600728,佳都科技,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:35,000万元至45,000万元。",400000000.0,252.605,"报告期内,公司整体经营态势稳中向好,在AI大模型技术和产品研发、“五年十城”区域业务布局、AI产业生态合作三个维度上持续发力,各项经营数据显著改善。报告期内业绩变动的主要原因包括:(一)报告期内广州、成都等地的在手订单持续稳定交付,拓展济南、天津、宁波、南昌、茂名等多地轨道交通和城市治理智慧化业务,新签智能化业务订单较去年实现增长,营业收入和毛利同比提升,扣非归母净利润同比去年有所改善。(二)公司践行高质量发展,采取稳健的经营策略和严格的风控措施,加大回款、优化营运资金管理,预计经营性现金流回正,同比大幅改善。(三)非经常性损益影响:公司战略投资的人工智能上市企业公允价值变动及股权处置等事项对当年净利润影响3.39亿元(税后)。",扭亏,-262112100.0,2024-01-30
3748,600718,东软集团,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:7,200万元至8,600万元。",79000000.0,123.03,"(一)主营业务影响1、公司把握数字化时代“软件定义”带来的产业变革机遇以及“数字经济”的市场空间,积极拓展市场,拥抱AI,持续探索数据运营和创新发展模式,保持在核心业务领域的领先优势,2023年度营业收入同比持续稳步增长。2、面对复杂严峻的外部形势,公司持续推进组织变革和人才结构优化,全面梳理内部管理流程,积极推进项目交付与客户验收进度,毛利率较上年有所提升,净利润同比大幅增长。(二)创新业务公司的影响1、公司在“大健康”“大汽车”等板块构造的东软医疗、东软熙康、望海康信、东软睿驰、融盛保险等创新业务公司的整体业绩减亏,但对公司净利润、扣除非经常性损益的净利润仍为负向影响。2、公司根据企业会计准则对长期股权投资进行减值测试,基于谨慎性原则,对于账面价值低于可收回金额的部分计提资产减值准备,对公司利润为负向影响。上述创新业务公司对公司利润的负向影响,目前预计整体规模与上年持平。综合上述因素,预计2023年度实现归属于上市公司股东的净利润恢复盈利,归属于上市公司股东的扣除非经常性损益的净利润实现减亏。具体结果,以公司正式披露的经审计后的2023年年度报告为准。",扭亏,-343000000.0,2024-01-30
3749,600718,东软集团,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:11,500万元至14,000万元。",-127500000.0,75.94,"(一)主营业务影响1、公司把握数字化时代“软件定义”带来的产业变革机遇以及“数字经济”的市场空间,积极拓展市场,拥抱AI,持续探索数据运营和创新发展模式,保持在核心业务领域的领先优势,2023年度营业收入同比持续稳步增长。2、面对复杂严峻的外部形势,公司持续推进组织变革和人才结构优化,全面梳理内部管理流程,积极推进项目交付与客户验收进度,毛利率较上年有所提升,净利润同比大幅增长。(二)创新业务公司的影响1、公司在“大健康”“大汽车”等板块构造的东软医疗、东软熙康、望海康信、东软睿驰、融盛保险等创新业务公司的整体业绩减亏,但对公司净利润、扣除非经常性损益的净利润仍为负向影响。2、公司根据企业会计准则对长期股权投资进行减值测试,基于谨慎性原则,对于账面价值低于可收回金额的部分计提资产减值准备,对公司利润为负向影响。上述创新业务公司对公司利润的负向影响,目前预计整体规模与上年持平。综合上述因素,预计2023年度实现归属于上市公司股东的净利润恢复盈利,归属于上市公司股东的扣除非经常性损益的净利润实现减亏。具体结果,以公司正式披露的经审计后的2023年年度报告为准。",减亏,-530000000.0,2024-01-30
3750,600714,金瑞矿业,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:767万元,同比上年下降:85.99%左右,同比上年降低4,707万元。",7670000.0,-85.99,"主营业务影响。报告期内,受宏观经济环境及下游行业需求减弱等因素影响,公司主营业务产品碳酸锶、金属锶等销售价格持续走低,导致公司盈利水平同比大幅下降。",预减,54740000.0,2024-01-30
3751,600714,金瑞矿业,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:455万元,同比上年下降:91.49%左右,同比上年降低4,894万元。",4550000.0,-91.49,"主营业务影响。报告期内,受宏观经济环境及下游行业需求减弱等因素影响,公司主营业务产品碳酸锶、金属锶等销售价格持续走低,导致公司盈利水平同比大幅下降。",预减,53490000.0,2024-01-30
3752,600712,南宁百货,归属于上市公司股东的净利润,预计2023年1-12月归属于上市公司股东的净利润盈利约:730万元。,7300000.0,111.32,"(一)主营业务方面百货零售行业呈现复苏态势,实体门店客流量逐步回升,公司对朝阳店布局进行调改,营业收入同比略有增长。(二)非经营性损益方面公司本期非经营性损益对净利润的影响金额约4535万元。主要因素:一是因公司朝阳店南楼部分房屋被政府征收,可确认资产处置收益约2200万元。二是公司与南宁市标特步房地产开发有限公司就购房余款案、购房余款违约金案达成了调解协议,转回以前年度计提预计负债约2100万元。三是公司收到留工补助、稳岗补贴等政府补助约235万元。",扭亏,-64493100.0,2024-01-30
3753,600712,南宁百货,非经常性损益,"预计2023年1-12月非经常性损益约:4,535万元。",45350000.0,458.46,"(一)主营业务方面百货零售行业呈现复苏态势,实体门店客流量逐步回升,公司对朝阳店布局进行调改,营业收入同比略有增长。(二)非经营性损益方面公司本期非经营性损益对净利润的影响金额约4535万元。主要因素:一是因公司朝阳店南楼部分房屋被政府征收,可确认资产处置收益约2200万元。二是公司与南宁市标特步房地产开发有限公司就购房余款案、购房余款违约金案达成了调解协议,转回以前年度计提预计负债约2100万元。三是公司收到留工补助、稳岗补贴等政府补助约235万元。",不确定,8120557.91,2024-01-30
3754,600712,南宁百货,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损约:3,100万元。",-31000000.0,57.31,"(一)主营业务方面百货零售行业呈现复苏态势,实体门店客流量逐步回升,公司对朝阳店布局进行调改,营业收入同比略有增长。(二)非经营性损益方面公司本期非经营性损益对净利润的影响金额约4535万元。主要因素:一是因公司朝阳店南楼部分房屋被政府征收,可确认资产处置收益约2200万元。二是公司与南宁市标特步房地产开发有限公司就购房余款案、购房余款违约金案达成了调解协议,转回以前年度计提预计负债约2100万元。三是公司收到留工补助、稳岗补贴等政府补助约235万元。",减亏,-72613700.0,2024-01-30
3755,600711,盛屯矿业,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:24,000万元至32,000万元。",280000000.0,450.22,"报告期内,归属于上市公司股东的净利润较上年同期实现扭亏为盈,主要原因如下:1、铜矿冶板块刚果(金)采冶一体化子公司卡隆威在2023年度成功实现投产,项目于2023年一季度已产出铜钴产品,并于二季度进入生产爬坡期,在下半年将铜产能规模由3万金属吨扩大为5万金属吨,其经营效益已经在报告期内体现,增强公司盈利能力。公司刚果(金)CCR铜钴冶炼项目及CCM铜钴冶炼项目在报告期内保持铜满负荷生产。预计报告期内实现全年产铜约10万金属吨,较上年度铜总产量增加超过70%,铜矿冶板块为公司业绩做出坚实贡献。2、金属价格影响报告期内公司主营金属铜价格相对稳定,为公司的盈利提供保障;主营金属镍、钴、锌价格下跌,产生一定负面影响,其中,镍价格大幅下跌,盈利能力较2022年有所下降;钴价格仍然处于低位,跌幅减缓;锌价格下跌也造成一定影响。3、成本因素受全球经济形势的变化影响,全球能源市场供应紧张,公司用于生产经营所需的能源、电力等持续高位,导致能源金属冶炼生产环节各项成本上升。",扭亏,-79950000.0,2024-01-30
3756,600711,盛屯矿业,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:23,000万元至30,000万元。",265000000.0,377.37,"报告期内,归属于上市公司股东的净利润较上年同期实现扭亏为盈,主要原因如下:1、铜矿冶板块刚果(金)采冶一体化子公司卡隆威在2023年度成功实现投产,项目于2023年一季度已产出铜钴产品,并于二季度进入生产爬坡期,在下半年将铜产能规模由3万金属吨扩大为5万金属吨,其经营效益已经在报告期内体现,增强公司盈利能力。公司刚果(金)CCR铜钴冶炼项目及CCM铜钴冶炼项目在报告期内保持铜满负荷生产。预计报告期内实现全年产铜约10万金属吨,较上年度铜总产量增加超过70%,铜矿冶板块为公司业绩做出坚实贡献。2、金属价格影响报告期内公司主营金属铜价格相对稳定,为公司的盈利提供保障;主营金属镍、钴、锌价格下跌,产生一定负面影响,其中,镍价格大幅下跌,盈利能力较2022年有所下降;钴价格仍然处于低位,跌幅减缓;锌价格下跌也造成一定影响。3、成本因素受全球经济形势的变化影响,全球能源市场供应紧张,公司用于生产经营所需的能源、电力等持续高位,导致能源金属冶炼生产环节各项成本上升。",扭亏,-95540000.0,2024-01-30
