序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
1906,000625,长安汽车,每股收益,预计2024年1-6月每股收益盈利:0.25元至0.32元。,0.285,,"报告期内,公司归属于上市公司股东的净利润同比下降,主要原因为2023年第一季度并购深蓝汽车科技有限公司,原持有其股权按公允价值重新计量确认非经常性损益50.2亿元。2024年第二季度,公司归属于上市公司股东的净利润预计为13.4至20.4亿元,同环比增长,扣除非经常性损益后的净利润预计为6.9至13.9亿元,同环比增长,主要得益于公司品牌向上,产品结构优化,自主品牌盈利稳定;合资业务盈利能力逐步改善。",预减,0.78,2024-07-11
1907,000625,长安汽车,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:250,000万元至320,000万元,同比上年下降:58.19%至67.33%。",2850000000.0,-62.76,"报告期内,公司归属于上市公司股东的净利润同比下降,主要原因为2023年第一季度并购深蓝汽车科技有限公司,原持有其股权按公允价值重新计量确认非经常性损益50.2亿元。2024年第二季度,公司归属于上市公司股东的净利润预计为13.4至20.4亿元,同环比增长,扣除非经常性损益后的净利润预计为6.9至13.9亿元,同环比增长,主要得益于公司品牌向上,产品结构优化,自主品牌盈利稳定;合资业务盈利能力逐步改善。",预减,7652979300.0,2024-07-11
1908,000615,*ST美谷,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:4,200万元至5,800万元。",-50000000.0,-21.385,"1、报告期内,粘胶长丝产品市场整体消费需求不足,产品平均售价有所下降,进一步挤压了利润空间,导致业务亏损增加。2、报告期内,医疗美容业务市场竞争越趋激烈、客户开拓难度加大,公司医疗美容业务板块营业收入和利润同比有所减少。",增亏,-41191000.0,2024-07-11
1909,000615,*ST美谷,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:4,200万元至5,800万元。",-50000000.0,-9.68,"1、报告期内,粘胶长丝产品市场整体消费需求不足,产品平均售价有所下降,进一步挤压了利润空间,导致业务亏损增加。2、报告期内,医疗美容业务市场竞争越趋激烈、客户开拓难度加大,公司医疗美容业务板块营业收入和利润同比有所减少。",续亏,-45585500.0,2024-07-11
1910,000615,*ST美谷,每股收益,预计2024年1-6月每股收益亏损:0.055元至0.076元。,-0.0655,,"1、报告期内,粘胶长丝产品市场整体消费需求不足,产品平均售价有所下降,进一步挤压了利润空间,导致业务亏损增加。2、报告期内,医疗美容业务市场竞争越趋激烈、客户开拓难度加大,公司医疗美容业务板块营业收入和利润同比有所减少。",增亏,-0.054,2024-07-11
1911,000610,*ST西旅,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:5,100万元至6,960万元。",-60300000.0,-19.985,"公司2024年上半年度预计亏损原因主要系:公司酒店板块新拓展店面尚处于爬坡期或未开业,且刚性固定成本费用较高;旅行社板块其国内游业务客源减少,出入境游业务正持续回暖,处于恢复期,影响当期利润未达预期。",增亏,-50257900.0,2024-07-11
1912,000610,*ST西旅,每股收益,预计2024年1-6月每股收益亏损:0.1859元至0.2644元。,-0.22515,,"公司2024年上半年度预计亏损原因主要系:公司酒店板块新拓展店面尚处于爬坡期或未开业,且刚性固定成本费用较高;旅行社板块其国内游业务客源减少,出入境游业务正持续回暖,处于恢复期,影响当期利润未达预期。",续亏,-0.2123,2024-07-11
1913,000610,*ST西旅,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:5,130万元至6,990万元。",-60600000.0,-19.215,"公司2024年上半年度预计亏损原因主要系:公司酒店板块新拓展店面尚处于爬坡期或未开业,且刚性固定成本费用较高;旅行社板块其国内游业务客源减少,出入境游业务正持续回暖,处于恢复期,影响当期利润未达预期。",增亏,-50831000.0,2024-07-11
1914,000609,*ST中迪,营业收入,"预计2024年1-6月营业收入:26,200万元至28,200万元。",272000000.0,35137.725,"报告期业绩变动主要原因如下:1、本报告期内,公司房地产项目新开预售楼盘,销售活动和销售费用较上年同期增加,同时有息负债较上年同期增加,财务费用-利息支出较上年同期增加,因此亏损幅度较上年同期增加。2、本报告期内,公司下属“中迪·花熙樾”项目3号楼和10号楼实现完工交付,此外2023年度已经完工的“中迪·花熙樾”项目2号楼房产在本报告期实现部分交付,因此公司营业收入较上年同期大幅增长。",预增,771900.0,2024-07-11
1915,000609,*ST中迪,扣除后营业收入,"预计2024年1-6月扣除后营业收入:26,200万元至28,200万元。",272000000.0,,"报告期业绩变动主要原因如下:1、本报告期内,公司房地产项目新开预售楼盘,销售活动和销售费用较上年同期增加,同时有息负债较上年同期增加,财务费用-利息支出较上年同期增加,因此亏损幅度较上年同期增加。2、本报告期内,公司下属“中迪·花熙樾”项目3号楼和10号楼实现完工交付,此外2023年度已经完工的“中迪·花熙樾”项目2号楼房产在本报告期实现部分交付,因此公司营业收入较上年同期大幅增长。",预增,771000.0,2024-07-11
1916,000609,*ST中迪,每股收益,预计2024年1-6月每股收益亏损:0.22元至0.4元。,-0.31,,"报告期业绩变动主要原因如下:1、本报告期内,公司房地产项目新开预售楼盘,销售活动和销售费用较上年同期增加,同时有息负债较上年同期增加,财务费用-利息支出较上年同期增加,因此亏损幅度较上年同期增加。2、本报告期内,公司下属“中迪·花熙樾”项目3号楼和10号楼实现完工交付,此外2023年度已经完工的“中迪·花熙樾”项目2号楼房产在本报告期实现部分交付,因此公司营业收入较上年同期大幅增长。",增亏,-0.17,2024-07-11
1917,000609,*ST中迪,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:6,500万元至12,000万元。",-92500000.0,-86.235,"报告期业绩变动主要原因如下:1、本报告期内,公司房地产项目新开预售楼盘,销售活动和销售费用较上年同期增加,同时有息负债较上年同期增加,财务费用-利息支出较上年同期增加,因此亏损幅度较上年同期增加。2、本报告期内,公司下属“中迪·花熙樾”项目3号楼和10号楼实现完工交付,此外2023年度已经完工的“中迪·花熙樾”项目2号楼房产在本报告期实现部分交付,因此公司营业收入较上年同期大幅增长。",增亏,-49668800.0,2024-07-11
1918,000609,*ST中迪,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:6,000万元至11,500万元。",-87500000.0,-91.23,"报告期业绩变动主要原因如下:1、本报告期内,公司房地产项目新开预售楼盘,销售活动和销售费用较上年同期增加,同时有息负债较上年同期增加,财务费用-利息支出较上年同期增加,因此亏损幅度较上年同期增加。2、本报告期内,公司下属“中迪·花熙樾”项目3号楼和10号楼实现完工交付,此外2023年度已经完工的“中迪·花熙樾”项目2号楼房产在本报告期实现部分交付,因此公司营业收入较上年同期大幅增长。",增亏,-45756200.0,2024-07-11
1919,000608,阳光股份,每股收益,预计2024年1-6月每股收益亏损:0.015元至0.021元。,-0.018,,"本报告期公司业绩预计较上年同期减少亏损28%至50%,主要原因是公司本报告期所涉诉讼按最新判决预计需赔付金额减少,导致营业外支出大幅减少,归属于上市公司股东的净利润增加。该事项影响归属于上市公司股东的净利润预计约1000万元,属于非经常性损益事项。",减亏,-0.03,2024-07-11
1920,000608,阳光股份,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:2,100万元至2,600万元。",-23500000.0,-11.96,"本报告期公司业绩预计较上年同期减少亏损28%至50%,主要原因是公司本报告期所涉诉讼按最新判决预计需赔付金额减少,导致营业外支出大幅减少,归属于上市公司股东的净利润增加。该事项影响归属于上市公司股东的净利润预计约1000万元,属于非经常性损益事项。",增亏,-20990000.0,2024-07-11
1921,000608,阳光股份,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:1,100万元至1,600万元。",-13500000.0,38.83,"本报告期公司业绩预计较上年同期减少亏损28%至50%,主要原因是公司本报告期所涉诉讼按最新判决预计需赔付金额减少,导致营业外支出大幅减少,归属于上市公司股东的净利润增加。该事项影响归属于上市公司股东的净利润预计约1000万元,属于非经常性损益事项。",减亏,-22070000.0,2024-07-11
1922,000600,建投能源,每股收益,预计2024年1-6月每股收益盈利约:0.177元。,0.177,,"2024年上半年,公司进一步强化专业化管理,坚持以市场为导向,以效益为中心组织生产经营,实现发电量、供热量同比增加,燃料成本同比降低,经营业绩稳步提升。",预增,0.047,2024-07-11
1923,000600,建投能源,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利约:30,000万元,同比上年增长:1209.86%左右。",300000000.0,1209.86,"2024年上半年,公司进一步强化专业化管理,坚持以市场为导向,以效益为中心组织生产经营,实现发电量、供热量同比增加,燃料成本同比降低,经营业绩稳步提升。",扭亏,-27030500.0,2024-07-11
1924,000600,建投能源,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利约:32,000万元,同比上年增长:279.68%左右。",320000000.0,279.68,"2024年上半年,公司进一步强化专业化管理,坚持以市场为导向,以效益为中心组织生产经营,实现发电量、供热量同比增加,燃料成本同比降低,经营业绩稳步提升。",预增,84280800.0,2024-07-11
1925,000590,古汉医药,每股收益,预计2024年1-6月每股收益亏损:0.0877元至0.1127元。,-0.1002,,"2024年上半年归属于上市公司股东的净利润亏损主要原因:报告期内,受医保和医药政策变化及市场环境等因素影响,公司营业总收入较去年同期出现下滑,加之部分原辅材料价格上涨等原因,导致整体毛利率及盈利水平下降。",首亏,0.0267,2024-07-11
1926,000590,古汉医药,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:2,200万元至2,800万元。",-25000000.0,-804.385,"2024年上半年归属于上市公司股东的净利润亏损主要原因:报告期内,受医保和医药政策变化及市场环境等因素影响,公司营业总收入较去年同期出现下滑,加之部分原辅材料价格上涨等原因,导致整体毛利率及盈利水平下降。",首亏,3549200.0,2024-07-11
1927,000590,古汉医药,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:2,100万元至2,700万元。",-24000000.0,-476.025,"2024年上半年归属于上市公司股东的净利润亏损主要原因:报告期内,受医保和医药政策变化及市场环境等因素影响,公司营业总收入较去年同期出现下滑,加之部分原辅材料价格上涨等原因,导致整体毛利率及盈利水平下降。",首亏,6382500.0,2024-07-11
1928,000572,海马汽车,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:14,000万元至18,000万元。",-160000000.0,-151.415,"2024年上半年,受外部市场环境变化等因素影响,公司调整海外业务策略以控制风险,产品出口阶段性减少,由此导致公司整体产销规模同比下滑,公司净利润亏损较上年同期有所增加。目前,公司海外业务策略调整逐步到位,国内新产品研发等工作亦按计划顺利推进。下半年工作中,公司将贯彻既定经营策略,一方面努力提升公司产品出口销量,并推进B端赛道新产品顺利量产上市;另一方面将充分发挥公司南北基地资源和条件,积极拓展业务、争取合作共赢,尽最大努力提升公司经营业绩;同时,公司将加速推进出行业务布局及氢燃料电池汽车示范运营等工作,争取在新的业务领域打造公司创新亮点。其他工作方面。2024年6月28日,公司2024年第二次临时股东大会审议通过《关于转让全资孙公司股权暨关联交易的议案》。目前,该交易进展顺利,公司按协议约定已收到股权转让款36,995.98万元,资金流动性得以提升,预计后续工作将于2024年3季度内完成。",增亏,-63640000.0,2024-07-11
1929,000572,海马汽车,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:16,000万元至20,000万元。",-180000000.0,-59.29,"2024年上半年,受外部市场环境变化等因素影响,公司调整海外业务策略以控制风险,产品出口阶段性减少,由此导致公司整体产销规模同比下滑,公司净利润亏损较上年同期有所增加。目前,公司海外业务策略调整逐步到位,国内新产品研发等工作亦按计划顺利推进。下半年工作中,公司将贯彻既定经营策略,一方面努力提升公司产品出口销量,并推进B端赛道新产品顺利量产上市;另一方面将充分发挥公司南北基地资源和条件,积极拓展业务、争取合作共赢,尽最大努力提升公司经营业绩;同时,公司将加速推进出行业务布局及氢燃料电池汽车示范运营等工作,争取在新的业务领域打造公司创新亮点。其他工作方面。2024年6月28日,公司2024年第二次临时股东大会审议通过《关于转让全资孙公司股权暨关联交易的议案》。目前,该交易进展顺利,公司按协议约定已收到股权转让款36,995.98万元,资金流动性得以提升,预计后续工作将于2024年3季度内完成。",增亏,-113000000.0,2024-07-11
1930,000572,海马汽车,每股收益,预计2024年1-6月每股收益亏损:0.0851元至0.1094元。,-0.09725,,"2024年上半年,受外部市场环境变化等因素影响,公司调整海外业务策略以控制风险,产品出口阶段性减少,由此导致公司整体产销规模同比下滑,公司净利润亏损较上年同期有所增加。目前,公司海外业务策略调整逐步到位,国内新产品研发等工作亦按计划顺利推进。下半年工作中,公司将贯彻既定经营策略,一方面努力提升公司产品出口销量,并推进B端赛道新产品顺利量产上市;另一方面将充分发挥公司南北基地资源和条件,积极拓展业务、争取合作共赢,尽最大努力提升公司经营业绩;同时,公司将加速推进出行业务布局及氢燃料电池汽车示范运营等工作,争取在新的业务领域打造公司创新亮点。其他工作方面。2024年6月28日,公司2024年第二次临时股东大会审议通过《关于转让全资孙公司股权暨关联交易的议案》。目前,该交易进展顺利,公司按协议约定已收到股权转让款36,995.98万元,资金流动性得以提升,预计后续工作将于2024年3季度内完成。",增亏,-0.0387,2024-07-11
1931,000571,新大洲A,每股收益,预计2024年1-6月每股收益亏损:0.0288元至0.042元。,-0.0354,,"1、公司煤炭产业子公司内蒙古牙克石五九煤炭(集团)有限责任公司本报告期因煤炭市场呈现稳中向下态势,同时胜利矿部分低卡煤影响煤炭单位售价同比下降,且本报告期销量同比有所减少,致本报告期收入和贡献的净利润同比减少。2、乌拉圭Rondatel S.A.和Lirtix S.A.股权出售后,本报告期不再合并其报表,同比减少了乌拉圭公司亏损。",续亏,-0.0298,2024-07-11
1932,000571,新大洲A,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:1,900万元至2,800万元。",-23500000.0,-26.285,"1、公司煤炭产业子公司内蒙古牙克石五九煤炭(集团)有限责任公司本报告期因煤炭市场呈现稳中向下态势,同时胜利矿部分低卡煤影响煤炭单位售价同比下降,且本报告期销量同比有所减少,致本报告期收入和贡献的净利润同比减少。2、乌拉圭Rondatel S.A.和Lirtix S.A.股权出售后,本报告期不再合并其报表,同比减少了乌拉圭公司亏损。",增亏,-18608800.0,2024-07-11
1933,000571,新大洲A,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:2,400万元至3,500万元。",-29500000.0,-21.575,"1、公司煤炭产业子公司内蒙古牙克石五九煤炭(集团)有限责任公司本报告期因煤炭市场呈现稳中向下态势,同时胜利矿部分低卡煤影响煤炭单位售价同比下降,且本报告期销量同比有所减少,致本报告期收入和贡献的净利润同比减少。2、乌拉圭Rondatel S.A.和Lirtix S.A.股权出售后,本报告期不再合并其报表,同比减少了乌拉圭公司亏损。",续亏,-24264600.0,2024-07-11
1934,000566,海南海药,每股收益,预计2024年1-6月每股收益亏损:0.1002元至0.131元。,-0.1156,,"2024年1-6月,公司归属于上市公司股东的净利润预计为亏损13,000万元至17,000万元。主要原因如下:1.信用减值损失同比上升。本报告期信用减值损失预计金额约-0.27亿元,较上年同期0.70亿元增加约0.96亿元。主要系本报告期根据最新诉讼进展情况,确认预计负债0.76亿元。(此项为非经常性损益)2.投资收益同比下降。本报告期投资收益预计金额约-0.58亿元,较上年同期-0.12亿元减少约0.45亿元。主要系本报告期债务重组损失0.39亿元所致。(此项为非经常性损益)",首亏,0.0074,2024-07-11
1935,000566,海南海药,扣除后营业收入,"预计2024年1-6月扣除后营业收入:58,500万元至83,500万元。",710000000.0,,"2024年1-6月,公司归属于上市公司股东的净利润预计为亏损13,000万元至17,000万元。主要原因如下:1.信用减值损失同比上升。本报告期信用减值损失预计金额约-0.27亿元,较上年同期0.70亿元增加约0.96亿元。主要系本报告期根据最新诉讼进展情况,确认预计负债0.76亿元。(此项为非经常性损益)2.投资收益同比下降。本报告期投资收益预计金额约-0.58亿元,较上年同期-0.12亿元减少约0.45亿元。主要系本报告期债务重组损失0.39亿元所致。(此项为非经常性损益)",略减,948777900.0,2024-07-11
1936,000566,海南海药,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:8,000万元至12,000万元。",-100000000.0,-9.235,"2024年1-6月,公司归属于上市公司股东的净利润预计为亏损13,000万元至17,000万元。主要原因如下:1.信用减值损失同比上升。本报告期信用减值损失预计金额约-0.27亿元,较上年同期0.70亿元增加约0.96亿元。主要系本报告期根据最新诉讼进展情况,确认预计负债0.76亿元。(此项为非经常性损益)2.投资收益同比下降。本报告期投资收益预计金额约-0.58亿元,较上年同期-0.12亿元减少约0.45亿元。主要系本报告期债务重组损失0.39亿元所致。(此项为非经常性损益)",续亏,-91548800.0,2024-07-11
1937,000566,海南海药,营业收入,"预计2024年1-6月营业收入:60,000万元至85,000万元。",725000000.0,-24.445,"2024年1-6月,公司归属于上市公司股东的净利润预计为亏损13,000万元至17,000万元。主要原因如下:1.信用减值损失同比上升。本报告期信用减值损失预计金额约-0.27亿元,较上年同期0.70亿元增加约0.96亿元。主要系本报告期根据最新诉讼进展情况,确认预计负债0.76亿元。(此项为非经常性损益)2.投资收益同比下降。本报告期投资收益预计金额约-0.58亿元,较上年同期-0.12亿元减少约0.45亿元。主要系本报告期债务重组损失0.39亿元所致。(此项为非经常性损益)",略减,959574600.0,2024-07-11
1938,000566,海南海药,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:13,000万元至17,000万元。",-150000000.0,-1671.32,"2024年1-6月,公司归属于上市公司股东的净利润预计为亏损13,000万元至17,000万元。主要原因如下:1.信用减值损失同比上升。本报告期信用减值损失预计金额约-0.27亿元,较上年同期0.70亿元增加约0.96亿元。主要系本报告期根据最新诉讼进展情况,确认预计负债0.76亿元。(此项为非经常性损益)2.投资收益同比下降。本报告期投资收益预计金额约-0.58亿元,较上年同期-0.12亿元减少约0.45亿元。主要系本报告期债务重组损失0.39亿元所致。(此项为非经常性损益)",首亏,9546100.0,2024-07-11
1939,000561,烽火电子,每股收益,预计2024年1-6月每股收益亏损:0.0612元至0.0861元。,-0.07365,,"报告期内,由于公司产品结构差异及税收政策变化等因素影响,产品毛利率下降,同时研发费用、销售费用等期间费用较上年同期有所增长,导致报告期内利润下滑。",首亏,0.0062,2024-07-11
1940,000561,烽火电子,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:4,400万元至5,900万元,同比上年下降:3694.77%至4902.26%。",-51500000.0,-4298.515,"报告期内,由于公司产品结构差异及税收政策变化等因素影响,产品毛利率下降,同时研发费用、销售费用等期间费用较上年同期有所增长,导致报告期内利润下滑。",首亏,1224000.0,2024-07-11
1941,000561,烽火电子,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:3,700万元至5,200万元,同比上年下降:953.85%至1300.01%。",-44500000.0,-1126.93,"报告期内,由于公司产品结构差异及税收政策变化等因素影响,产品毛利率下降,同时研发费用、销售费用等期间费用较上年同期有所增长,导致报告期内利润下滑。",首亏,4333300.0,2024-07-11
1942,000558,天府文旅,每股收益,预计2024年1-6月每股收益盈利:0.0047元至0.007元。,0.00585,,"归属于上市公司净利润及归属于上市公司股东的净利润较去年同期变动较大的主要原因为:1、2023年上半年莱茵体育下属子公司丽水莱茵达体育场馆管理有限公司商铺实现了销售收入约6,689万元,实现净利润约2,000万元,归属于上市公司股东的净利润约1,500万元,丽水商铺已于2023年上半年全部销售完毕,本年度无该事项。2、因重大资产交换置出的杭州莱茵达枫潭置业有限公司、南京莱茵达体育发展有限公司2023年上半年净利润为-700.89万元,归属于上市公司股东的净利润为-700.89万元,上述两家公司已于2023年12月置出。",略减,0.0093,2024-07-11
1943,000558,天府文旅,扣除非经常性损益后的净利润,预计2024年1-6月扣除非经常性损益后的净利润盈利:400万元至600万元。,5000000.0,170.65,"归属于上市公司净利润及归属于上市公司股东的净利润较去年同期变动较大的主要原因为:1、2023年上半年莱茵体育下属子公司丽水莱茵达体育场馆管理有限公司商铺实现了销售收入约6,689万元,实现净利润约2,000万元,归属于上市公司股东的净利润约1,500万元,丽水商铺已于2023年上半年全部销售完毕,本年度无该事项。2、因重大资产交换置出的杭州莱茵达枫潭置业有限公司、南京莱茵达体育发展有限公司2023年上半年净利润为-700.89万元,归属于上市公司股东的净利润为-700.89万元,上述两家公司已于2023年12月置出。",扭亏,-7077500.0,2024-07-11
1944,000558,天府文旅,归属于上市公司股东的净利润,预计2024年1-6月归属于上市公司股东的净利润盈利:600万元至900万元。,7500000.0,-37.665,"归属于上市公司净利润及归属于上市公司股东的净利润较去年同期变动较大的主要原因为:1、2023年上半年莱茵体育下属子公司丽水莱茵达体育场馆管理有限公司商铺实现了销售收入约6,689万元,实现净利润约2,000万元,归属于上市公司股东的净利润约1,500万元,丽水商铺已于2023年上半年全部销售完毕,本年度无该事项。2、因重大资产交换置出的杭州莱茵达枫潭置业有限公司、南京莱茵达体育发展有限公司2023年上半年净利润为-700.89万元,归属于上市公司股东的净利润为-700.89万元,上述两家公司已于2023年12月置出。",预减,12031300.0,2024-07-11
1945,000520,凤凰航运,每股收益,预计2024年1-6月每股收益亏损:0.0128元至0.0168元。,-0.0148,,"报告期,公司积极开拓市场,努力扩大营收,降低成本。上半年,共完成货运量1,655.78万吨,较去年同比增加308.55万吨,增幅为22.90%;完成货物周转量224.02亿吨千米,较去年同比增加43.71亿吨千米,增幅为24.24%;完成收入49,711万元,较去年同比增加1,396万元,增幅为2.89%,实现了货运量、货物周转量、收入的同比增长。2024年上半年,与公司密切相关的CBCFI(沿海煤炭运价指数)均值583.46点,运价进一步下跌,受此影响,公司增产不增效,整体盈利水平较去年回落。",增亏,-0.0083,2024-07-11
1946,000520,凤凰航运,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:1,300万元至1,700万元,同比上年下降:55.5%至103.35%。",-15000000.0,-79.425,"报告期,公司积极开拓市场,努力扩大营收,降低成本。上半年,共完成货运量1,655.78万吨,较去年同比增加308.55万吨,增幅为22.90%;完成货物周转量224.02亿吨千米,较去年同比增加43.71亿吨千米,增幅为24.24%;完成收入49,711万元,较去年同比增加1,396万元,增幅为2.89%,实现了货运量、货物周转量、收入的同比增长。2024年上半年,与公司密切相关的CBCFI(沿海煤炭运价指数)均值583.46点,运价进一步下跌,受此影响,公司增产不增效,整体盈利水平较去年回落。",增亏,-8359900.0,2024-07-11
1947,000520,凤凰航运,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:1,350万元至1,750万元,同比上年下降:45.63%至88.79%。",-15500000.0,-67.21,"报告期,公司积极开拓市场,努力扩大营收,降低成本。上半年,共完成货运量1,655.78万吨,较去年同比增加308.55万吨,增幅为22.90%;完成货物周转量224.02亿吨千米,较去年同比增加43.71亿吨千米,增幅为24.24%;完成收入49,711万元,较去年同比增加1,396万元,增幅为2.89%,实现了货运量、货物周转量、收入的同比增长。2024年上半年,与公司密切相关的CBCFI(沿海煤炭运价指数)均值583.46点,运价进一步下跌,受此影响,公司增产不增效,整体盈利水平较去年回落。",增亏,-9269800.0,2024-07-11
1948,000514,渝开发,每股收益,预计2024年1-6月每股收益亏损:0.0237元至0.0462元。,-0.03495,,"报告期内公司预计出现亏损。业绩变动主要原因为:1、房地产开发项目毛利率显著下降。报告期内,房地产开发业务结算利润主要对应现房销售,市场持续低迷,销售价格下降,导致报告期结算毛利总额及毛利率下降;2、公司对部分项目计提了减值;3、重庆农商行股票价格较年初上涨,交易性金融资产公允价值变动损益增加。",增亏,-0.0054,2024-07-11
1949,000514,渝开发,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:2,000万元至3,900万元,同比上年下降:337%至752%。",-29500000.0,-544.5,"报告期内公司预计出现亏损。业绩变动主要原因为:1、房地产开发项目毛利率显著下降。报告期内,房地产开发业务结算利润主要对应现房销售,市场持续低迷,销售价格下降,导致报告期结算毛利总额及毛利率下降;2、公司对部分项目计提了减值;3、重庆农商行股票价格较年初上涨,交易性金融资产公允价值变动损益增加。",增亏,-4580000.0,2024-07-11
1950,000514,渝开发,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:3,700万元至7,000万元,同比上年下降:472%至982%。",-53500000.0,-727.0,"报告期内公司预计出现亏损。业绩变动主要原因为:1、房地产开发项目毛利率显著下降。报告期内,房地产开发业务结算利润主要对应现房销售,市场持续低迷,销售价格下降,导致报告期结算毛利总额及毛利率下降;2、公司对部分项目计提了减值;3、重庆农商行股票价格较年初上涨,交易性金融资产公允价值变动损益增加。",增亏,-6470000.0,2024-07-11
1951,000506,招金黄金,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:4,700万元至6,200万元。",-54500000.0,33.225,"公司预计2024年半年度亏损,主要原因为:1.主营业务亏损。2.公司的有息负债形成的财务费用较高。",减亏,-81618200.0,2024-07-11
1952,000506,招金黄金,每股收益,预计2024年1-6月每股收益亏损:0.05元至0.07元。,-0.06,,"公司预计2024年半年度亏损,主要原因为:1.主营业务亏损。2.公司的有息负债形成的财务费用较高。",减亏,-0.0879,2024-07-11
1953,000506,招金黄金,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:4,200万元至5,700万元。",-49500000.0,30.545,"公司预计2024年半年度亏损,主要原因为:1.主营业务亏损。2.公司的有息负债形成的财务费用较高。",减亏,-71270500.0,2024-07-11
1954,000430,张家界,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:5,800万元至6,300万元,同比上年下降:41.42%至53.61%。",-60500000.0,-47.515,"报告期内,公司亏损的原因:1、本期大庸古城公司预计亏损6,400万元,因2023年度大庸古城公司计提资产减值准备,本期不再确认递延所得税资产导致亏损较上年同期增加1,600万元;2、环保客运营业收入较上年同期减少1,000万元致利润减少700万元。",增亏,-41012900.0,2024-07-11
1955,000430,张家界,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:5,800万元至6,300万元,同比上年下降:31.35%至42.68%。",-60500000.0,-37.015,"报告期内,公司亏损的原因:1、本期大庸古城公司预计亏损6,400万元,因2023年度大庸古城公司计提资产减值准备,本期不再确认递延所得税资产导致亏损较上年同期增加1,600万元;2、环保客运营业收入较上年同期减少1,000万元致利润减少700万元。",增亏,-44155200.0,2024-07-11
1956,000430,张家界,每股收益,预计2024年1-6月每股收益亏损:0.1433元至0.1556元。,-0.14945,,"报告期内,公司亏损的原因:1、本期大庸古城公司预计亏损6,400万元,因2023年度大庸古城公司计提资产减值准备,本期不再确认递延所得税资产导致亏损较上年同期增加1,600万元;2、环保客运营业收入较上年同期减少1,000万元致利润减少700万元。",增亏,-0.1,2024-07-11
1957,000403,派林生物,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:31,490万元至34,353万元,同比上年增长:120%至140%。",329215000.0,130.0,"报告期内,公司归属于上市公司股东的净利润31,490万元–34,353万元,同比增长120%-140%,业绩增长主要因为:血液制品市场销售需求景气,原料血浆采集同比增长较好,2024年半年度公司可售产品数量和销量增加,主营业务收入较上年同期增长。",预增,143140000.0,2024-07-11
1958,000403,派林生物,每股收益,预计2024年1-6月每股收益盈利:0.4309元至0.47元。,0.45045,,"报告期内,公司归属于上市公司股东的净利润31,490万元–34,353万元,同比增长120%-140%,业绩增长主要因为:血液制品市场销售需求景气,原料血浆采集同比增长较好,2024年半年度公司可售产品数量和销量增加,主营业务收入较上年同期增长。",预增,0.1958,2024-07-11
