序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
400,001339,智微智能,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:3,372万元至3,789万元,同比上年增长:324.6%至377.11%。",35805000.0,350.855,"报告期内,公司利润大幅增长主要系公司智算业务需求旺盛,新客户拓展取得成效,在手订单显著增加,后续将按照进度逐步确认收入利润。同时公司积极采取一系列措施加快推进主营业务发展,持续推动降本增效工作,提升研发效率,提高产品竞争力。",预增,7941600.0,2025-04-10
401,001339,智微智能,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:3,970万元至4,387万元,同比上年增长:208.13%至240.49%。",41785000.0,224.31,"报告期内,公司利润大幅增长主要系公司智算业务需求旺盛,新客户拓展取得成效,在手订单显著增加,后续将按照进度逐步确认收入利润。同时公司积极采取一系列措施加快推进主营业务发展,持续推动降本增效工作,提升研发效率,提高产品竞争力。",预增,12884200.0,2025-04-10
402,001339,智微智能,每股收益,预计2025年1-3月每股收益盈利:0.16元至0.18元。,0.17,,"报告期内,公司利润大幅增长主要系公司智算业务需求旺盛,新客户拓展取得成效,在手订单显著增加,后续将按照进度逐步确认收入利润。同时公司积极采取一系列措施加快推进主营业务发展,持续推动降本增效工作,提升研发效率,提高产品竞争力。",预增,0.05,2025-04-10
403,000962,东方钽业,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:5,200万元至6,500万元,同比上年增长:4.57%至30.71%。",58500000.0,17.64,"公司2025年第一季度业绩同向上升的主要原因:1、公司积极开拓市场空间,持续巩固双循环市场格局,特别是积极调整产品结构,增加高附加值产品的销售份额,产品结构持续优化,募投项目产能释放,营业收入同比上升,实现经营利润的稳健增长,公司经营运行质量持续向好。2、公司不断加大高温合金及半导体用高纯钽材的科技攻关力度,全力推动生产线技术改造升级的扩能改造建设,合理组织生产,项目新增产能逐步释放,高温合金及半导体用高纯钽材产品市场销售订单充足。2025年第一季度国内销售占比持续高于国外销售收入占比。",略增,49727500.0,2025-04-10
404,000962,东方钽业,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:4,950万元至6,250万元,同比上年增长:9.04%至37.68%。",56000000.0,23.36,"公司2025年第一季度业绩同向上升的主要原因:1、公司积极开拓市场空间,持续巩固双循环市场格局,特别是积极调整产品结构,增加高附加值产品的销售份额,产品结构持续优化,募投项目产能释放,营业收入同比上升,实现经营利润的稳健增长,公司经营运行质量持续向好。2、公司不断加大高温合金及半导体用高纯钽材的科技攻关力度,全力推动生产线技术改造升级的扩能改造建设,合理组织生产,项目新增产能逐步释放,高温合金及半导体用高纯钽材产品市场销售订单充足。2025年第一季度国内销售占比持续高于国外销售收入占比。",略增,45396600.0,2025-04-10
405,000962,东方钽业,每股收益,预计2025年1-3月每股收益盈利:0.103元至0.1287元。,0.11585,,"公司2025年第一季度业绩同向上升的主要原因:1、公司积极开拓市场空间,持续巩固双循环市场格局,特别是积极调整产品结构,增加高附加值产品的销售份额,产品结构持续优化,募投项目产能释放,营业收入同比上升,实现经营利润的稳健增长,公司经营运行质量持续向好。2、公司不断加大高温合金及半导体用高纯钽材的科技攻关力度,全力推动生产线技术改造升级的扩能改造建设,合理组织生产,项目新增产能逐步释放,高温合金及半导体用高纯钽材产品市场销售订单充足。2025年第一季度国内销售占比持续高于国外销售收入占比。",略增,0.0984,2025-04-10
406,688722,同益中,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利约:4,100.31万元,同比上年增长:168.92%左右,同比上年增长2,575.61万元左右。",41003100.0,168.92,"报告期内,公司充分发挥自身在研发创新、生产工艺、产能布局和精益化管理等方面的优势,持续提升产品性能和产品竞争力,全力拓展市场份额。同时,公司并购超美斯带来收入及利润贡献。",预增,15247100.0,2025-04-09
407,688722,同益中,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:4,444.1万元,同比上年增长:153.27%左右,同比上年增长2,689.44万元左右。",44441000.0,153.27,"报告期内,公司充分发挥自身在研发创新、生产工艺、产能布局和精益化管理等方面的优势,持续提升产品性能和产品竞争力,全力拓展市场份额。同时,公司并购超美斯带来收入及利润贡献。",预增,17546500.0,2025-04-09
408,688722,同益中,营业收入,"预计2025年1-3月营业收入约:25,299.04万元,同比上年增长:126.9%左右,同比上年增长14,149.1万元左右。",252990400.0,126.9,"报告期内,公司充分发挥自身在研发创新、生产工艺、产能布局和精益化管理等方面的优势,持续提升产品性能和产品竞争力,全力拓展市场份额。同时,公司并购超美斯带来收入及利润贡献。",预增,111499400.0,2025-04-09
409,688584,上海合晶,营业收入,"预计2025年1-3月营业收入约:28,000万元,同比上年增长:12.45%左右。",280000000.0,12.45,"近期,公司所处半导体行业下游市场需求有所回暖趋势。2025年第一季度,公司的8英寸产品差异化策略进一步落实,12英寸客户需求增加,销量提升等因素,实现较好的增长。在经营方面,面对近期国际贸易摩擦,公司始终将风险控制到战略决策中,布局全球多元化客户结构,因此单一市场波动和地缘政治风险的影响有限。公司通过高端国产化替代,加大差异化竞争,加速推进郑州合晶12英寸建厂扩产进度,以及推进新客户新产品开发的策略,不断优化产品成本,丰富产品矩阵。",略增,249074351.22,2025-04-09
410,688582,芯动联科,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:3,600万元至4,150万元,同比上年增长4,057.26万元至4,607.26万元。",38750000.0,947.44,"2025年第一季度,公司凭借产品性能领先、自主研发等优势,获得不同领域客户的认可,继续保持业绩快速增长。公司在手订单充足,按计划在一季度顺利实现交付,使得一季度营业收入同比大幅增长,同时实现净利润的大幅增长。",扭亏,-4572600.0,2025-04-09
411,688582,芯动联科,营业收入,"预计2025年1-3月营业收入:8,600万元至8,900万元,同比上年增长:283.34%至296.71%。",87500000.0,290.025,"2025年第一季度,公司凭借产品性能领先、自主研发等优势,获得不同领域客户的认可,继续保持业绩快速增长。公司在手订单充足,按计划在一季度顺利实现交付,使得一季度营业收入同比大幅增长,同时实现净利润的大幅增长。",预增,22434600.0,2025-04-09
412,688582,芯动联科,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:4,100万元至4,600万元,同比上年增长4,260.22万元至4,760.22万元。",43500000.0,2815.015,"2025年第一季度,公司凭借产品性能领先、自主研发等优势,获得不同领域客户的认可,继续保持业绩快速增长。公司在手订单充足,按计划在一季度顺利实现交付,使得一季度营业收入同比大幅增长,同时实现净利润的大幅增长。",扭亏,-1602200.0,2025-04-09
413,605286,同力天启,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:5,786.66万元至6,613.33万元,同比上年增长:40%至60%。",61999950.0,50.0,"2025年一季度公司新能源电站开发建设项目持续推进,部分新能源电站项目启动对外转让;同时,2024年四季度多个集中式风电项目和网侧独立储能电站项目陆续并网,2025年一季度电站发电收益有所增加,新能源业务业绩持续增长。",预增,41333274.95,2025-04-09
414,603950,长源东谷,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:7,000万元至8,000万元,同比上年增长:49.41%至70.75%,同比上年增长2,314.85万元至3,314.85万元。",75000000.0,60.08,"(一)主营业务影响。本报告期内,商用车市场的主要客户需求稳定向好,同时新能源市场快速发展。公司在保证了商用车市场销量稳中有增的情况下,新能源混动缸体缸盖销量稳步提升,综合带来销售收入的增长和盈利能力的提升。",预增,46851500.0,2025-04-09
415,603950,长源东谷,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:7,000万元至7,500万元,同比上年增长:73.51%至85.9%,同比上年增长2,965.65万元至3,465.65万元。",72500000.0,79.705,"(一)主营业务影响。本报告期内,商用车市场的主要客户需求稳定向好,同时新能源市场快速发展。公司在保证了商用车市场销量稳中有增的情况下,新能源混动缸体缸盖销量稳步提升,综合带来销售收入的增长和盈利能力的提升。",预增,40343500.0,2025-04-09
416,603920,世运电路,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:17,000万元至19,000万元,同比上年增长:56.73%至75.17%,同比上年增长6,153.48万元至8,153.48万元。",180000000.0,65.95,"(一)订单充足,产量提升公司紧跟市场需求,积极开拓业务,订单充足。同时,可转债募投项目产能释放加快,整体产能利用率提升,带动业绩增长。(二)产品结构优化。公司持续推进新能源汽车和智能辅助驾驶、人工智能、低空经济、人形机器人、风光储等增值增量和新兴业务的发展,并取得一批新产品、新项目的定点和量产供应,实现产品结构和价值的不断优化,HDI、高多层占比和平均层数持续提升,从而推动毛利率提升。",预增,108465200.0,2025-04-09
417,603920,世运电路,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:17,000万元至19,000万元,同比上年增长:56.55%至74.96%,同比上年增长6,140.66万元至8,140.66万元。",180000000.0,65.755,"(一)订单充足,产量提升公司紧跟市场需求,积极开拓业务,订单充足。同时,可转债募投项目产能释放加快,整体产能利用率提升,带动业绩增长。(二)产品结构优化。公司持续推进新能源汽车和智能辅助驾驶、人工智能、低空经济、人形机器人、风光储等增值增量和新兴业务的发展,并取得一批新产品、新项目的定点和量产供应,实现产品结构和价值的不断优化,HDI、高多层占比和平均层数持续提升,从而推动毛利率提升。",预增,108593400.0,2025-04-09
418,601555,东吴证券,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:89,200万元至98,100万元,同比上年增长:100%至120%。",936500000.0,110.0,"2025年第一季度,公司主动应对复杂严峻的外部环境,积极把握市场机遇,坚持稳字当头、稳中求进,强化合规风控管理,坚持走好特色化发展之路,扎实推进高质量发展,实现经营业绩持续提升,财富管理、投资交易等多项业务稳步增长,归属于母公司所有者的净利润预计同比增加。",预增,446000000.0,2025-04-09
419,601555,东吴证券,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:91,200万元至100,300万元,同比上年增长:100%至120%。",957500000.0,110.0,"2025年第一季度,公司主动应对复杂严峻的外部环境,积极把握市场机遇,坚持稳字当头、稳中求进,强化合规风控管理,坚持走好特色化发展之路,扎实推进高质量发展,实现经营业绩持续提升,财富管理、投资交易等多项业务稳步增长,归属于母公司所有者的净利润预计同比增加。",预增,456000000.0,2025-04-09
420,601138,工业富联,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:520,000万元至530,000万元,同比上年增长:24.4%至26.8%。",5250000000.0,25.6,"云计算业务方面,公司产品结构进一步优化,经营成效稳步提升。2025年第一季度,板块营业收入同比增长超过50%。以产品类别来看,AI服务器、通用服务器营业收入同比皆超过50%。以客户类别来看,云服务商服务器营业收入同比增长超过60%,品牌客户服务器营业收入同比增长超过30%。",略增,4184884000.0,2025-04-09
421,601138,工业富联,营业收入,"预计2025年1-3月营业收入:15,900,000万元至16,100,000万元,同比上年增长:34%至35.6%。",160000000000.0,34.8,"云计算业务方面,公司产品结构进一步优化,经营成效稳步提升。2025年第一季度,板块营业收入同比增长超过50%。以产品类别来看,AI服务器、通用服务器营业收入同比皆超过50%。以客户类别来看,云服务商服务器营业收入同比增长超过60%,品牌客户服务器营业收入同比增长超过30%。",略增,118687964000.0,2025-04-09
422,600895,张江高科,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:27,000万元至33,000万元,同比上年增长:127%至177%,同比上年增长15,100万元至21,100万元。",300000000.0,152.0,"本期业绩增长的主要原因为:1、公司持续加强产业“投资+培育”力度,全力打造科技产业投资控股集团,公司下属子公司所持金融资产估值上升,公司产业投资收益同比增加。2、公司全面提升产业服务能级,通过强化空间载体产业属性,强化服务意识,助推产业载体租售率提升,营业收入同比增长24%。",预增,119000000.0,2025-04-09
423,600764,中国海防,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利约:2,130万元,同比上年增长2,226.82万元左右。",21300000.0,2299.96,"2025年第一季度,公司紧盯全年生产经营目标,聚焦客户需求,加强沟通,多项产品按计划完成交付。此外,公司去年同期归属于母公司所有者的净利润基数较小,导致本期业绩大幅增加。",扭亏,-968200.0,2025-04-09
424,600764,中国海防,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:3,100万元,同比上年增长:692.8%左右,同比上年增长2,708.98万元左右。",31000000.0,692.8,"2025年第一季度,公司紧盯全年生产经营目标,聚焦客户需求,加强沟通,多项产品按计划完成交付。此外,公司去年同期归属于母公司所有者的净利润基数较小,导致本期业绩大幅增加。",预增,3910200.0,2025-04-09
425,600685,中船防务,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:17,000万元至20,000万元,同比上年增长:1005.77%至1200.91%,同比上年增长15,463万元至18,463万元。",185000000.0,1103.34,"本报告期,公司聚焦年度目标任务,深化精益管理,船舶产品收入及生产效率稳步提升,产品毛利同比改善;公司联营企业经营业绩向好,确认投资收益同比增加。",预增,15373900.0,2025-04-09
426,600685,中船防务,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:16,500万元至19,500万元,同比上年增长:554.01%至672.92%,同比上年增长13,977万元至16,977万元。",180000000.0,613.465,"本报告期,公司聚焦年度目标任务,深化精益管理,船舶产品收入及生产效率稳步提升,产品毛利同比改善;公司联营企业经营业绩向好,确认投资收益同比增加。",预增,25228900.0,2025-04-09
427,600585,海螺水泥,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:180,800万元,同比上年增长:20%左右。",1808000000.0,20.0,主要由于公司产品成本下降及销量上升所致。,略增,1502000000.0,2025-04-09
428,600585,海螺水泥,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利约:165,000万元,同比上年增长:20%左右。",1650000000.0,20.0,主要由于公司产品成本下降及销量上升所致。,略增,1368000000.0,2025-04-09
429,600584,长电科技,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:20,000万元,同比上年增长:50%左右。",200000000.0,50.0,"2025年,公司将继续聚焦高性能计算、存储、汽车电子、工业和智能应用等核心业务领域,应用驱动创新,落实中期战略布局,并进一步深化发展战略,实现战略引领下的发展。2025年第一季度,公司经营发展保持稳中有进、稳中提质的良好态势,业务结构进一步优化,预计2025年第一季度实现归属于上市公司股东的净利润人民币2.00亿元左右(未经审计),与上年同期人民币1.35亿元相比,同比增长50.00%左右。",预增,135000000.0,2025-04-09
430,600495,晋西车轴,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:700万元至900万元,同比上年增长3,061.53万元至3,261.53万元。",8000000.0,133.875,"2025年第一季度,公司铁路车辆、车轴产品产销量较上年同期增加,本期营业收入和净利润同比增长。",扭亏,-23615300.0,2025-04-09
431,600495,晋西车轴,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:35万元至235万元,同比上年增长3,328.89万元至3,528.89万元。",1350000.0,104.095,"2025年第一季度,公司铁路车辆、车轴产品产销量较上年同期增加,本期营业收入和净利润同比增长。",扭亏,-32938900.0,2025-04-09
432,600030,中信证券,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:654,500万元,同比上年增长:32%左右。",6545000000.0,32.0,"2025年一季度,公司继续锚定打造一流投资银行和投资机构的发展目标,积极服务实体经济,持续做大客户市场,深入推进国际化战略,综合金融服务能力持续提升。公司业绩增长的主要原因是,财富管理、投资交易等业务收入同比增加较多。",略增,4959000000.0,2025-04-09
433,600016,民生银行,营业收入,"预计2025年1-3月营业收入,同比上年增长7%以上。",,7.0,"2025年以来,中国民生银行股份有限公司(以下简称“本行”)坚持金融服务实体经济的根本宗旨,保持战略定力,持续夯实基础,积极进取、精细管理,以“强客群、优结构、控风险、促增收”为工作主线,推动经营业绩稳步改善。一季度,本行资产负债结构不断优化,存贷款规模稳健增长,净息差稳中改善,营业收入同比增长超过7%,其中净利息收入与净非利息收入均实现同比正增长。",略增,34273000000.0,2025-04-09
434,301165,锐捷网络,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:9,800万元至12,500万元,同比上年增长:4142.15%至5310.9%。",111500000.0,4726.525,"报告期内,在AI算力需求持续驱动下,互联网数据中心市场强势增长,公司面向互联网客户的数据中心交换机产品订单加速交付,同时,公司继续推进管理改善和效率提升工作,在费用管控层面有所成效,共同推动业绩增长。经初步测算,预计非经常性损益对当期净利润的影响约为1,250万元。",预增,2310200.0,2025-04-09
435,301165,锐捷网络,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:8,550万元至11,050万元。",98000000.0,846.345,"报告期内,在AI算力需求持续驱动下,互联网数据中心市场强势增长,公司面向互联网客户的数据中心交换机产品订单加速交付,同时,公司继续推进管理改善和效率提升工作,在费用管控层面有所成效,共同推动业绩增长。经初步测算,预计非经常性损益对当期净利润的影响约为1,250万元。",扭亏,-13130700.0,2025-04-09
436,300627,华测导航,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:11,550万元至12,350万元,同比上年增长:33.06%至42.27%。",119500000.0,37.665,"1、报告期内,公司实现归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长,主要原因如下:(1)公司坚持全球化、打爆品的发展战略,积极拓展产品和解决方案的行业应用,地理空间信息、机器人与自动驾驶等相关业务领域快速发展,国内外区域业务协同发展,推动公司整体营收有效增长。(2)公司继续加大研发投入,构筑核心技术壁垒,提升公司产品竞争力,助力公司在各行业市场业务快速拓展。2、报告期内,因实施公司股权激励计划带来股份支付费用约1,050万元,已经计入本报告期损益。3、报告期内,预计非经常性损益对当期净利润的影响约为1,950万元。",略增,86805500.0,2025-04-09
437,300627,华测导航,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:13,500万元至14,300万元,同比上年增长:30.99%至38.75%。",139000000.0,34.87,"1、报告期内,公司实现归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长,主要原因如下:(1)公司坚持全球化、打爆品的发展战略,积极拓展产品和解决方案的行业应用,地理空间信息、机器人与自动驾驶等相关业务领域快速发展,国内外区域业务协同发展,推动公司整体营收有效增长。(2)公司继续加大研发投入,构筑核心技术壁垒,提升公司产品竞争力,助力公司在各行业市场业务快速拓展。2、报告期内,因实施公司股权激励计划带来股份支付费用约1,050万元,已经计入本报告期损益。3、报告期内,预计非经常性损益对当期净利润的影响约为1,950万元。",略增,103064200.0,2025-04-09
438,300533,冰川网络,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:17,350万元至22,500万元。",199250000.0,144.315,"报告期内,影响公司业绩变动的主要原因:1.报告期内,公司结合产品前期投放回收情况以及运营表现,降低预期回收较弱的项目的投放力度,销售费用较上年同期大幅下降。2.报告期内,公司推行降本增效措施,运营和管理成本环比下降。3.截至2025年3月31日,报告期内公司非经常性损益金额约为300.00万元,主要为政府补贴。",扭亏,-449598400.0,2025-04-09
439,300533,冰川网络,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:17,600万元至22,800万元。",202000000.0,145.345,"报告期内,影响公司业绩变动的主要原因:1.报告期内,公司结合产品前期投放回收情况以及运营表现,降低预期回收较弱的项目的投放力度,销售费用较上年同期大幅下降。2.报告期内,公司推行降本增效措施,运营和管理成本环比下降。3.截至2025年3月31日,报告期内公司非经常性损益金额约为300.00万元,主要为政府补贴。",扭亏,-445500800.0,2025-04-09
440,300225,金力泰,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:220万元至255万元,同比上年增长:4%至21%。",2375000.0,12.5,"2025年第一季度,公司紧扣市场需求,持续拓展车用和工业涂料业务的深度与广度;公司推进优势产品的迭代升级,同步优化产品生产工艺,在不断巩固存量客户合作深度的同时,通过合理配置资源、优化竞争策略等方式,获取涂料业务增量市场。随着各项经营策略稳步推进,公司本季度整体盈利水平较去年同期稳步增长,行业影响力与竞争力进一步提升。",略增,2107100.0,2025-04-09
441,300225,金力泰,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:450万元至650万元,同比上年增长:71%至147%。",5500000.0,109.0,"2025年第一季度,公司紧扣市场需求,持续拓展车用和工业涂料业务的深度与广度;公司推进优势产品的迭代升级,同步优化产品生产工艺,在不断巩固存量客户合作深度的同时,通过合理配置资源、优化竞争策略等方式,获取涂料业务增量市场。随着各项经营策略稳步推进,公司本季度整体盈利水平较去年同期稳步增长,行业影响力与竞争力进一步提升。",预增,2634600.0,2025-04-09
442,002838,道恩股份,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:3,512.17万元至3,886.42万元,同比上年增长:22%至35%。",36992950.0,28.5,"2025年第一季度,受汽车、家电、电子等消费产品以旧换新政策加码发力,新能源汽车、家电、电子行业保持强劲的增长势能。公司作为高性能热塑性弹性体TPV行业领军企业,在弹性体、改性塑料产品和应用领域加大新品的研发和销售力度,销量创同期历史新高。此外,公司依托弹性体(动态硫化、酯化合成、氢化反应)研发平台持续研发新一代轮胎气体阻隔层材料DVA、人形机器人仿真皮肤等前沿技术,战略布局新质生产力,助力公司高质量发展,进一步巩固了中国热塑性弹性体的领先地位,实现归属于上市公司股东的净利润4,236.44万元-4,589.48万元,同比增长20%-30%。",略增,28788300.0,2025-04-09
443,002838,道恩股份,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:4,236.44万元至4,589.48万元,同比上年增长:20%至30%。",44129600.0,25.0,"2025年第一季度,受汽车、家电、电子等消费产品以旧换新政策加码发力,新能源汽车、家电、电子行业保持强劲的增长势能。公司作为高性能热塑性弹性体TPV行业领军企业,在弹性体、改性塑料产品和应用领域加大新品的研发和销售力度,销量创同期历史新高。此外,公司依托弹性体(动态硫化、酯化合成、氢化反应)研发平台持续研发新一代轮胎气体阻隔层材料DVA、人形机器人仿真皮肤等前沿技术,战略布局新质生产力,助力公司高质量发展,进一步巩固了中国热塑性弹性体的领先地位,实现归属于上市公司股东的净利润4,236.44万元-4,589.48万元,同比增长20%-30%。",略增,35303700.0,2025-04-09
444,002838,道恩股份,每股收益,预计2025年1-3月每股收益盈利:0.09元至0.1元。,0.095,,"2025年第一季度,受汽车、家电、电子等消费产品以旧换新政策加码发力,新能源汽车、家电、电子行业保持强劲的增长势能。公司作为高性能热塑性弹性体TPV行业领军企业,在弹性体、改性塑料产品和应用领域加大新品的研发和销售力度,销量创同期历史新高。此外,公司依托弹性体(动态硫化、酯化合成、氢化反应)研发平台持续研发新一代轮胎气体阻隔层材料DVA、人形机器人仿真皮肤等前沿技术,战略布局新质生产力,助力公司高质量发展,进一步巩固了中国热塑性弹性体的领先地位,实现归属于上市公司股东的净利润4,236.44万元-4,589.48万元,同比增长20%-30%。",略增,0.08,2025-04-09
445,002714,牧原股份,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:450,000万元至500,000万元,同比上年增长:282.57%至302.86%。",4750000000.0,292.715,"公司2025年第一季度经营业绩实现扭亏为盈,主要原因为报告期内公司生猪出栏量、生猪销售均价较去年同期上升,且生猪养殖成本较去年同期下降。",扭亏,-2465000000.0,2025-04-09
446,002714,牧原股份,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:430,000万元至480,000万元,同比上年增长:280.75%至301.77%。",4550000000.0,291.26,"公司2025年第一季度经营业绩实现扭亏为盈,主要原因为报告期内公司生猪出栏量、生猪销售均价较去年同期上升,且生猪养殖成本较去年同期下降。",扭亏,-2379000000.0,2025-04-09
447,002714,牧原股份,净利润,"预计2025年1-3月净利润盈利:450,000万元至500,000万元,同比上年增长:283.02%至303.35%。",4750000000.0,293.185,"公司2025年第一季度经营业绩实现扭亏为盈,主要原因为报告期内公司生猪出栏量、生猪销售均价较去年同期上升,且生猪养殖成本较去年同期下降。",扭亏,-2459000000.0,2025-04-09
448,002714,牧原股份,每股收益,预计2025年1-3月每股收益盈利:0.8元至0.9元。,0.85,,"公司2025年第一季度经营业绩实现扭亏为盈,主要原因为报告期内公司生猪出栏量、生猪销售均价较去年同期上升,且生猪养殖成本较去年同期下降。",扭亏,-0.44,2025-04-09
449,002463,沪电股份,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:70,400万元至80,400万元,同比上年增长:41.77%至61.91%。",754000000.0,51.84,"受益于高速运算服务器、人工智能等新兴计算场景对印制电路板的结构性需求,依托平衡的产品布局以及深耕多年的中高阶产品与量产技术,预计公司2025年第一季度的营业收入和净利润较上年同期均将有所增长。",预增,496579400.0,2025-04-09
450,002463,沪电股份,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:72,000万元至82,000万元,同比上年增长:39.86%至59.28%。",770000000.0,49.57,"受益于高速运算服务器、人工智能等新兴计算场景对印制电路板的结构性需求,依托平衡的产品布局以及深耕多年的中高阶产品与量产技术,预计公司2025年第一季度的营业收入和净利润较上年同期均将有所增长。",预增,514812000.0,2025-04-09
451,002463,沪电股份,每股收益,预计2025年1-3月每股收益盈利:0.37元至0.43元。,0.4,,"受益于高速运算服务器、人工智能等新兴计算场景对印制电路板的结构性需求,依托平衡的产品布局以及深耕多年的中高阶产品与量产技术,预计公司2025年第一季度的营业收入和净利润较上年同期均将有所增长。",预增,0.2694,2025-04-09
452,002402,和而泰,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:14,842.58万元至17,316.35万元,同比上年增长:80%至110%。",160794650.0,95.0,"1、报告期内,公司通过聚焦高价值客户、加强业务市场拓展等战略,持续拓宽产品覆盖面;同时,加速研发技术创新及应用,新项目、新客户订单持续增加,营业收入规模持续扩大,市场份额进一步提升。2、报告期内,公司强化经营质量提升,在保证收入规模稳定增长的同时,持续推进客户结构及产品结构的优化。在生产规模持续扩大,产能利用率进一步提升,产品结构优化的综合效应下,公司整体毛利率提升明显。3、报告期内,公司持续推进降本增效措施,通过全面预算管理、研发效率提升、供应链资源优化、加强外汇管理等方式,提升企业运营效率,整体费用率得到有效改善。2025年第一季度,在公司一系列的战略调整措施下,公司整体规模不断扩大,毛利率持续提升,费用率得到有效控制,从而实现了归属于上市公司股东的净利润快速增长。",预增,82458800.0,2025-04-09
453,002402,和而泰,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:15,451.6万元至18,348.78万元,同比上年增长:60%至90%。",169001900.0,75.0,"1、报告期内,公司通过聚焦高价值客户、加强业务市场拓展等战略,持续拓宽产品覆盖面;同时,加速研发技术创新及应用,新项目、新客户订单持续增加,营业收入规模持续扩大,市场份额进一步提升。2、报告期内,公司强化经营质量提升,在保证收入规模稳定增长的同时,持续推进客户结构及产品结构的优化。在生产规模持续扩大,产能利用率进一步提升,产品结构优化的综合效应下,公司整体毛利率提升明显。3、报告期内,公司持续推进降本增效措施,通过全面预算管理、研发效率提升、供应链资源优化、加强外汇管理等方式,提升企业运营效率,整体费用率得到有效改善。2025年第一季度,在公司一系列的战略调整措施下,公司整体规模不断扩大,毛利率持续提升,费用率得到有效控制,从而实现了归属于上市公司股东的净利润快速增长。",预增,96572500.0,2025-04-09
