序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
204,002560,通达股份,每股收益,预计2025年1-9月每股收益盈利:0.2054元至0.2891元。,0.24725,,"1、报告期内,公司聚焦优势业务,优化客户结构,落实高质量发展目标,实现营业收入持续快速增长,同时产品毛利率趋于稳定。2、报告期内,子公司成都航飞航空机械设备制造有限公司订单饱满,且订单交付量显著提升,实现了营业收入和利润率的双重回升。",预增,0.1367,2025-10-15
205,002560,通达股份,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:10,500万元至15,000万元,同比上年增长:61.49%至130.7%。",127500000.0,96.095,"1、报告期内,公司聚焦优势业务,优化客户结构,落实高质量发展目标,实现营业收入持续快速增长,同时产品毛利率趋于稳定。2、报告期内,子公司成都航飞航空机械设备制造有限公司订单饱满,且订单交付量显著提升,实现了营业收入和利润率的双重回升。",预增,65018500.0,2025-10-15
206,002497,雅化集团,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:32,000万元至36,000万元,同比上年增长:106.97%至132.84%。",340000000.0,119.905,"报告期内,公司优质头部客户订单稳定,部分客户终端产品市场反馈良好带动公司锂盐产品第三季度销量大幅增长,公司加强生产运营各环节管控,加强矿、产、销平衡,提高效率,降低成本,使公司经营业绩回升向好,较去年同期有所增长。经初步核算,预计2025年前三季度归属于上市公司股东的净利润为32,000万元—36,000万元,同比增长106.97%—132.84%;其中第三季度单季度归属于上市公司股东的净利润为18,422.67万元—22,422.67万元,环比增长245.58%-320.62%,同比增长251.37%—327.66%。",预增,154613100.0,2025-10-15
207,002497,雅化集团,每股收益,预计2025年1-9月每股收益盈利:0.2776元至0.3123元。,0.29495,,"报告期内,公司优质头部客户订单稳定,部分客户终端产品市场反馈良好带动公司锂盐产品第三季度销量大幅增长,公司加强生产运营各环节管控,加强矿、产、销平衡,提高效率,降低成本,使公司经营业绩回升向好,较去年同期有所增长。经初步核算,预计2025年前三季度归属于上市公司股东的净利润为32,000万元—36,000万元,同比增长106.97%—132.84%;其中第三季度单季度归属于上市公司股东的净利润为18,422.67万元—22,422.67万元,环比增长245.58%-320.62%,同比增长251.37%—327.66%。",预增,0.1341,2025-10-15
208,002497,雅化集团,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:25,500万元至29,500万元,同比上年增长:126.75%至162.32%。",275000000.0,144.535,"报告期内,公司优质头部客户订单稳定,部分客户终端产品市场反馈良好带动公司锂盐产品第三季度销量大幅增长,公司加强生产运营各环节管控,加强矿、产、销平衡,提高效率,降低成本,使公司经营业绩回升向好,较去年同期有所增长。经初步核算,预计2025年前三季度归属于上市公司股东的净利润为32,000万元—36,000万元,同比增长106.97%—132.84%;其中第三季度单季度归属于上市公司股东的净利润为18,422.67万元—22,422.67万元,环比增长245.58%-320.62%,同比增长251.37%—327.66%。",预增,112458100.0,2025-10-15
209,002376,新北洋,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:5,661万元至6,442万元,同比上年增长:45%至65%。",60515000.0,55.0,"2025年前三季度,公司营业收入和归属于上市公司股东的净利润仍然延续快速增长的趋势。一是各类物流自动化分拣相关的智能物流装备,销售规模继续快速提升;二是智能自助终端产品中的智能快递柜、智能货柜产品,销售规模和区域持续突破;三是新零售综合运营业务,点位数量的规模增长带动商品售卖和创新增值业务稳步增长。公司经营管理团队和全体员工继续坚持“做大市场、做强创新、做硬质量、做精管理”的年度经营指导方针,坚定“一体两翼、八大业务”战略方向不动摇,持续打造支撑未来发展的“三个战略成长曲线”,努力实现有质量的增长。",预增,39040000.0,2025-10-15
210,002376,新北洋,每股收益,预计2025年1-9月每股收益盈利:0.0713元至0.0812元。,0.07625,,"2025年前三季度,公司营业收入和归属于上市公司股东的净利润仍然延续快速增长的趋势。一是各类物流自动化分拣相关的智能物流装备,销售规模继续快速提升;二是智能自助终端产品中的智能快递柜、智能货柜产品,销售规模和区域持续突破;三是新零售综合运营业务,点位数量的规模增长带动商品售卖和创新增值业务稳步增长。公司经营管理团队和全体员工继续坚持“做大市场、做强创新、做硬质量、做精管理”的年度经营指导方针,坚定“一体两翼、八大业务”战略方向不动摇,持续打造支撑未来发展的“三个战略成长曲线”,努力实现有质量的增长。",略增,0.0614,2025-10-15
211,002376,新北洋,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:5,070万元至5,868万元,同比上年增长:116%至150%。",54690000.0,133.0,"2025年前三季度,公司营业收入和归属于上市公司股东的净利润仍然延续快速增长的趋势。一是各类物流自动化分拣相关的智能物流装备,销售规模继续快速提升;二是智能自助终端产品中的智能快递柜、智能货柜产品,销售规模和区域持续突破;三是新零售综合运营业务,点位数量的规模增长带动商品售卖和创新增值业务稳步增长。公司经营管理团队和全体员工继续坚持“做大市场、做强创新、做硬质量、做精管理”的年度经营指导方针,坚定“一体两翼、八大业务”战略方向不动摇,持续打造支撑未来发展的“三个战略成长曲线”,努力实现有质量的增长。",预增,23470000.0,2025-10-15
212,002319,乐通股份,归属于上市公司股东的净利润,预计2025年1-9月归属于上市公司股东的净利润亏损:30万元至60万元。,-450000.0,98.06,"公司预计2025年前三季度归属上市公司股东的净利润为亏损60万元至亏损30万元;预计2025年前三季度归属于上市公司股东扣除非经常性损益后的净利润为亏损140万至亏损70万元。公司2025年前三季度(2025年1月至9月)经营亏损主要原因如下:(1)油墨行业终端市场需求恢复缓慢,产品价格竞争激烈,整体盈利空间受限;(2)公司加大市场推广与销售投入,销售费用上升;(3)对联营企业的投资亏损。公司预计2025年第三季度(2025年7月至9月)实现盈利的主要原因系:降本增效措施落实及毛利率提升所致。预计公司2025年前三季度(2025年1月至9月)非经常性损益盈利约50万元,主要系公司收到政府补助和报废不良品损失。",减亏,-23202800.0,2025-10-15
213,002319,乐通股份,每股收益,预计2025年1-9月每股收益亏损:0.001元至0.003元。,-0.002,,"公司预计2025年前三季度归属上市公司股东的净利润为亏损60万元至亏损30万元;预计2025年前三季度归属于上市公司股东扣除非经常性损益后的净利润为亏损140万至亏损70万元。公司2025年前三季度(2025年1月至9月)经营亏损主要原因如下:(1)油墨行业终端市场需求恢复缓慢,产品价格竞争激烈,整体盈利空间受限;(2)公司加大市场推广与销售投入,销售费用上升;(3)对联营企业的投资亏损。公司预计2025年第三季度(2025年7月至9月)实现盈利的主要原因系:降本增效措施落实及毛利率提升所致。预计公司2025年前三季度(2025年1月至9月)非经常性损益盈利约50万元,主要系公司收到政府补助和报废不良品损失。",减亏,-0.116,2025-10-15
214,002319,乐通股份,扣除非经常性损益后的净利润,预计2025年1-9月扣除非经常性损益后的净利润亏损:70万元至140万元。,-1050000.0,95.635,"公司预计2025年前三季度归属上市公司股东的净利润为亏损60万元至亏损30万元;预计2025年前三季度归属于上市公司股东扣除非经常性损益后的净利润为亏损140万至亏损70万元。公司2025年前三季度(2025年1月至9月)经营亏损主要原因如下:(1)油墨行业终端市场需求恢复缓慢,产品价格竞争激烈,整体盈利空间受限;(2)公司加大市场推广与销售投入,销售费用上升;(3)对联营企业的投资亏损。公司预计2025年第三季度(2025年7月至9月)实现盈利的主要原因系:降本增效措施落实及毛利率提升所致。预计公司2025年前三季度(2025年1月至9月)非经常性损益盈利约50万元,主要系公司收到政府补助和报废不良品损失。",减亏,-24049300.0,2025-10-15
215,002170,芭田股份,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:67,600万元至73,600万元,同比上年增长:230.79%至260.15%。",706000000.0,245.47,2025年前三季度磷矿石及其加工的产品和肥料销售收入大幅增长。,预增,204358100.0,2025-10-15
216,002170,芭田股份,每股收益,预计2025年1-9月每股收益盈利:0.6983元至0.7602元。,0.72925,,2025年前三季度磷矿石及其加工的产品和肥料销售收入大幅增长。,预增,0.2295,2025-10-15
217,002170,芭田股份,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:67,500万元至73,500万元,同比上年增长:237.02%至266.98%。",705000000.0,252.0,2025年前三季度磷矿石及其加工的产品和肥料销售收入大幅增长。,预增,200285200.0,2025-10-15
218,001696,宗申动力,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:66,500万元至78,235万元,同比上年增长:70%至100%。",723675000.0,85.0,"报告期内,通用机械业务和摩托车发动机业务规模增长,以及公司投资联营企业收益提升,公司整体业绩实现同比增长。",预增,391176100.0,2025-10-15
219,001696,宗申动力,每股收益,预计2025年1-9月每股收益盈利:0.5807元至0.6832元。,0.63195,,"报告期内,通用机械业务和摩托车发动机业务规模增长,以及公司投资联营企业收益提升,公司整体业绩实现同比增长。",预增,0.3416,2025-10-15
220,001696,宗申动力,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:62,673万元至73,733万元,同比上年增长:70%至100%。",682030000.0,85.0,"报告期内,通用机械业务和摩托车发动机业务规模增长,以及公司投资联营企业收益提升,公司整体业绩实现同比增长。",预增,368667300.0,2025-10-15
221,001217,华尔泰,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:2,100万元至2,300万元,同比上年下降:71.35%至73.84%。",22000000.0,-72.595,"(1)报告期内公司通过渠道拓展、服务优化不断拓宽市场,销售收入随着销量的增长而有所增加,但产品价格低位运行,毛利率较上年同期下降。(2)公司投资建设的“合成氨制气节能环保升级改造项目”于上半年投产,该项目机器设备采用双倍余额递减法进行加速折旧,报告期内折旧金额较大,对利润产生一定影响。综上,多重因素叠加导致公司报告期内营业收入增长,净利润同比出现下滑。公司将继续加强成本管控,优化生产工艺,提升运营效率,积极应对市场变化,努力改善经营状况。",预减,80271900.0,2025-10-15
222,001217,华尔泰,每股收益,预计2025年1-9月每股收益盈利:0.06元至0.07元。,0.065,,"(1)报告期内公司通过渠道拓展、服务优化不断拓宽市场,销售收入随着销量的增长而有所增加,但产品价格低位运行,毛利率较上年同期下降。(2)公司投资建设的“合成氨制气节能环保升级改造项目”于上半年投产,该项目机器设备采用双倍余额递减法进行加速折旧,报告期内折旧金额较大,对利润产生一定影响。综上,多重因素叠加导致公司报告期内营业收入增长,净利润同比出现下滑。公司将继续加强成本管控,优化生产工艺,提升运营效率,积极应对市场变化,努力改善经营状况。",预减,0.24,2025-10-15
223,001217,华尔泰,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:1,400万元至1,600万元,同比上年下降:78.78%至81.43%。",15000000.0,-80.105,"(1)报告期内公司通过渠道拓展、服务优化不断拓宽市场,销售收入随着销量的增长而有所增加,但产品价格低位运行,毛利率较上年同期下降。(2)公司投资建设的“合成氨制气节能环保升级改造项目”于上半年投产,该项目机器设备采用双倍余额递减法进行加速折旧,报告期内折旧金额较大,对利润产生一定影响。综上,多重因素叠加导致公司报告期内营业收入增长,净利润同比出现下滑。公司将继续加强成本管控,优化生产工艺,提升运营效率,积极应对市场变化,努力改善经营状况。",预减,75397500.0,2025-10-15
224,000970,中科三环,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:8,000万元至10,000万元,同比上年增长:290.24%至337.79%。",90000000.0,314.015,"2025年前三季度,面对日益激烈的市场竞争和复杂多变的外部环境,公司采取稳中求进、以进促稳的经营方针,积极应对各类突发事件和风险,持续开展技术创新和管理优化,采取降本增效、降费增率等有效措施,努力开拓市场。通过全体员工共同努力,公司经营业绩同比取得了较大幅度的增长;同时,本期公司汇兑收益较上年同期有一定幅度的增长;本期公司资产减值损失较上年同期大幅减少。",扭亏,-42053000.0,2025-10-15
225,000970,中科三环,每股收益,预计2025年1-9月每股收益盈利:0.0665元至0.0831元。,0.0748,,"2025年前三季度,面对日益激烈的市场竞争和复杂多变的外部环境,公司采取稳中求进、以进促稳的经营方针,积极应对各类突发事件和风险,持续开展技术创新和管理优化,采取降本增效、降费增率等有效措施,努力开拓市场。通过全体员工共同努力,公司经营业绩同比取得了较大幅度的增长;同时,本期公司汇兑收益较上年同期有一定幅度的增长;本期公司资产减值损失较上年同期大幅减少。",扭亏,-0.0346,2025-10-15
226,000970,中科三环,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:6,000万元至8,000万元,同比上年增长:196.63%至228.84%。",70000000.0,212.735,"2025年前三季度,面对日益激烈的市场竞争和复杂多变的外部环境,公司采取稳中求进、以进促稳的经营方针,积极应对各类突发事件和风险,持续开展技术创新和管理优化,采取降本增效、降费增率等有效措施,努力开拓市场。通过全体员工共同努力,公司经营业绩同比取得了较大幅度的增长;同时,本期公司汇兑收益较上年同期有一定幅度的增长;本期公司资产减值损失较上年同期大幅减少。",扭亏,-62092100.0,2025-10-15
227,000899,赣能股份,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:82,817万元至91,305万元,同比上年增长:29.59%至42.87%。",870610000.0,36.23,2025年前三季度公司业绩同比增长的主要原因:公司所属火电厂本期燃料成本较上年同期有所下降导致。,略增,639061600.0,2025-10-15
228,000899,赣能股份,每股收益,预计2025年1-9月每股收益盈利:0.8488元至0.9358元。,0.8923,,2025年前三季度公司业绩同比增长的主要原因:公司所属火电厂本期燃料成本较上年同期有所下降导致。,略增,0.655,2025-10-15
229,000899,赣能股份,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:82,945万元至91,433万元,同比上年增长:35.9%至49.8%。",871890000.0,42.85,2025年前三季度公司业绩同比增长的主要原因:公司所属火电厂本期燃料成本较上年同期有所下降导致。,略增,610348400.0,2025-10-15
230,000726,鲁泰A,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:49,000万元至53,000万元,同比上年增长:70.23%至84.12%。",510000000.0,77.175,"公司2025年前三季度实现归属于上市公司股东的净利润增加,主要原因是出售交易性金融资产获得投资收益及所持有交易性金融资产产生公允价值变动等收益,上述收益计入非经常性损益,增加净利润约16,000万元。",预增,287853400.0,2025-10-15
231,000726,鲁泰A,每股收益,预计2025年1-9月每股收益盈利:0.6元至0.65元。,0.625,,"公司2025年前三季度实现归属于上市公司股东的净利润增加,主要原因是出售交易性金融资产获得投资收益及所持有交易性金融资产产生公允价值变动等收益,上述收益计入非经常性损益,增加净利润约16,000万元。",预增,0.35,2025-10-15
232,000726,鲁泰A,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:32,000万元至35,000万元,同比上年下降:0.24%至8.79%。",335000000.0,-4.515,"公司2025年前三季度实现归属于上市公司股东的净利润增加,主要原因是出售交易性金融资产获得投资收益及所持有交易性金融资产产生公允价值变动等收益,上述收益计入非经常性损益,增加净利润约16,000万元。",略减,350831400.0,2025-10-15
233,000600,建投能源,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利约:158,300万元,同比上年增长:231.75%左右。",1583000000.0,231.75,"公司2025年前三季度预计实现归属于上市公司股东的净利润约158,300.00万元,同比增加约231.75%,主要原因是煤炭市场价格回落,火电业务成本降低,公司控股及参股火电公司盈利增加。",预增,477168500.0,2025-10-15
234,000600,建投能源,每股收益,预计2025年1-9月每股收益盈利:0.877元。,0.877,,"公司2025年前三季度预计实现归属于上市公司股东的净利润约158,300.00万元,同比增加约231.75%,主要原因是煤炭市场价格回落,火电业务成本降低,公司控股及参股火电公司盈利增加。",预增,0.266,2025-10-15
235,000600,建投能源,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:154,600万元,同比上年增长:315.28%。",1546000000.0,315.28,"公司2025年前三季度预计实现归属于上市公司股东的净利润约158,300.00万元,同比增加约231.75%,主要原因是煤炭市场价格回落,火电业务成本降低,公司控股及参股火电公司盈利增加。",预增,372280300.0,2025-10-15
236,000557,西部创业,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:29,460万元,同比上年增长:31.43%。",294600000.0,31.43,"(一)为落实自治区政府关于“道口拆并及平改立”相关工作要求,进一步提高铁路运输安全,本年开展围网栽设及道口拆除项目,导致安全生产费同比增加约4,960万元。(二)因车辆维修、线路维修、折旧、人工成本等成本项目同比增加,导致铁路运输业务毛利下降约3,280万元。(三)公司全资子公司宁夏大古物流有限公司于2025年6月30日由破产管理人接管并办理移交手续。根据《企业会计准则》相关要求,公司丧失对宁夏大古物流有限公司的控制权,并将其剔除合并财务报表范围,故本期确认相关投资收益16,450.02万元,本项属于非经常性损益。",略增,224144000.0,2025-10-15
237,000557,西部创业,每股收益,预计2025年1-9月每股收益盈利:0.202元。,0.202,,"(一)为落实自治区政府关于“道口拆并及平改立”相关工作要求,进一步提高铁路运输安全,本年开展围网栽设及道口拆除项目,导致安全生产费同比增加约4,960万元。(二)因车辆维修、线路维修、折旧、人工成本等成本项目同比增加,导致铁路运输业务毛利下降约3,280万元。(三)公司全资子公司宁夏大古物流有限公司于2025年6月30日由破产管理人接管并办理移交手续。根据《企业会计准则》相关要求,公司丧失对宁夏大古物流有限公司的控制权,并将其剔除合并财务报表范围,故本期确认相关投资收益16,450.02万元,本项属于非经常性损益。",略增,0.1537,2025-10-15
238,000557,西部创业,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:13,410万元,同比上年下降:38.99%。",134100000.0,-38.99,"(一)为落实自治区政府关于“道口拆并及平改立”相关工作要求,进一步提高铁路运输安全,本年开展围网栽设及道口拆除项目,导致安全生产费同比增加约4,960万元。(二)因车辆维修、线路维修、折旧、人工成本等成本项目同比增加,导致铁路运输业务毛利下降约3,280万元。(三)公司全资子公司宁夏大古物流有限公司于2025年6月30日由破产管理人接管并办理移交手续。根据《企业会计准则》相关要求,公司丧失对宁夏大古物流有限公司的控制权,并将其剔除合并财务报表范围,故本期确认相关投资收益16,450.02万元,本项属于非经常性损益。",略减,219794400.0,2025-10-15
239,000554,泰山石油,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:10,000万元至12,000万元,同比上年增长:87%至125%。",110000000.0,106.0,当期加大了高毛利商品销售力度。,预增,53312600.0,2025-10-15
240,000554,泰山石油,每股收益,预计2025年1-9月每股收益盈利:0.208元至0.2496元。,0.2288,,当期加大了高毛利商品销售力度。,预增,0.11,2025-10-15
241,000554,泰山石油,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:10,350万元至12,350万元,同比上年增长:88%至124%。",113500000.0,106.0,当期加大了高毛利商品销售力度。,预增,55157300.0,2025-10-15
242,000537,绿发电力,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:70,174.42万元至91,146.08万元,同比上年下降:0.44%至23.35%。",806602500.0,-11.895,"公司报告期归属于上市公司股东的净利润较上年同期减少的主要原因:一是存量项目限电率、市场化加剧及电价下行影响,利润空间压缩;二是新项目主要为控股持有,一定程度影响归母净利润。",略减,915520500.0,2025-10-15
243,000537,绿发电力,每股收益,预计2025年1-9月每股收益盈利:0.34元至0.44元。,0.39,,"公司报告期归属于上市公司股东的净利润较上年同期减少的主要原因:一是存量项目限电率、市场化加剧及电价下行影响,利润空间压缩;二是新项目主要为控股持有,一定程度影响归母净利润。",略减,0.46,2025-10-15
244,000537,绿发电力,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:70,982.32万元至92,195.42万元,同比上年变动:-15.55%至9.69%。",815888700.0,-2.93,"公司报告期归属于上市公司股东的净利润较上年同期减少的主要原因:一是存量项目限电率、市场化加剧及电价下行影响,利润空间压缩;二是新项目主要为控股持有,一定程度影响归母净利润。",续盈,840541500.0,2025-10-15
245,000531,穗恒运A,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:34,500万元至51,500万元,同比上年增长:87.83%至180.38%。",430000000.0,134.105,"本报告期公司经营业绩同向上升,归属于上市公司股东的净利润比上年同期增长87.83%~180.38%,扣除非经常性损益后的净利润比上年同期增长91.41%~185.46%,主要原因为:(1)汕头光伏项目投产、气电项目上网电价上升以及燃煤价格同比下降综合使得发电业务经营效益上升;(2)投资收益同比上升的影响。",预增,183680100.0,2025-10-15
246,000531,穗恒运A,每股收益,预计2025年1-9月每股收益盈利:0.3337元至0.4981元。,0.4159,,"本报告期公司经营业绩同向上升,归属于上市公司股东的净利润比上年同期增长87.83%~180.38%,扣除非经常性损益后的净利润比上年同期增长91.41%~185.46%,主要原因为:(1)汕头光伏项目投产、气电项目上网电价上升以及燃煤价格同比下降综合使得发电业务经营效益上升;(2)投资收益同比上升的影响。",预增,0.1764,2025-10-15
247,000531,穗恒运A,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:34,600万元至51,600万元,同比上年增长:91.41%至185.46%。",431000000.0,138.435,"本报告期公司经营业绩同向上升,归属于上市公司股东的净利润比上年同期增长87.83%~180.38%,扣除非经常性损益后的净利润比上年同期增长91.41%~185.46%,主要原因为:(1)汕头光伏项目投产、气电项目上网电价上升以及燃煤价格同比下降综合使得发电业务经营效益上升;(2)投资收益同比上升的影响。",预增,180762600.0,2025-10-15
248,688117,圣诺生物,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:11,419.66万元至13,957.36万元,同比上年增长:100.53%至145.1%,同比上年增长5,724.99万元至8,262.7万元。",126885100.0,122.815,"报告期内,公司主营业务稳定发展,随着投建产能不断落地,公司多肽原料药业务订单需求持续增长,带动公司整体业绩稳步提升,与同期相比业绩实现较大增长,使得公司保持较强的市场竞争力与持续盈利能力。",预增,56946600.0,2025-10-14
249,688117,圣诺生物,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:11,335.46万元至13,854.46万元,同比上年增长:111.26%至158.21%,同比上年增长5,969.91万元至8,488.91万元。",125949600.0,134.735,"报告期内,公司主营业务稳定发展,随着投建产能不断落地,公司多肽原料药业务订单需求持续增长,带动公司整体业绩稳步提升,与同期相比业绩实现较大增长,使得公司保持较强的市场竞争力与持续盈利能力。",预增,53655500.0,2025-10-14
250,688049,炬芯科技,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:15,100万元,同比上年增长:112.94%,同比上年增长8,008.73万元。",151000000.0,112.94,"报告期内公司依托长期积累的技术与资源优势实现突破,在AI技术的强力赋能下推动整体价值加速提升,经营业绩展现出高速增长态势:营业收入同比增长54.50%,净利润同比增幅更达112.94%,盈利规模与质量同步提升。其中,第三季度销售额与净利润不仅实现环比、同比双向增长,更相继刷新公司单季度业绩的历史峰值。今年前三季度,公司聚焦端侧产品AI化转型主线,通过加大研发资源投入与加快新品更新迭代,经营成果表现突出。凭借具备创新性的技术架构与优异的产品性能,公司基于第一代存内计算技术的端侧AI音频芯片推广进展顺利,多家头部品牌的多个项目已成功立项,将于近期陆续进入量产,其中面向低延时私有无线音频领域的客户终端产品已率先完成量产,引领市场规格,推动新品快速起量。在端侧产品AI化趋势的带动下,公司产品矩阵持续拓展:端侧AI处理器芯片成功应用于头部音频品牌的高端音箱、Party音箱等产品,市场渗透率大幅提高,相关销售收入实现数倍增长;低延迟高音质无线音频产品需求旺盛,销售额呈高速增长态势;蓝牙音箱SoC芯片系列在头部音频品牌中的渗透率持续提升,成长潜力进一步释放,同时与头部品牌客户合作的产品价值量及合作深度也实现同步增强。报告期内,为满足客户对端侧设备低功耗、高算力的需求,公司持续增加研发投入,研发费用合计约1.94亿元,同比增长21.55%。报告期内,公司推进芯片产品持续迭代,致力于存内计算技术对各条线产品的持续赋能,面向智能蓝牙穿戴领域的ATW609X研发进展顺利。公司第二代存内计算技术IP研发工作也在按照既定规划稳步推进中,目标是将下一代芯片单核NPU算力实现倍数提升,大幅提升芯片能效比表现,并且全面支持Transformer模型。同时,加大下一代私有协议研发投入,进一步提升无线传输带宽,降低延迟,提升抗干扰性能。公司围绕下游实际应用场景,从芯片硬件算力、无线连接技术、音频算法升级和开发生态,全方位提升技术竞争力。报告期内,公司持续优化产品结构与客户销售体系,推动整体毛利水平稳步提升;同时,公司营业收入增速显著高于费用增速,由此产生的规模效应有效带动整体利润水平提升。未来,公司将继续紧密围绕下游市场需求,加大端侧AI技术研发与产品推广力度,进一步增强产品矩阵竞争力,为公司长期稳定发展筑牢基础。",预增,70912700.0,2025-10-14
251,688049,炬芯科技,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:14,600万元,同比上年增长:204%,同比上年增长9,797.36万元。",146000000.0,204.0,"报告期内公司依托长期积累的技术与资源优势实现突破,在AI技术的强力赋能下推动整体价值加速提升,经营业绩展现出高速增长态势:营业收入同比增长54.50%,净利润同比增幅更达112.94%,盈利规模与质量同步提升。其中,第三季度销售额与净利润不仅实现环比、同比双向增长,更相继刷新公司单季度业绩的历史峰值。今年前三季度,公司聚焦端侧产品AI化转型主线,通过加大研发资源投入与加快新品更新迭代,经营成果表现突出。凭借具备创新性的技术架构与优异的产品性能,公司基于第一代存内计算技术的端侧AI音频芯片推广进展顺利,多家头部品牌的多个项目已成功立项,将于近期陆续进入量产,其中面向低延时私有无线音频领域的客户终端产品已率先完成量产,引领市场规格,推动新品快速起量。在端侧产品AI化趋势的带动下,公司产品矩阵持续拓展:端侧AI处理器芯片成功应用于头部音频品牌的高端音箱、Party音箱等产品,市场渗透率大幅提高,相关销售收入实现数倍增长;低延迟高音质无线音频产品需求旺盛,销售额呈高速增长态势;蓝牙音箱SoC芯片系列在头部音频品牌中的渗透率持续提升,成长潜力进一步释放,同时与头部品牌客户合作的产品价值量及合作深度也实现同步增强。报告期内,为满足客户对端侧设备低功耗、高算力的需求,公司持续增加研发投入,研发费用合计约1.94亿元,同比增长21.55%。报告期内,公司推进芯片产品持续迭代,致力于存内计算技术对各条线产品的持续赋能,面向智能蓝牙穿戴领域的ATW609X研发进展顺利。公司第二代存内计算技术IP研发工作也在按照既定规划稳步推进中,目标是将下一代芯片单核NPU算力实现倍数提升,大幅提升芯片能效比表现,并且全面支持Transformer模型。同时,加大下一代私有协议研发投入,进一步提升无线传输带宽,降低延迟,提升抗干扰性能。公司围绕下游实际应用场景,从芯片硬件算力、无线连接技术、音频算法升级和开发生态,全方位提升技术竞争力。报告期内,公司持续优化产品结构与客户销售体系,推动整体毛利水平稳步提升;同时,公司营业收入增速显著高于费用增速,由此产生的规模效应有效带动整体利润水平提升。未来,公司将继续紧密围绕下游市场需求,加大端侧AI技术研发与产品推广力度,进一步增强产品矩阵竞争力,为公司长期稳定发展筑牢基础。",预增,48026400.0,2025-10-14
