序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
304,300857,协创数据,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:64,500万元至84,500万元,同比上年增长:289.92%至410.82%。",745000000.0,350.37,"报告期内,公司积极应对市场环境变化,紧抓人工智能与智能算力产品及服务业务,整体经营业绩呈现稳中向好、结构优化的态势。公司把握人工智能与算力基础设施建设的历史性机遇,以智能算力产品及服务为核心驱动力,带动整体营收规模迈上新台阶;同时,公司灵活把握AI发展带来的市场红利,服务器及周边再制造与数据存储设备业务均实现稳健的收益增长。面对部分竞争激烈的传统业务,公司主动进行战略优化与海外市场布局,为长期高质量发展奠定基础。各项主要业务的具体表现如下:(一)智能算力产品及服务:项目加速落地,业绩实现大幅增长报告期内,公司智能算力产品及服务业务迎来大幅增长。公司将智能算力产品及服务作为战略主攻方向,深度契合行业对算力基础设施的旺盛需求。随着前期布局的多个算力集群及服务项目陆续完成交付、顺利通过验收并进入计费阶段,该板块的创收能力得到集中释放,收入规模实现大幅度增长,成为公司本期业绩增长的最核心引擎。(二)服务器及周边再制造:受益于市场需求增长,收益实现显著增长公司持续深化服务器及周边再制造业务的精细化运营。报告期内,受上游供应链供需关系影响,存储产品市场价格出现明显上涨。公司充分发挥回收再制造体系的优势,通过回收并复用服务器中的存储部件,相关资产价值得到释放,进而带动了该板块利润与收益的增长,为公司整体业绩贡献了可观的增量。(三)数据存储设备:战略客户定价模式,保持稳健增长态势在数据存储设备业务方面,公司坚持战略客户合约制的商业模式。报告期内,该板块业务保持了稳健增长。虽然受限于长协定价机制,但这种模式有效过滤了市场价格剧烈波动的风险,保障了公司出货量的基本盘与核心客户的长期黏性,对公司业绩起到了坚实的支撑作用。(四)物联网智能终端:规避国内红海竞争,蓄力拓展北美及场景化应用受国内物联网硬件市场竞争极度激烈的影响,报告期内该板块业务规模基本保持平稳,未实现明显增长。面对这一现状,公司主动进行战略性调整,摒弃低效的价格战,将发展重心聚焦于高附加值的场景化智能硬件的研发与拓展,旨在为未来的差异化竞争和利润增长打开新空间。",预增,165420000.0,2026-04-13
305,300620,光库科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:3,526万元至3,635万元,同比上年增长:551%至571%。",35805000.0,561.0,"1、报告期内公司通过技术创新、推出新产品、积极开发国内外新客户,营业收入实现稳步增长。报告期内归属于上市公司股东的净利润较上年同期大幅增长,主要是报告期内公司营业收入增长带动了净利润的增长,同时加强费用管控、降本增效,且上年同期基数较小所致。2、报告期内预计非经常性损益对净利润的影响金额约为893万元,上年同期非经常性损益对净利润的影响金额为543万元。",预增,5420000.0,2026-04-13
306,300620,光库科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:4,370万元至4,587万元,同比上年增长:303%至323%。",44785000.0,313.0,"1、报告期内公司通过技术创新、推出新产品、积极开发国内外新客户,营业收入实现稳步增长。报告期内归属于上市公司股东的净利润较上年同期大幅增长,主要是报告期内公司营业收入增长带动了净利润的增长,同时加强费用管控、降本增效,且上年同期基数较小所致。2、报告期内预计非经常性损益对净利润的影响金额约为893万元,上年同期非经常性损益对净利润的影响金额为543万元。",预增,10840000.0,2026-04-13
307,300446,航天智造,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:11,542.09万元至14,205.65万元,同比上年下降:20%至35%。",128738700.0,-27.5,"公司2026年第一季度业绩变动主要系汽车零部件业务营业收入与利润同比下降所致。根据中国汽车工业协会发布的数据,第一季度汽车产销分别完成703.9万辆和704.8万辆,同比分别下降6.9%和5.6%,其中乘用车产销分别完成590.9万辆和593.4万辆,同比分别下降9.3%和7.6%。在行业影响下,公司汽车零部件业务第一季度营业收入同比下降;同时,受汽车行业竞争加剧影响,公司汽车零部件业务产品价格承压,毛利率进一步降低,导致第一季度利润同比明显下降。",略减,177570600.0,2026-04-13
308,300446,航天智造,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:12,648.35万元至14,880.41万元,同比上年下降:20%至32%。",137643800.0,-26.0,"公司2026年第一季度业绩变动主要系汽车零部件业务营业收入与利润同比下降所致。根据中国汽车工业协会发布的数据,第一季度汽车产销分别完成703.9万辆和704.8万辆,同比分别下降6.9%和5.6%,其中乘用车产销分别完成590.9万辆和593.4万辆,同比分别下降9.3%和7.6%。在行业影响下,公司汽车零部件业务第一季度营业收入同比下降;同时,受汽车行业竞争加剧影响,公司汽车零部件业务产品价格承压,毛利率进一步降低,导致第一季度利润同比明显下降。",略减,186005100.0,2026-04-13
309,002653,海思科,每股收益,预计2026年1-3月每股收益盈利:0.43元至0.5元。,0.465,,"公司积极拓展市场,创新药销售持续保持良好增长。此外,公司还在2026年1月将HSK39004海外开发、生产和商业化权利以1.08亿美元首付款(含4,000万美元现金及等值约6,800万美元的AirNexis Therapeutics,Inc.股权)及最高9.55亿美元的额外里程碑付款、特许权使用费授权给AirNexis Therapeutics,Inc.,报告期内公司取得了上述首付款中的全部现金和部分股权(根据股权交割进度)并确认收入。因此,在研发费用保持较高增长的情况下,公司归属于上市公司股东的净利润及扣除非经常性损益后的净利润仍实现了较高的增长。",预增,0.04,2026-04-13
310,002653,海思科,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:47,700万元至55,700万元,同比上年增长:923.34%至1094.97%。",517000000.0,1009.155,"公司积极拓展市场,创新药销售持续保持良好增长。此外,公司还在2026年1月将HSK39004海外开发、生产和商业化权利以1.08亿美元首付款(含4,000万美元现金及等值约6,800万美元的AirNexis Therapeutics,Inc.股权)及最高9.55亿美元的额外里程碑付款、特许权使用费授权给AirNexis Therapeutics,Inc.,报告期内公司取得了上述首付款中的全部现金和部分股权(根据股权交割进度)并确认收入。因此,在研发费用保持较高增长的情况下,公司归属于上市公司股东的净利润及扣除非经常性损益后的净利润仍实现了较高的增长。",预增,46611900.0,2026-04-13
311,002653,海思科,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:44,900万元至52,900万元,同比上年增长:791.94%至950.86%。",489000000.0,871.4,"公司积极拓展市场,创新药销售持续保持良好增长。此外,公司还在2026年1月将HSK39004海外开发、生产和商业化权利以1.08亿美元首付款(含4,000万美元现金及等值约6,800万美元的AirNexis Therapeutics,Inc.股权)及最高9.55亿美元的额外里程碑付款、特许权使用费授权给AirNexis Therapeutics,Inc.,报告期内公司取得了上述首付款中的全部现金和部分股权(根据股权交割进度)并确认收入。因此,在研发费用保持较高增长的情况下,公司归属于上市公司股东的净利润及扣除非经常性损益后的净利润仍实现了较高的增长。",预增,50339900.0,2026-04-13
312,002439,启明星辰,营业收入,"预计2026年1-3月营业收入:64,100万元至68,900万元,同比上年增长:0.03%至7.52%。",665000000.0,3.775,"2026年是“十五五”开局之年,公司沉着应对外部环境变化,坚定推进战略落地,持续强化科技创新。前期布局成效逐渐显现,一季度开局稳健,势头良好。归母净利润和扣非后归母净利润实现双盈利,四项关键财务指标(营业收入、归母净利润、扣非后归母净利润、经营性净现金流)均实现增长,为全年高质量发展奠定了坚实基础。1、收入回归增长轨道,盈利能力凸显报告期内,公司营业收入预计同比增长0.03%至7.52%,成功扭转上年同期下滑态势。前期布局的业务与前置投入,自一季度起逐步转化为实际收入;与中国移动协同效应持续增强,尤其在云安全方向的联合营销举措落地见效。在收入增长的同时,公司通过有效的成本管控与精细化运营,毛利率基本保持稳定,三费明显压降,归母净利润与扣非后归母净利润预计双双实现盈利,体现出持续优化的盈利质量。2、现金流保持稳健,业务造血能力增强公司在实现营收与利润双增长的同时,始终注重经营质量。一季度经营性净现金流预计同比增长80%以上,已连续4个季度保持同比增长态势,展现出健康、可持续的自身造血能力。结合充裕的资金储备,为公司在研发创新与市场拓展上提供了坚实支撑。3、科技创新加速落地,战略定力筑牢增长根基报告期内,公司紧密跟踪AI技术演进趋势,并迅速升级技术能力,陆续推出新一代安全产品与解决方案。针对最新形态AI智能体等安全威胁,公司率先进行研究与产品化,已面向政企及个人客户推出系列针对性的安全产品与解决方案。面对外部的阶段性挑战,公司保持战略定力、坚持研发强投入,一季度业绩的全面改善,正是战略定力与高效执行的结果。公司将继续锚定网信安全主责主业,着力提质增效,坚持科技创新,提升核心竞争力,加快新兴产业安全布局。公司将以更智能、安全、高效的解决方案,积极打造三条业务增长曲线的新发展格局,持续为国家网信事业贡献力量,为广大股东、客户创造更大价值。",略增,640806900.0,2026-04-13
313,002439,启明星辰,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:6,000万元至7,600万元。",68000000.0,232.115,"2026年是“十五五”开局之年,公司沉着应对外部环境变化,坚定推进战略落地,持续强化科技创新。前期布局成效逐渐显现,一季度开局稳健,势头良好。归母净利润和扣非后归母净利润实现双盈利,四项关键财务指标(营业收入、归母净利润、扣非后归母净利润、经营性净现金流)均实现增长,为全年高质量发展奠定了坚实基础。1、收入回归增长轨道,盈利能力凸显报告期内,公司营业收入预计同比增长0.03%至7.52%,成功扭转上年同期下滑态势。前期布局的业务与前置投入,自一季度起逐步转化为实际收入;与中国移动协同效应持续增强,尤其在云安全方向的联合营销举措落地见效。在收入增长的同时,公司通过有效的成本管控与精细化运营,毛利率基本保持稳定,三费明显压降,归母净利润与扣非后归母净利润预计双双实现盈利,体现出持续优化的盈利质量。2、现金流保持稳健,业务造血能力增强公司在实现营收与利润双增长的同时,始终注重经营质量。一季度经营性净现金流预计同比增长80%以上,已连续4个季度保持同比增长态势,展现出健康、可持续的自身造血能力。结合充裕的资金储备,为公司在研发创新与市场拓展上提供了坚实支撑。3、科技创新加速落地,战略定力筑牢增长根基报告期内,公司紧密跟踪AI技术演进趋势,并迅速升级技术能力,陆续推出新一代安全产品与解决方案。针对最新形态AI智能体等安全威胁,公司率先进行研究与产品化,已面向政企及个人客户推出系列针对性的安全产品与解决方案。面对外部的阶段性挑战,公司保持战略定力、坚持研发强投入,一季度业绩的全面改善,正是战略定力与高效执行的结果。公司将继续锚定网信安全主责主业,着力提质增效,坚持科技创新,提升核心竞争力,加快新兴产业安全布局。公司将以更智能、安全、高效的解决方案,积极打造三条业务增长曲线的新发展格局,持续为国家网信事业贡献力量,为广大股东、客户创造更大价值。",扭亏,-51471100.0,2026-04-13
314,002439,启明星辰,每股收益,预计2026年1-3月每股收益盈利:0.031元至0.045元。,0.038,,"2026年是“十五五”开局之年,公司沉着应对外部环境变化,坚定推进战略落地,持续强化科技创新。前期布局成效逐渐显现,一季度开局稳健,势头良好。归母净利润和扣非后归母净利润实现双盈利,四项关键财务指标(营业收入、归母净利润、扣非后归母净利润、经营性净现金流)均实现增长,为全年高质量发展奠定了坚实基础。1、收入回归增长轨道,盈利能力凸显报告期内,公司营业收入预计同比增长0.03%至7.52%,成功扭转上年同期下滑态势。前期布局的业务与前置投入,自一季度起逐步转化为实际收入;与中国移动协同效应持续增强,尤其在云安全方向的联合营销举措落地见效。在收入增长的同时,公司通过有效的成本管控与精细化运营,毛利率基本保持稳定,三费明显压降,归母净利润与扣非后归母净利润预计双双实现盈利,体现出持续优化的盈利质量。2、现金流保持稳健,业务造血能力增强公司在实现营收与利润双增长的同时,始终注重经营质量。一季度经营性净现金流预计同比增长80%以上,已连续4个季度保持同比增长态势,展现出健康、可持续的自身造血能力。结合充裕的资金储备,为公司在研发创新与市场拓展上提供了坚实支撑。3、科技创新加速落地,战略定力筑牢增长根基报告期内,公司紧密跟踪AI技术演进趋势,并迅速升级技术能力,陆续推出新一代安全产品与解决方案。针对最新形态AI智能体等安全威胁,公司率先进行研究与产品化,已面向政企及个人客户推出系列针对性的安全产品与解决方案。面对外部的阶段性挑战,公司保持战略定力、坚持研发强投入,一季度业绩的全面改善,正是战略定力与高效执行的结果。公司将继续锚定网信安全主责主业,着力提质增效,坚持科技创新,提升核心竞争力,加快新兴产业安全布局。公司将以更智能、安全、高效的解决方案,积极打造三条业务增长曲线的新发展格局,持续为国家网信事业贡献力量,为广大股东、客户创造更大价值。",预增,0.0013,2026-04-13
315,002439,启明星辰,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:3,800万元至5,400万元,同比上年增长:2279.31%至3281.13%。",46000000.0,2780.22,"2026年是“十五五”开局之年,公司沉着应对外部环境变化,坚定推进战略落地,持续强化科技创新。前期布局成效逐渐显现,一季度开局稳健,势头良好。归母净利润和扣非后归母净利润实现双盈利,四项关键财务指标(营业收入、归母净利润、扣非后归母净利润、经营性净现金流)均实现增长,为全年高质量发展奠定了坚实基础。1、收入回归增长轨道,盈利能力凸显报告期内,公司营业收入预计同比增长0.03%至7.52%,成功扭转上年同期下滑态势。前期布局的业务与前置投入,自一季度起逐步转化为实际收入;与中国移动协同效应持续增强,尤其在云安全方向的联合营销举措落地见效。在收入增长的同时,公司通过有效的成本管控与精细化运营,毛利率基本保持稳定,三费明显压降,归母净利润与扣非后归母净利润预计双双实现盈利,体现出持续优化的盈利质量。2、现金流保持稳健,业务造血能力增强公司在实现营收与利润双增长的同时,始终注重经营质量。一季度经营性净现金流预计同比增长80%以上,已连续4个季度保持同比增长态势,展现出健康、可持续的自身造血能力。结合充裕的资金储备,为公司在研发创新与市场拓展上提供了坚实支撑。3、科技创新加速落地,战略定力筑牢增长根基报告期内,公司紧密跟踪AI技术演进趋势,并迅速升级技术能力,陆续推出新一代安全产品与解决方案。针对最新形态AI智能体等安全威胁,公司率先进行研究与产品化,已面向政企及个人客户推出系列针对性的安全产品与解决方案。面对外部的阶段性挑战,公司保持战略定力、坚持研发强投入,一季度业绩的全面改善,正是战略定力与高效执行的结果。公司将继续锚定网信安全主责主业,着力提质增效,坚持科技创新,提升核心竞争力,加快新兴产业安全布局。公司将以更智能、安全、高效的解决方案,积极打造三条业务增长曲线的新发展格局,持续为国家网信事业贡献力量,为广大股东、客户创造更大价值。",预增,1597100.0,2026-04-13
316,002299,圣农发展,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:25,000万元至29,000万元,同比上年增长:69.43%至96.54%。",270000000.0,82.985,"2026年第一季度,公司稳步推进各项经营战略落地,经初步测算,预计报告期内归属于上市公司股东的净利润2.5亿元-2.9亿元,同比增长69.43%-96.54%。继上年同期创下历史新高后,公司业绩延续高增长态势,再次录得历史同期最佳盈利水平(剔除2019-2020年因特殊市场环境形成的特殊时期)。成本管控方面,公司种鸡性能持续迭代优化,精益化生产管理成效显著,多项养殖生产指标创历史同期最佳水平,综合造肉成本优势进一步巩固。面对充满挑战的消费环境,公司展现出显著且稳定的竞争优势,全渠道业务协同发力,销售结构不断优化,产品价格韧性持续增强,促进整体销售规模和经营效益稳步提升。特别是在C端零售渠道,公司精准洞察消费场景的重构和消费者需求的变化,品牌效应持续增强,收入实现了超20%的同比增长。展望未来,公司将延续一季度的良好发展态势,依托种源自主可控与全产业链布局的独特优势,不断拓宽护城河,在复杂多变的外部环境中继续保持发展的韧性和增长的势能。",预增,147553400.0,2026-04-13
317,002299,圣农发展,每股收益,预计2026年1-3月每股收益盈利:0.2011元至0.2333元。,0.2172,,"2026年第一季度,公司稳步推进各项经营战略落地,经初步测算,预计报告期内归属于上市公司股东的净利润2.5亿元-2.9亿元,同比增长69.43%-96.54%。继上年同期创下历史新高后,公司业绩延续高增长态势,再次录得历史同期最佳盈利水平(剔除2019-2020年因特殊市场环境形成的特殊时期)。成本管控方面,公司种鸡性能持续迭代优化,精益化生产管理成效显著,多项养殖生产指标创历史同期最佳水平,综合造肉成本优势进一步巩固。面对充满挑战的消费环境,公司展现出显著且稳定的竞争优势,全渠道业务协同发力,销售结构不断优化,产品价格韧性持续增强,促进整体销售规模和经营效益稳步提升。特别是在C端零售渠道,公司精准洞察消费场景的重构和消费者需求的变化,品牌效应持续增强,收入实现了超20%的同比增长。展望未来,公司将延续一季度的良好发展态势,依托种源自主可控与全产业链布局的独特优势,不断拓宽护城河,在复杂多变的外部环境中继续保持发展的韧性和增长的势能。",预增,0.1193,2026-04-13
318,002299,圣农发展,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:25,600万元至29,600万元,同比上年增长:50.39%至73.89%。",276000000.0,62.14,"2026年第一季度,公司稳步推进各项经营战略落地,经初步测算,预计报告期内归属于上市公司股东的净利润2.5亿元-2.9亿元,同比增长69.43%-96.54%。继上年同期创下历史新高后,公司业绩延续高增长态势,再次录得历史同期最佳盈利水平(剔除2019-2020年因特殊市场环境形成的特殊时期)。成本管控方面,公司种鸡性能持续迭代优化,精益化生产管理成效显著,多项养殖生产指标创历史同期最佳水平,综合造肉成本优势进一步巩固。面对充满挑战的消费环境,公司展现出显著且稳定的竞争优势,全渠道业务协同发力,销售结构不断优化,产品价格韧性持续增强,促进整体销售规模和经营效益稳步提升。特别是在C端零售渠道,公司精准洞察消费场景的重构和消费者需求的变化,品牌效应持续增强,收入实现了超20%的同比增长。展望未来,公司将延续一季度的良好发展态势,依托种源自主可控与全产业链布局的独特优势,不断拓宽护城河,在复杂多变的外部环境中继续保持发展的韧性和增长的势能。",预增,170226000.0,2026-04-13
319,000833,粤桂股份,每股收益,预计2026年1-3月每股收益盈利:0.2444元至0.2892元。,0.2668,,"(一)报告期内,公司盈利同比大幅增长主要受益于矿石及硫酸产品价格上涨。同时,公司大力推进降本增效,向管理要效益,运营效率持续提升。在产品价格上涨与持续推动管理变革的双重驱动下,公司利润实现同步增长。(二)报告期内,非经常性损益项目对归属于上市公司股东的净利润无重大影响。",预增,0.1457,2026-04-13
320,000833,粤桂股份,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:19,550万元至23,150万元,同比上年增长:68.32%至99.31%。",213500000.0,83.815,"(一)报告期内,公司盈利同比大幅增长主要受益于矿石及硫酸产品价格上涨。同时,公司大力推进降本增效,向管理要效益,运营效率持续提升。在产品价格上涨与持续推动管理变革的双重驱动下,公司利润实现同步增长。(二)报告期内,非经常性损益项目对归属于上市公司股东的净利润无重大影响。",预增,116150000.0,2026-04-13
321,000833,粤桂股份,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:19,600万元至23,200万元,同比上年增长:67.72%至98.53%。",214000000.0,83.125,"(一)报告期内,公司盈利同比大幅增长主要受益于矿石及硫酸产品价格上涨。同时,公司大力推进降本增效,向管理要效益,运营效率持续提升。在产品价格上涨与持续推动管理变革的双重驱动下,公司利润实现同步增长。(二)报告期内,非经常性损益项目对归属于上市公司股东的净利润无重大影响。",预增,116860000.0,2026-04-13
322,600655,豫园股份,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利约:9,000万元,同比上年增长:150.29%左右,同比上年增长26,895.29万元左右。",90000000.0,150.29,"(一)报告期内公司在产业运营上积极推动业务转型创新,加速优化产品结构和渠道质量,经营效率和盈利水平较同期有较高的提升。(二)公司预计2026年第一季度非经常性损益对归属于上市公司股东的净利润的影响金额约为7,000万元。",扭亏,-178952900.0,2026-04-11
323,600655,豫园股份,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利约:16,000万元,同比上年增长:208.72%左右,同比上年增长10,817.26万元左右。",160000000.0,208.72,"(一)报告期内公司在产业运营上积极推动业务转型创新,加速优化产品结构和渠道质量,经营效率和盈利水平较同期有较高的提升。(二)公司预计2026年第一季度非经常性损益对归属于上市公司股东的净利润的影响金额约为7,000万元。",预增,51827400.0,2026-04-11
324,600420,国药现代,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:12,600万元至14,800万元,同比上年下降:58.94%至65.03%,同比上年降低21,300万元至23,500万元。",137000000.0,-61.985,"2025年下半年以来,全球原料药产业面临本土化回流加速、印度及美国贸易保护主义加剧、国内抗生素产能过剩、集采政策持续传导以及部分核心客户需求下降等因素叠加影响,抗生素类医药中间体及原料药行业整体承压。面对严峻形势,公司主动以价换量争取市场份额,因价格下行导致医药中间体及原料药板块毛利率大幅下降,从上年同期的32.65%降至15.35%,导致本期归属于上市公司股东的净利润较上年同期下降幅度超过50%。",预减,361413800.0,2026-04-11
325,600420,国药现代,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:13,400万元至15,600万元,同比上年下降:54.97%至61.32%,同比上年降低19,000万元至21,200万元。",145000000.0,-58.145,"2025年下半年以来,全球原料药产业面临本土化回流加速、印度及美国贸易保护主义加剧、国内抗生素产能过剩、集采政策持续传导以及部分核心客户需求下降等因素叠加影响,抗生素类医药中间体及原料药行业整体承压。面对严峻形势,公司主动以价换量争取市场份额,因价格下行导致医药中间体及原料药板块毛利率大幅下降,从上年同期的32.65%降至15.35%,导致本期归属于上市公司股东的净利润较上年同期下降幅度超过50%。",预减,346267700.0,2026-04-11
326,600259,中稀有色,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:15,000万元至18,000万元,同比上年增长:217.32%至280.78%,同比上年增长10,272.88万元至13,272.88万元。",165000000.0,249.05,"(一)2026年一季度稀土市场行情整体上涨,公司强化市场研判,并进一步统筹稀土业务采购及销售协同,稀土产品业绩稳步提升,实现预期利润。同时持续加强亏损企业治理,亏损企业同比实现减亏。(二)公司参股企业大宝山公司保持稳产高产,铜硫钨产品产销量及价格均实现同比增长,企业盈利增加,公司按权益法核算的投资收益金额增加。",预增,47271200.0,2026-04-11
327,600259,中稀有色,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:14,748.11万元至17,748.11万元,同比上年增长:227.28%至293.86%,同比上年增长10,241.9万元至13,241.9万元。",162481100.0,260.57,"(一)2026年一季度稀土市场行情整体上涨,公司强化市场研判,并进一步统筹稀土业务采购及销售协同,稀土产品业绩稳步提升,实现预期利润。同时持续加强亏损企业治理,亏损企业同比实现减亏。(二)公司参股企业大宝山公司保持稳产高产,铜硫钨产品产销量及价格均实现同比增长,企业盈利增加,公司按权益法核算的投资收益金额增加。",预增,45062100.0,2026-04-11
328,002558,巨人网络,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:95,000万元至115,000万元,同比上年增长:162.19%至217.38%。",1050000000.0,189.785,"报告期内公司延续良好发展态势,现象级手游《超自然行动组》于1月突破日活跃用户1000万大关,同时单日流水、单月流水均在春节期间创出历史新高,公司第一季度归属于上市公司股东的净利润及扣除非经常性损益后的净利润较上年同期均呈现爆发式增长。此外,公司递延收入约为21亿元,环比上一季度增长23.25%,该部分递延收入将会在未来期间得到确认。",预增,362337000.0,2026-04-11
329,002558,巨人网络,每股收益,预计2026年1-3月每股收益盈利:0.53元至0.63元。,0.58,,"报告期内公司延续良好发展态势,现象级手游《超自然行动组》于1月突破日活跃用户1000万大关,同时单日流水、单月流水均在春节期间创出历史新高,公司第一季度归属于上市公司股东的净利润及扣除非经常性损益后的净利润较上年同期均呈现爆发式增长。此外,公司递延收入约为21亿元,环比上一季度增长23.25%,该部分递延收入将会在未来期间得到确认。",预增,0.19,2026-04-11
330,002558,巨人网络,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:100,000万元至120,000万元,同比上年增长:187.47%至244.96%。",1100000000.0,216.215,"报告期内公司延续良好发展态势,现象级手游《超自然行动组》于1月突破日活跃用户1000万大关,同时单日流水、单月流水均在春节期间创出历史新高,公司第一季度归属于上市公司股东的净利润及扣除非经常性损益后的净利润较上年同期均呈现爆发式增长。此外,公司递延收入约为21亿元,环比上一季度增长23.25%,该部分递延收入将会在未来期间得到确认。",预增,347867700.0,2026-04-11
331,002297,博云新材,每股收益,预计2026年1-3月每股收益盈利:0.1937元至0.2478元。,0.22075,,"报告期内,在硬质合金产品的主要原材料碳化钨价格持续上涨的背景下,公司硬质合金板块依托资金、规模、技术等优势,产品整体实现量价齐升,使得硬质合金板块的收入及毛利率均有大幅增长。",预增,0.0017,2026-04-11
332,002297,博云新材,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:10,627.45万元至13,727.45万元,同比上年增长10,923.2万元至14,023.2万元。",121774500.0,4217.48,"报告期内,在硬质合金产品的主要原材料碳化钨价格持续上涨的背景下,公司硬质合金板块依托资金、规模、技术等优势,产品整体实现量价齐升,使得硬质合金板块的收入及毛利率均有大幅增长。",扭亏,-2957500.0,2026-04-11
333,002297,博云新材,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:11,100万元至14,200万元,同比上年增长11,001.72万元至14,101.72万元。",126500000.0,12771.385,"报告期内,在硬质合金产品的主要原材料碳化钨价格持续上涨的背景下,公司硬质合金板块依托资金、规模、技术等优势,产品整体实现量价齐升,使得硬质合金板块的收入及毛利率均有大幅增长。",预增,982800.0,2026-04-11
334,000987,越秀资本,每股收益,预计2026年1-3月每股收益盈利:0.2483元至0.2745元。,0.2614,,"2026年第一季度,公司控股子公司广州资产管理有限公司投行化转型成效显著,相关业务收益大幅提升。此外,资本市场保持良好发展态势,交易活跃度维持高位水平,参股公司中信证券股份有限公司经营业绩实现较快增长,公司投资收益相应增加。",预增,0.1301,2026-04-11
335,000987,越秀资本,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:124,742万元至137,872万元,同比上年增长:90%至110%。",1313070000.0,100.0,"2026年第一季度,公司控股子公司广州资产管理有限公司投行化转型成效显著,相关业务收益大幅提升。此外,资本市场保持良好发展态势,交易活跃度维持高位水平,参股公司中信证券股份有限公司经营业绩实现较快增长,公司投资收益相应增加。",预增,656540000.0,2026-04-11
336,000987,越秀资本,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:101,498万元至114,629万元,同比上年增长:55%至75%。",1080635000.0,65.0,"2026年第一季度,公司控股子公司广州资产管理有限公司投行化转型成效显著,相关业务收益大幅提升。此外,资本市场保持良好发展态势,交易活跃度维持高位水平,参股公司中信证券股份有限公司经营业绩实现较快增长,公司投资收益相应增加。",预增,655390000.0,2026-04-11
337,000791,甘肃能源,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:48,000万元至49,000万元,同比上年增长:0.08%至2.17%。",485000000.0,1.125,本报告期预计归属于上市公司股东的净利润与上年同期基本持平。,略增,479609800.0,2026-04-11
338,000791,甘肃能源,每股收益,预计2026年1-3月每股收益盈利:0.148元至0.1511元。,0.14955,,本报告期预计归属于上市公司股东的净利润与上年同期基本持平。,略增,0.1479,2026-04-11
339,000791,甘肃能源,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:48,000万元至48,750万元,同比上年增长:0.21%至1.78%。",483750000.0,0.995,本报告期预计归属于上市公司股东的净利润与上年同期基本持平。,略增,478987800.0,2026-04-11
340,000626,远大控股,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润亏损:1,000万元至2,000万元。",-15000000.0,76.645,"本季度归属于上市公司股东的净利润较上年增加主要系大宗商品价格波动影响,衍生品平仓盈利较上年同期增加。公司在大宗商品贸易领域采取期现结合的业务模式,根据会计准则,其中的现货收益纳入主营业务利润,期货衍生品收益、公允价值变动等纳入非经常性损益,导致公司扣除非经常性损益前后净利润存在较大差异,并不影响公司的实际经营能力。",减亏,-64222100.0,2026-04-11
341,000626,远大控股,每股收益,预计2026年1-3月每股收益盈利:0.0947元至0.1421元。,0.1184,,"本季度归属于上市公司股东的净利润较上年增加主要系大宗商品价格波动影响,衍生品平仓盈利较上年同期增加。公司在大宗商品贸易领域采取期现结合的业务模式,根据会计准则,其中的现货收益纳入主营业务利润,期货衍生品收益、公允价值变动等纳入非经常性损益,导致公司扣除非经常性损益前后净利润存在较大差异,并不影响公司的实际经营能力。",预增,0.0254,2026-04-11
