序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
4466,601279,英利汽车,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:7,400万元至10,400万元。",-89000000.0,-327.67,"本报告期,受汽车行业竞争加剧等因素影响,市场需求波动较大,订单未达预期,叠加公司前期资本投入较高,部分项目产能未充分释放,规模效应尚不明显等因素,综合导致公司2025年度经营业绩下降。面对当前市场环境,公司积极实施降本增效措施,持续推进精益化管理,公司将以市场发展及客户需求为导向,不断提升核心竞争力,持续加大市场开发力度,进一步提升管理及生产经营效率,努力提升公司盈利水平。",首亏,39091500.0,2026-01-28
4467,601279,英利汽车,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:6,000万元至9,000万元。",-75000000.0,-253.625,"本报告期,受汽车行业竞争加剧等因素影响,市场需求波动较大,订单未达预期,叠加公司前期资本投入较高,部分项目产能未充分释放,规模效应尚不明显等因素,综合导致公司2025年度经营业绩下降。面对当前市场环境,公司积极实施降本增效措施,持续推进精益化管理,公司将以市场发展及客户需求为导向,不断提升核心竞争力,持续加大市场开发力度,进一步提升管理及生产经营效率,努力提升公司盈利水平。",首亏,48819900.0,2026-01-28
4468,601236,红塔证券,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:120,061.49万元,同比上年增长:57.42%,同比上年增长43,792.46万元。",1200614900.0,57.42,"2025年度,公司深入推进差异化、特色化建设,进一步提升资产配置的科学性和有效性,持续推进自营投资业务的非方向化转型,资产负债结构和内容不断优化、资产质量继续提升,重资本业务收入整体同比增长。同时公司坚持功能性建设,坚决服务“五篇大文章”,投资银行、财富管理等轻资本业务明显增长,从而实现公司业绩同比大幅增加。",预增,762690300.0,2026-01-28
4469,601236,红塔证券,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:121,514.12万元,同比上年增长:59.05%,同比上年增长45,112.3万元。",1215141200.0,59.05,"2025年度,公司深入推进差异化、特色化建设,进一步提升资产配置的科学性和有效性,持续推进自营投资业务的非方向化转型,资产负债结构和内容不断优化、资产质量继续提升,重资本业务收入整体同比增长。同时公司坚持功能性建设,坚决服务“五篇大文章”,投资银行、财富管理等轻资本业务明显增长,从而实现公司业绩同比大幅增加。",预增,764018200.0,2026-01-28
4470,601211,国泰海通,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:2,753,300万元至2,800,600万元,同比上年增长:111%至115%,同比上年增长1,450,900万元至1,498,200万元。",27769500000.0,113.0,"报告期内,公司积极践行金融使命,主动服务国家重大战略,坚持稳中求进、主动作为,平稳高效完成合并交易,有序推动整合融合,扎实做好金融“五篇大文章”,全面提升经营管理水平,初步实现“1+1>2”的效果,为加快打造一流投资银行奠定坚实基础。2025年,国内资本市场活跃度与景气度上行,公司积极把握市场机遇,充分发挥合并后的品牌优势、规模效应和互补效应,优化升级零售、机构、企业三大客户服务体系,以提升综合能力实现客户经营“增量扩面、提质增效”,资产规模及经营业绩创历史新高,财富管理、机构与交易等业务收入同比显著增长,此外因公司吸收合并海通证券股份有限公司(以下简称本次吸收合并)所产生的负商誉计入营业外收入。",预增,13024000000.0,2026-01-28
4471,601211,国泰海通,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,105,300万元至2,151,600万元,同比上年增长:69%至73%,同比上年增长861,300万元至907,600万元。",21284500000.0,71.0,"报告期内,公司积极践行金融使命,主动服务国家重大战略,坚持稳中求进、主动作为,平稳高效完成合并交易,有序推动整合融合,扎实做好金融“五篇大文章”,全面提升经营管理水平,初步实现“1+1>2”的效果,为加快打造一流投资银行奠定坚实基础。2025年,国内资本市场活跃度与景气度上行,公司积极把握市场机遇,充分发挥合并后的品牌优势、规模效应和互补效应,优化升级零售、机构、企业三大客户服务体系,以提升综合能力实现客户经营“增量扩面、提质增效”,资产规模及经营业绩创历史新高,财富管理、机构与交易等业务收入同比显著增长,此外因公司吸收合并海通证券股份有限公司(以下简称本次吸收合并)所产生的负商誉计入营业外收入。",预增,12440000000.0,2026-01-28
4472,601020,华钰矿业,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:38,000万元至48,000万元,同比上年增长:50.44%至90.02%,同比上年增长12,740万元至22,740万元。",430000000.0,70.23,"(一)主营业务影响报告期内,国内外有色金属市场需求旺盛,价格持续走高。在此背景下,公司充分受益于贵金属以及小金属市场的持续景气,带动公司营业收入实现同比大幅增长。(二)非经常性损益的影响公司前期收购亚太矿业40%股权投资在购买日按照公允价值重新计量产生的投资收益属于非经常性损益,进而非经常性损益同比大幅增加。(三)其他影响公司不存在其他对业绩预增构成重大影响的因素。",预增,252600700.0,2026-01-28
4473,601020,华钰矿业,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:80,000万元至90,000万元,同比上年增长:215.8%至255.28%,同比上年增长54,668万元至64,668万元。",850000000.0,235.54,"(一)主营业务影响报告期内,国内外有色金属市场需求旺盛,价格持续走高。在此背景下,公司充分受益于贵金属以及小金属市场的持续景气,带动公司营业收入实现同比大幅增长。(二)非经常性损益的影响公司前期收购亚太矿业40%股权投资在购买日按照公允价值重新计量产生的投资收益属于非经常性损益,进而非经常性损益同比大幅增加。(三)其他影响公司不存在其他对业绩预增构成重大影响的因素。",预增,253322200.0,2026-01-28
4474,601002,晋亿实业,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:21,000万元至26,000万元,同比上年增长:61%至100%,同比上年增长7,986万元至12,986万元。",235000000.0,80.5,"报告期内,公司中标高铁线路集中供货,铁道扣件产品销售额增加及公司存货成本下降,主营业务利润同比增长;公司持续优化生产经营,积极优化产品结构,降本增效,业绩同比增长。",预增,130141300.0,2026-01-28
4475,601002,晋亿实业,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:20,000万元至25,000万元,同比上年增长:53%至91%,同比上年增长6,908万元至11,908万元。",225000000.0,72.0,"报告期内,公司中标高铁线路集中供货,铁道扣件产品销售额增加及公司存货成本下降,主营业务利润同比增长;公司持续优化生产经营,积极优化产品结构,降本增效,业绩同比增长。",预增,130924400.0,2026-01-28
4476,600992,贵绳股份,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:2,300万元至3,100万元。",27000000.0,182.675,"(一)主营业务影响报告期内,受宏观环境影响,市场需求收缩,部分产品竞争激烈,导致产品售价有所下降,产品销售价格与原材料的联动机制减弱以及搬迁等因素,导致公司经营业绩下滑。(二)非经营性损益的影响报告期内,预计2025年非经常性损益为14,700万元左右,主要原因是贵绳房地产开发有限责任公司对公司腾退厂房行为给予的搬迁补偿及政府补助等所致。",扭亏,-32657700.0,2026-01-28
4477,600992,贵绳股份,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:11,000万元至13,000万元。",-120000000.0,-211.21,"(一)主营业务影响报告期内,受宏观环境影响,市场需求收缩,部分产品竞争激烈,导致产品售价有所下降,产品销售价格与原材料的联动机制减弱以及搬迁等因素,导致公司经营业绩下滑。(二)非经营性损益的影响报告期内,预计2025年非经常性损益为14,700万元左右,主要原因是贵绳房地产开发有限责任公司对公司腾退厂房行为给予的搬迁补偿及政府补助等所致。",增亏,-38559100.0,2026-01-28
4478,600973,宝胜股份,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,000万元至4,500万元,同比上年增长:84.99%至90%,同比上年增长25,486.23万元至26,986.23万元。",-37500000.0,87.495,"1.信用减值损失:基于谨慎性原则,本年度公司拟针对未办理他项权证的恒大应收账款全额补充计提信用减值损失约7,945.70万元,本次计提后,未办理他项权证的恒大应收账款将全部计提完毕。2.投资亏损:子公司长飞(江苏)海洋科技有限公司和长飞海洋工程有限公司,公司分别参股40%和16.79%。两家参股子公司在2025年度因产品生产交付周期较长无法在当期确认收入,导致亏损。公司预计2025年度将按照权益法确认该部分投资收益约-9,000万元。3.2025年度,公司营业收入保持稳定增长,企业生产经营稳定,如剔除恒大应收账款计提和部分参股子企业短期业绩波动影响,公司预计2025年度的归母净利润为正。",减亏,-299862300.0,2026-01-28
4479,600973,宝胜股份,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,000万元至7,000万元,同比上年增长:85.53%至89.66%,同比上年增长41,360.99万元至43,360.99万元。",-60000000.0,87.595,"1.信用减值损失:基于谨慎性原则,本年度公司拟针对未办理他项权证的恒大应收账款全额补充计提信用减值损失约7,945.70万元,本次计提后,未办理他项权证的恒大应收账款将全部计提完毕。2.投资亏损:子公司长飞(江苏)海洋科技有限公司和长飞海洋工程有限公司,公司分别参股40%和16.79%。两家参股子公司在2025年度因产品生产交付周期较长无法在当期确认收入,导致亏损。公司预计2025年度将按照权益法确认该部分投资收益约-9,000万元。3.2025年度,公司营业收入保持稳定增长,企业生产经营稳定,如剔除恒大应收账款计提和部分参股子企业短期业绩波动影响,公司预计2025年度的归母净利润为正。",减亏,-483609900.0,2026-01-28
4480,600963,岳阳林纸,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:23,000万元至29,000万元。",-260000000.0,-28.2,"(一)近年来国内文化纸产能投放较为集中,2025年产能亦保持增势,主要为规模纸企产能扩张,市场竞争进一步加剧。报告期内,受纸产品市场竞争激烈的影响,销售价格较上年同期下降,纸产品毛利率下降。(二)报告期内,子公司诚通凯胜生态建设有限公司(以下简称“诚通凯胜”)所属的园林生态行业市场依然低迷,该公司存量项目合同资产逐步进入清算期,收入及归母净利润较上年同期下降。公司基于上述情况,对诚通凯胜商誉计提减值准备。",增亏,-202806200.0,2026-01-28
4481,600963,岳阳林纸,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:20,000万元至26,000万元。",-230000000.0,-237.945,"(一)近年来国内文化纸产能投放较为集中,2025年产能亦保持增势,主要为规模纸企产能扩张,市场竞争进一步加剧。报告期内,受纸产品市场竞争激烈的影响,销售价格较上年同期下降,纸产品毛利率下降。(二)报告期内,子公司诚通凯胜生态建设有限公司(以下简称“诚通凯胜”)所属的园林生态行业市场依然低迷,该公司存量项目合同资产逐步进入清算期,收入及归母净利润较上年同期下降。公司基于上述情况,对诚通凯胜商誉计提减值准备。",首亏,166731500.0,2026-01-28
4482,600958,东方证券,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:550,000万元,同比上年增长:69.6%,同比上年增长226,000万元。",5500000000.0,69.6,"2025年公司抓住资本市场发展机遇,主动服务实体经济发展和社会财富管理,围绕一流现代投资银行建设目标,扎实推进新三年战略规划实施。公司坚持稳中求进工作总基调,在大财富、大投行、大机构三大领域持续发力,通过稳健经营与提质增效双轮驱动,实现规模、效益、质量的协同发展,经营发展呈现良好态势。公司财富及资产管理、投行及另类投资、机构及销售交易、国际化等业务收入同比增长,经营业绩同比实现较好增长。",预增,3242000000.0,2026-01-28
4483,600958,东方证券,营业收入,"预计2025年1-12月营业收入:1,534,000万元,同比上年增长317,000万元。",15340000000.0,-20.06,"2025年公司抓住资本市场发展机遇,主动服务实体经济发展和社会财富管理,围绕一流现代投资银行建设目标,扎实推进新三年战略规划实施。公司坚持稳中求进工作总基调,在大财富、大投行、大机构三大领域持续发力,通过稳健经营与提质增效双轮驱动,实现规模、效益、质量的协同发展,经营发展呈现良好态势。公司财富及资产管理、投行及另类投资、机构及销售交易、国际化等业务收入同比增长,经营业绩同比实现较好增长。",略减,19190000000.0,2026-01-28
4484,600958,东方证券,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:562,000万元,同比上年增长:67.8%,同比上年增长227,000万元。",5620000000.0,67.8,"2025年公司抓住资本市场发展机遇,主动服务实体经济发展和社会财富管理,围绕一流现代投资银行建设目标,扎实推进新三年战略规划实施。公司坚持稳中求进工作总基调,在大财富、大投行、大机构三大领域持续发力,通过稳健经营与提质增效双轮驱动,实现规模、效益、质量的协同发展,经营发展呈现良好态势。公司财富及资产管理、投行及另类投资、机构及销售交易、国际化等业务收入同比增长,经营业绩同比实现较好增长。",预增,3350000000.0,2026-01-28
4485,600861,北京人力,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:105,000万元至130,000万元,同比上年增长:32.68%至64.26%,同比上年增长25,859.52万元至50,859.52万元。",1175000000.0,48.47,"2025年,面对经济环境的复杂变化,公司业绩增长的主要原因如下:1、公司立足主业发展,加大客户开发与维护力度,持续强化产品专业化水平,提升服务价值创造能力。同时,公司持续优化成本费用管理,全面落实降本增效各项举措,不断提升经营效率,展现出较强的业绩韧性;2、除核心业务的稳健贡献外,为了进一步深化重组,公司于2025年第一季度出售了全资子公司北京城乡黄寺商厦有限公司100%股权,并确认相应投资收益,该项非经常性收益对报告期归属于上市公司股东的净利润产生重大积极影响。",预增,791404800.0,2026-01-28
4486,600861,北京人力,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:54,000万元至60,000万元,同比上年增长653.94万元至6,653.94万元。",570000000.0,6.85,"2025年,面对经济环境的复杂变化,公司业绩增长的主要原因如下:1、公司立足主业发展,加大客户开发与维护力度,持续强化产品专业化水平,提升服务价值创造能力。同时,公司持续优化成本费用管理,全面落实降本增效各项举措,不断提升经营效率,展现出较强的业绩韧性;2、除核心业务的稳健贡献外,为了进一步深化重组,公司于2025年第一季度出售了全资子公司北京城乡黄寺商厦有限公司100%股权,并确认相应投资收益,该项非经常性收益对报告期归属于上市公司股东的净利润产生重大积极影响。",略增,533460600.0,2026-01-28
4487,600818,ST中路,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,661.14万元至7,322.28万元。",-54917100.0,-176.875,"报告期内,公司深化产品迭代升级,立足国内市场,加速全球化布局。但面对市场形势复杂严峻,公司传统业务毛利同比减少,品牌营销推广费用增加,对业绩造成直接负面影响。此外公司旗下潮流电助力品牌“FOREVER BLU”以1.2亿元的估值引入外部投资者,其江苏盐城基地建成并投产。同时公司完成对自行车品牌Factor Bikes Pty Ltd的股权投资并建立其在中国大陆地区的经销渠道;为优化供应链效率和成本,公司启动了新的碳纤维车架产线建设项目。上述股权、渠道及生产端的配套投入对短期利润造成压力(包括中介服务费、人员投入、营销推广投入、场地建设投入等),前期产线更新扩容,人员规模增加,导致当期费用性支出增加,但为中长期的成本优势和供应链自主可控奠定了坚实基础。",增亏,-19834600.0,2026-01-28
4488,600818,ST中路,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:3,590.23万元至7,180.47万元。",-53853500.0,-365.03,"报告期内,公司深化产品迭代升级,立足国内市场,加速全球化布局。但面对市场形势复杂严峻,公司传统业务毛利同比减少,品牌营销推广费用增加,对业绩造成直接负面影响。此外公司旗下潮流电助力品牌“FOREVER BLU”以1.2亿元的估值引入外部投资者,其江苏盐城基地建成并投产。同时公司完成对自行车品牌Factor Bikes Pty Ltd的股权投资并建立其在中国大陆地区的经销渠道;为优化供应链效率和成本,公司启动了新的碳纤维车架产线建设项目。上述股权、渠道及生产端的配套投入对短期利润造成压力(包括中介服务费、人员投入、营销推广投入、场地建设投入等),前期产线更新扩容,人员规模增加,导致当期费用性支出增加,但为中长期的成本优势和供应链自主可控奠定了坚实基础。",增亏,-11580700.0,2026-01-28
4489,600789,鲁抗医药,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:8,000万元至11,800万元,同比上年下降:43.43%至61.65%,同比上年降低9,058万元至12,858万元。",99000000.0,-52.54,"(一)非经常性损益的影响。上年同期公司南厂区土地办理完成移交手续,土地完成整体移交后产生大额的资产处置收益,导致本期业绩较上年同期变动幅度较大。(二)市场因素影响。受产品市场需求放缓、行业竞争激烈以及国家集采降价等政策性因素影响,行业整体利润承压,传统人用制剂产品终端需求变化较大,面临量价调整的压力,公司相关业务营收及毛利同比有所下降,影响短期盈利表现。(三)战略投入与短期成本压力。为推进公司高质量发展战略的落地,实施研发“精品工程”,公司持续加大创新药、高端制剂、合成生物的研发投入,前期获批文号及批件等技术类资产摊销费用增加,研发投入保持在较高水平,短期对利润形成一定影响。",预减,208583500.0,2026-01-28
4490,600789,鲁抗医药,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:11,000万元至14,500万元,同比上年下降:63.26%至72.13%,同比上年降低24,962万元至28,462万元。",127500000.0,-67.695,"(一)非经常性损益的影响。上年同期公司南厂区土地办理完成移交手续,土地完成整体移交后产生大额的资产处置收益,导致本期业绩较上年同期变动幅度较大。(二)市场因素影响。受产品市场需求放缓、行业竞争激烈以及国家集采降价等政策性因素影响,行业整体利润承压,传统人用制剂产品终端需求变化较大,面临量价调整的压力,公司相关业务营收及毛利同比有所下降,影响短期盈利表现。(三)战略投入与短期成本压力。为推进公司高质量发展战略的落地,实施研发“精品工程”,公司持续加大创新药、高端制剂、合成生物的研发投入,前期获批文号及批件等技术类资产摊销费用增加,研发投入保持在较高水平,短期对利润形成一定影响。",预减,394615700.0,2026-01-28
4491,600768,富邦新材,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:5,000万元至7,000万元,同比上年增长:3099.59%至4379.43%,同比上年增长4,843.73万元至6,843.73万元。",60000000.0,3739.51,"(一)报告期内,公司始终聚焦主业、深化经营,核心电接触产品业务受银价上涨等因素驱动,其营业收入与盈利能力均实现较快提升。(二)本报告期公司非经常性损益较去年同期大幅增长,主要原因为公司将持有的宁波中华纸业有限公司2.5%股权以3.70亿元的价格转让给金光纸业(中国)投资有限公司,导致公司所持的宁波中华纸业有限公司2.5%股权公允价值变动产生了较大收益。",预增,1562700.0,2026-01-28
4492,600768,富邦新材,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:500万元至1,100万元。",8000000.0,160.94,"(一)报告期内,公司始终聚焦主业、深化经营,核心电接触产品业务受银价上涨等因素驱动,其营业收入与盈利能力均实现较快提升。(二)本报告期公司非经常性损益较去年同期大幅增长,主要原因为公司将持有的宁波中华纸业有限公司2.5%股权以3.70亿元的价格转让给金光纸业(中国)投资有限公司,导致公司所持的宁波中华纸业有限公司2.5%股权公允价值变动产生了较大收益。",扭亏,-13127600.0,2026-01-28
4493,600740,山西焦化,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,415.15万元至8,865.15万元,同比上年下降:66.31%至71.82%,同比上年降低17,446.62万元至18,896.62万元。",81401500.0,-69.065,"(一)主营业务影响。2025年我国焦炭市场整体呈现“供强需弱、价格承压”的格局。供应端产能持续释放,受钢铁行业粗钢产量压减政策影响,终端需求偏弱。焦炭价格全年呈现“先弱后强,再回落”走势,焦化行业整体盈利能力受到严峻挑战。面对复杂的市场形势,公司持续深化改革,实施全方位、全链条、全流程降本增效,稳步提升“成本、科技、市场”三大竞争力,主营业绩较上年有所好转,但毛利率受成本和市场因素影响仍有较大压力。(二)非经营性损益的影响。长期股权投资方面,由于联营企业中煤华晋集团有限公司(持股49%)2025年度实现的利润同比减少,故公司确认中煤华晋集团有限公司的投资收益同比减少,对预告期业绩有一定的影响。",预减,263117700.0,2026-01-28
4494,600740,山西焦化,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:3,477.36万元至4,927.36万元,同比上年下降:79.36%至85.43%,同比上年降低18,946.9万元至20,396.9万元。",42023600.0,-82.395,"(一)主营业务影响。2025年我国焦炭市场整体呈现“供强需弱、价格承压”的格局。供应端产能持续释放,受钢铁行业粗钢产量压减政策影响,终端需求偏弱。焦炭价格全年呈现“先弱后强,再回落”走势,焦化行业整体盈利能力受到严峻挑战。面对复杂的市场形势,公司持续深化改革,实施全方位、全链条、全流程降本增效,稳步提升“成本、科技、市场”三大竞争力,主营业绩较上年有所好转,但毛利率受成本和市场因素影响仍有较大压力。(二)非经营性损益的影响。长期股权投资方面,由于联营企业中煤华晋集团有限公司(持股49%)2025年度实现的利润同比减少,故公司确认中煤华晋集团有限公司的投资收益同比减少,对预告期业绩有一定的影响。",预减,238742600.0,2026-01-28
4495,600686,金龙汽车,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利约:18,738万元。",187380000.0,218.65,"(一)主营业务影响报告期内,得益于海外市场的稳步增长,出口业务收入及占比提高,公司业绩增加。(二)非经常性损益的影响报告期内,公司非经常性损益同比下降。主要是由于本期信用减值损失转回减少、政府补助下降以及非流动资产处置收益变动所致。",扭亏,-157930000.0,2026-01-28
4496,600686,金龙汽车,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利约:46,326万元,同比上年增长:193.68%。",463260000.0,193.68,"(一)主营业务影响报告期内,得益于海外市场的稳步增长,出口业务收入及占比提高,公司业绩增加。(二)非经常性损益的影响报告期内,公司非经常性损益同比下降。主要是由于本期信用减值损失转回减少、政府补助下降以及非流动资产处置收益变动所致。",预增,157740000.0,2026-01-28
4497,600668,尖峰集团,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损约:21,500万元,同比上年下降:322.53%左右,同比上年降低31,161.77万元左右。",-215000000.0,-322.53,"1、2025年年度归属于上市公司股东的净利润大幅增加、扣除非经常性损益的净利润大幅减少的主要原因是报告期公司权益法核算的联营企业天士力生物医药产业集团有限公司(以下简称:天士力集团)出售了其所持的股权资产,使得其报告期的利润大幅增长,该部分出售资产所得的收益为非经常性收益。详见公司于2024年8月2日、2024年8月5日、2025年4月1日在上海证券交易所网站(www.sse.com.cn)披露的《尖峰集团关于参股子公司天士力生物医药产业集团有限公司筹划重大事项的提示性公告》(临2024-027)、《尖峰集团关于参股子公司天士力生物医药产业集团有限公司筹划重大事项的进展公告》(临2024-028)、《尖峰集团关于参股子公司天士力生物医药产业集团有限公司出售天士力部分股权的进展公告》(临2025-007)。2、2025年,受房地产投资缩减、基建项目放缓等影响,全国水泥总体需求呈现下滑走势。根据国家统计局数据,2025年全国规模以上水泥企业全年实现水泥总产量16.93亿吨,同比下降6.9%。报告期,公司持续开展节能降耗改造工作,严格控制产品成本,但水泥和熟料产品价格和销量同比均下降。2025年,我国医药行业整体利润下降,1-11月规模以上医药制造业企业实现营业收入2.21万亿元,同比下降2.0%;利润总额2995.8亿元,同比下降1.3%(数据来源:国家统计局)。报告期,受药品集采、降费等政策及农药市场价格持续走低等因素的影响,公司的医药板块主要产品的价格和销量同比均下降。3、报告期,经董事会批准,子公司浙江尖峰药业有限公司(以下简称“尖峰药业”)终止了注射用去氧鬼臼毒素项目的临床试验及后续开发,根据《企业会计准则》等相关规定,基于会计谨慎性原则,将该项目计入开发支出的研发投入金额1821.41万元全额计提资产减值准备,将减少公司2025年度利润总额1821.41万元(未经审计)。详见公司于2025年7月15日在上海证券交易所网站(www.sse.com.cn)披露的《尖峰集团关于子公司终止临床试验的公告》(临2025-032)。此外,根据《企业会计准则第8号-资产减值》及相关会计政策规定,公司对截至2025年12月31日的固定资产进行了减值测试,根据初步减值测试的结果,因报告期医药行业及农药行业市场竞争激烈,公司医药、中间体及农药产品价格持续下降,部分生产线的产能利用率低,且预计在短期内难以改善,基于会计谨慎性原则,拟对部分存在减值迹象的固定资产计提资产减值准备,预计将减少公司2025年度利润总额约1.60亿元。本次拟计提固定资产减值准备的金额为初步测算数据,未经会计师事务所审计,最终计提金额将以公司正式披露的2025年年度报告为准。",首亏,96617700.0,2026-01-28
4498,600668,尖峰集团,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利约:46,000万元,同比上年增长:325.97%左右,同比上年增长35,201.19万元左右。",460000000.0,325.97,"1、2025年年度归属于上市公司股东的净利润大幅增加、扣除非经常性损益的净利润大幅减少的主要原因是报告期公司权益法核算的联营企业天士力生物医药产业集团有限公司(以下简称:天士力集团)出售了其所持的股权资产,使得其报告期的利润大幅增长,该部分出售资产所得的收益为非经常性收益。详见公司于2024年8月2日、2024年8月5日、2025年4月1日在上海证券交易所网站(www.sse.com.cn)披露的《尖峰集团关于参股子公司天士力生物医药产业集团有限公司筹划重大事项的提示性公告》(临2024-027)、《尖峰集团关于参股子公司天士力生物医药产业集团有限公司筹划重大事项的进展公告》(临2024-028)、《尖峰集团关于参股子公司天士力生物医药产业集团有限公司出售天士力部分股权的进展公告》(临2025-007)。2、2025年,受房地产投资缩减、基建项目放缓等影响,全国水泥总体需求呈现下滑走势。根据国家统计局数据,2025年全国规模以上水泥企业全年实现水泥总产量16.93亿吨,同比下降6.9%。报告期,公司持续开展节能降耗改造工作,严格控制产品成本,但水泥和熟料产品价格和销量同比均下降。2025年,我国医药行业整体利润下降,1-11月规模以上医药制造业企业实现营业收入2.21万亿元,同比下降2.0%;利润总额2995.8亿元,同比下降1.3%(数据来源:国家统计局)。报告期,受药品集采、降费等政策及农药市场价格持续走低等因素的影响,公司的医药板块主要产品的价格和销量同比均下降。3、报告期,经董事会批准,子公司浙江尖峰药业有限公司(以下简称“尖峰药业”)终止了注射用去氧鬼臼毒素项目的临床试验及后续开发,根据《企业会计准则》等相关规定,基于会计谨慎性原则,将该项目计入开发支出的研发投入金额1821.41万元全额计提资产减值准备,将减少公司2025年度利润总额1821.41万元(未经审计)。详见公司于2025年7月15日在上海证券交易所网站(www.sse.com.cn)披露的《尖峰集团关于子公司终止临床试验的公告》(临2025-032)。此外,根据《企业会计准则第8号-资产减值》及相关会计政策规定,公司对截至2025年12月31日的固定资产进行了减值测试,根据初步减值测试的结果,因报告期医药行业及农药行业市场竞争激烈,公司医药、中间体及农药产品价格持续下降,部分生产线的产能利用率低,且预计在短期内难以改善,基于会计谨慎性原则,拟对部分存在减值迹象的固定资产计提资产减值准备,预计将减少公司2025年度利润总额约1.60亿元。本次拟计提固定资产减值准备的金额为初步测算数据,未经会计师事务所审计,最终计提金额将以公司正式披露的2025年年度报告为准。",预增,107988100.0,2026-01-28
4499,600615,鑫源智造,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:400万元至600万元,同比上年降低1,275.7万元至1,475.7万元。",-5000000.0,-157.1,"(一)为优化公司资产质量,聚焦核心战略业务方向,公司于下半年起停止全铝家居亏损业务,停业后其资产处置、人员善后等损失对当期业绩产生了直接影响。(二)公司围绕“轻量化”+“智能化”双轮驱动战略,为夯实制造根基,下半年加大了固定资产产线升级投入,加大了对研发、营销及信息化、质量管理体系的建设投入,相关研发费用与管理费用随之大幅攀升,对下半年业绩造成一定影响。(三)子公司鑫源农机于2024年底进入上市公司体系时,相关固定资产、无形资产评估增值部分,加大了公司合并报表层面的摊销费用。",首亏,8757000.0,2026-01-28
4500,600615,鑫源智造,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:440万元至660万元,同比上年降低1,362.81万元至1,582.81万元。",-5500000.0,-159.6,"(一)为优化公司资产质量,聚焦核心战略业务方向,公司于下半年起停止全铝家居亏损业务,停业后其资产处置、人员善后等损失对当期业绩产生了直接影响。(二)公司围绕“轻量化”+“智能化”双轮驱动战略,为夯实制造根基,下半年加大了固定资产产线升级投入,加大了对研发、营销及信息化、质量管理体系的建设投入,相关研发费用与管理费用随之大幅攀升,对下半年业绩造成一定影响。(三)子公司鑫源农机于2024年底进入上市公司体系时,相关固定资产、无形资产评估增值部分,加大了公司合并报表层面的摊销费用。",首亏,9228100.0,2026-01-28
