序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
3232,000576,甘化科工,每股收益,预计2024年1-12月每股收益盈利:0.04元至0.06元。,0.05,,"本报告期归属于上市公司股东的净利润较上年大幅增长,并扭亏为盈,主要原因为公司上年度计提商誉减值2.56亿元,本报告期无计提商誉减值的影响。",扭亏,-0.53,2025-01-23
3233,000576,甘化科工,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:100万元至1,000万元。",5500000.0,102.18,"本报告期归属于上市公司股东的净利润较上年大幅增长,并扭亏为盈,主要原因为公司上年度计提商誉减值2.56亿元,本报告期无计提商誉减值的影响。",扭亏,-252640000.0,2025-01-23
3234,000576,甘化科工,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:1,700万元至2,500万元。",21000000.0,109.01,"本报告期归属于上市公司股东的净利润较上年大幅增长,并扭亏为盈,主要原因为公司上年度计提商誉减值2.56亿元,本报告期无计提商誉减值的影响。",扭亏,-233070000.0,2025-01-23
3235,000573,粤宏远A,每股收益,预计2024年1-12月每股收益亏损:0.0705元至0.1065元。,-0.0885,,"公司预计2024年度业绩净利润为负值,主要是因为本期公司房地产业务方面的营业收入不高和投资收益同比下降所致,自营房地产在售项目为东莞桥头帝庭山花园,而东莞南城时代国际雍雅台项目尚未开盘销售,江苏昆山花桥项目待推售;同时,股权合作项目方面本期销售亦下降,已售商品房本期达到收入确认条件的情形也较少,公司相应投资收益同比减少。故此,预计2024年度业绩同比下降、净利润为负值。",首亏,0.1035,2025-01-23
3236,000573,粤宏远A,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:4,500万元至6,800万元,同比上年下降:168.09%至202.9%。",-56500000.0,-185.495,"公司预计2024年度业绩净利润为负值,主要是因为本期公司房地产业务方面的营业收入不高和投资收益同比下降所致,自营房地产在售项目为东莞桥头帝庭山花园,而东莞南城时代国际雍雅台项目尚未开盘销售,江苏昆山花桥项目待推售;同时,股权合作项目方面本期销售亦下降,已售商品房本期达到收入确认条件的情形也较少,公司相应投资收益同比减少。故此,预计2024年度业绩同比下降、净利润为负值。",首亏,66085700.0,2025-01-23
3237,000573,粤宏远A,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:4,440万元至6,740万元,同比上年变动:-6.26%至30%。",-55900000.0,11.87,"公司预计2024年度业绩净利润为负值,主要是因为本期公司房地产业务方面的营业收入不高和投资收益同比下降所致,自营房地产在售项目为东莞桥头帝庭山花园,而东莞南城时代国际雍雅台项目尚未开盘销售,江苏昆山花桥项目待推售;同时,股权合作项目方面本期销售亦下降,已售商品房本期达到收入确认条件的情形也较少,公司相应投资收益同比减少。故此,预计2024年度业绩同比下降、净利润为负值。",续亏,-63426800.0,2025-01-23
3238,000553,安道麦A,营业收入,"预计2024年1-12月营业收入:2,801,400万元至3,096,200万元。",29488000000.0,-10.04,"销售额公司预计2024年全年销售额较2023年以人民币计算同比减少6%-15%,以美元计算同比减少7%-16%。销售额同比减少主要反映了2024年销售价格走低的影响。虽然渠道库存改善,但在原药价格波动以及海外普遍高息的环境下,渠道客户采购仍以即时模式为主,影响市场价格。2024年第四季度销量较2023年同比增长,公司不再侧重营销部分低利润产品的同时,单季度销量连续二个季度同比增长。息税及折旧摊销前利润(下文简称“EBITDA”)和净亏损公司预计2024年全年EBITDA较2023年同比减少,EBITDA利润率同比增长。EBITDA利润率改善的主要原因是毛利率提升,反映出公司实施“奋进”转型计划显现的初步成效,包括:存货成本降低、销售组合中高利润产品占比改善、以及继续严格管理营业费用。“奋进”转型计划是公司于2024年初启动实施的战略转型计划,旨在通过三年时间逐步实现改善利润与现金流的目标。虽然实现上述改善,公司预计2024年全年EBITDA较2023年同比下降,净亏损同比增加。除受销售额同比减少的影响之外,公司业绩受到了下述转型期间与当期经营关联度较小或非现金性科目的影响,主要包括:(1)与2017年中国化工收购瑞士先正达公司相关的转移资产产生的非现金性摊销费用;(2)作为收购项目收购价格分摊的一部分而产生的无形资产摊销(非现金,对被收购公司的日常经营业绩没有影响);(3)公司实施“奋进”转型计划过程中产生的重组成本;(4)公司实施“奋进”转型计划提升运营效率,产生相关固定资产减值;(5)与诉讼索赔、登记资产减值以及登记证摊销变更有关的计提;(6)土地与水环境清理与修复;(7)因子公司少数股东的卖权选择权价值重评估以及因税金申报附加与通货膨胀产生的费用。在上述因素的影响之下,公司营业利润同比减少,虽然财务费用同比降低,但税项费用同比增加,导致净亏损扩大。财务费用降低的原因包括:贷款利息支出减少,以及以色列消费者物价指数(CPI)走低对以以色列谢克尔计价、与CPI挂钩的债券产生积极净影响。如果剔除上述非长期、非经营性或非现金项目的影响,调整后财务业绩预计如下:全年调整后净亏损预计在18.6亿元至10.73亿元之间,2023年同期调整后净亏损为16.91亿元;全年调整后基本每股收益预计在-0.7982元至-0.4604元之间,2023年同期调整后基本每股收益为-0.726元。",略减,32779000000.0,2025-01-23
3239,000553,安道麦A,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:256,400万元至335,100万元。",-2957500000.0,-84.155,"销售额公司预计2024年全年销售额较2023年以人民币计算同比减少6%-15%,以美元计算同比减少7%-16%。销售额同比减少主要反映了2024年销售价格走低的影响。虽然渠道库存改善,但在原药价格波动以及海外普遍高息的环境下,渠道客户采购仍以即时模式为主,影响市场价格。2024年第四季度销量较2023年同比增长,公司不再侧重营销部分低利润产品的同时,单季度销量连续二个季度同比增长。息税及折旧摊销前利润(下文简称“EBITDA”)和净亏损公司预计2024年全年EBITDA较2023年同比减少,EBITDA利润率同比增长。EBITDA利润率改善的主要原因是毛利率提升,反映出公司实施“奋进”转型计划显现的初步成效,包括:存货成本降低、销售组合中高利润产品占比改善、以及继续严格管理营业费用。“奋进”转型计划是公司于2024年初启动实施的战略转型计划,旨在通过三年时间逐步实现改善利润与现金流的目标。虽然实现上述改善,公司预计2024年全年EBITDA较2023年同比下降,净亏损同比增加。除受销售额同比减少的影响之外,公司业绩受到了下述转型期间与当期经营关联度较小或非现金性科目的影响,主要包括:(1)与2017年中国化工收购瑞士先正达公司相关的转移资产产生的非现金性摊销费用;(2)作为收购项目收购价格分摊的一部分而产生的无形资产摊销(非现金,对被收购公司的日常经营业绩没有影响);(3)公司实施“奋进”转型计划过程中产生的重组成本;(4)公司实施“奋进”转型计划提升运营效率,产生相关固定资产减值;(5)与诉讼索赔、登记资产减值以及登记证摊销变更有关的计提;(6)土地与水环境清理与修复;(7)因子公司少数股东的卖权选择权价值重评估以及因税金申报附加与通货膨胀产生的费用。在上述因素的影响之下,公司营业利润同比减少,虽然财务费用同比降低,但税项费用同比增加,导致净亏损扩大。财务费用降低的原因包括:贷款利息支出减少,以及以色列消费者物价指数(CPI)走低对以以色列谢克尔计价、与CPI挂钩的债券产生积极净影响。如果剔除上述非长期、非经营性或非现金项目的影响,调整后财务业绩预计如下:全年调整后净亏损预计在18.6亿元至10.73亿元之间,2023年同期调整后净亏损为16.91亿元;全年调整后基本每股收益预计在-0.7982元至-0.4604元之间,2023年同期调整后基本每股收益为-0.726元。",增亏,-1606000000.0,2025-01-23
3240,000553,安道麦A,扣除后营业收入,"预计2024年1-12月扣除后营业收入:2,801,400万元至3,096,200万元。",29488000000.0,,"销售额公司预计2024年全年销售额较2023年以人民币计算同比减少6%-15%,以美元计算同比减少7%-16%。销售额同比减少主要反映了2024年销售价格走低的影响。虽然渠道库存改善,但在原药价格波动以及海外普遍高息的环境下,渠道客户采购仍以即时模式为主,影响市场价格。2024年第四季度销量较2023年同比增长,公司不再侧重营销部分低利润产品的同时,单季度销量连续二个季度同比增长。息税及折旧摊销前利润(下文简称“EBITDA”)和净亏损公司预计2024年全年EBITDA较2023年同比减少,EBITDA利润率同比增长。EBITDA利润率改善的主要原因是毛利率提升,反映出公司实施“奋进”转型计划显现的初步成效,包括:存货成本降低、销售组合中高利润产品占比改善、以及继续严格管理营业费用。“奋进”转型计划是公司于2024年初启动实施的战略转型计划,旨在通过三年时间逐步实现改善利润与现金流的目标。虽然实现上述改善,公司预计2024年全年EBITDA较2023年同比下降,净亏损同比增加。除受销售额同比减少的影响之外,公司业绩受到了下述转型期间与当期经营关联度较小或非现金性科目的影响,主要包括:(1)与2017年中国化工收购瑞士先正达公司相关的转移资产产生的非现金性摊销费用;(2)作为收购项目收购价格分摊的一部分而产生的无形资产摊销(非现金,对被收购公司的日常经营业绩没有影响);(3)公司实施“奋进”转型计划过程中产生的重组成本;(4)公司实施“奋进”转型计划提升运营效率,产生相关固定资产减值;(5)与诉讼索赔、登记资产减值以及登记证摊销变更有关的计提;(6)土地与水环境清理与修复;(7)因子公司少数股东的卖权选择权价值重评估以及因税金申报附加与通货膨胀产生的费用。在上述因素的影响之下,公司营业利润同比减少,虽然财务费用同比降低,但税项费用同比增加,导致净亏损扩大。财务费用降低的原因包括:贷款利息支出减少,以及以色列消费者物价指数(CPI)走低对以以色列谢克尔计价、与CPI挂钩的债券产生积极净影响。如果剔除上述非长期、非经营性或非现金项目的影响,调整后财务业绩预计如下:全年调整后净亏损预计在18.6亿元至10.73亿元之间,2023年同期调整后净亏损为16.91亿元;全年调整后基本每股收益预计在-0.7982元至-0.4604元之间,2023年同期调整后基本每股收益为-0.726元。",略减,32730000000.0,2025-01-23
3241,000553,安道麦A,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:266,500万元至345,200万元。",-3058500000.0,-65.235,"销售额公司预计2024年全年销售额较2023年以人民币计算同比减少6%-15%,以美元计算同比减少7%-16%。销售额同比减少主要反映了2024年销售价格走低的影响。虽然渠道库存改善,但在原药价格波动以及海外普遍高息的环境下,渠道客户采购仍以即时模式为主,影响市场价格。2024年第四季度销量较2023年同比增长,公司不再侧重营销部分低利润产品的同时,单季度销量连续二个季度同比增长。息税及折旧摊销前利润(下文简称“EBITDA”)和净亏损公司预计2024年全年EBITDA较2023年同比减少,EBITDA利润率同比增长。EBITDA利润率改善的主要原因是毛利率提升,反映出公司实施“奋进”转型计划显现的初步成效,包括:存货成本降低、销售组合中高利润产品占比改善、以及继续严格管理营业费用。“奋进”转型计划是公司于2024年初启动实施的战略转型计划,旨在通过三年时间逐步实现改善利润与现金流的目标。虽然实现上述改善,公司预计2024年全年EBITDA较2023年同比下降,净亏损同比增加。除受销售额同比减少的影响之外,公司业绩受到了下述转型期间与当期经营关联度较小或非现金性科目的影响,主要包括:(1)与2017年中国化工收购瑞士先正达公司相关的转移资产产生的非现金性摊销费用;(2)作为收购项目收购价格分摊的一部分而产生的无形资产摊销(非现金,对被收购公司的日常经营业绩没有影响);(3)公司实施“奋进”转型计划过程中产生的重组成本;(4)公司实施“奋进”转型计划提升运营效率,产生相关固定资产减值;(5)与诉讼索赔、登记资产减值以及登记证摊销变更有关的计提;(6)土地与水环境清理与修复;(7)因子公司少数股东的卖权选择权价值重评估以及因税金申报附加与通货膨胀产生的费用。在上述因素的影响之下,公司营业利润同比减少,虽然财务费用同比降低,但税项费用同比增加,导致净亏损扩大。财务费用降低的原因包括:贷款利息支出减少,以及以色列消费者物价指数(CPI)走低对以以色列谢克尔计价、与CPI挂钩的债券产生积极净影响。如果剔除上述非长期、非经营性或非现金项目的影响,调整后财务业绩预计如下:全年调整后净亏损预计在18.6亿元至10.73亿元之间,2023年同期调整后净亏损为16.91亿元;全年调整后基本每股收益预计在-0.7982元至-0.4604元之间,2023年同期调整后基本每股收益为-0.726元。",增亏,-1851000000.0,2025-01-23
3242,000553,安道麦A,每股收益,预计2024年1-12月每股收益亏损:1.1006元至1.4384元。,-1.2695,,"销售额公司预计2024年全年销售额较2023年以人民币计算同比减少6%-15%,以美元计算同比减少7%-16%。销售额同比减少主要反映了2024年销售价格走低的影响。虽然渠道库存改善,但在原药价格波动以及海外普遍高息的环境下,渠道客户采购仍以即时模式为主,影响市场价格。2024年第四季度销量较2023年同比增长,公司不再侧重营销部分低利润产品的同时,单季度销量连续二个季度同比增长。息税及折旧摊销前利润(下文简称“EBITDA”)和净亏损公司预计2024年全年EBITDA较2023年同比减少,EBITDA利润率同比增长。EBITDA利润率改善的主要原因是毛利率提升,反映出公司实施“奋进”转型计划显现的初步成效,包括:存货成本降低、销售组合中高利润产品占比改善、以及继续严格管理营业费用。“奋进”转型计划是公司于2024年初启动实施的战略转型计划,旨在通过三年时间逐步实现改善利润与现金流的目标。虽然实现上述改善,公司预计2024年全年EBITDA较2023年同比下降,净亏损同比增加。除受销售额同比减少的影响之外,公司业绩受到了下述转型期间与当期经营关联度较小或非现金性科目的影响,主要包括:(1)与2017年中国化工收购瑞士先正达公司相关的转移资产产生的非现金性摊销费用;(2)作为收购项目收购价格分摊的一部分而产生的无形资产摊销(非现金,对被收购公司的日常经营业绩没有影响);(3)公司实施“奋进”转型计划过程中产生的重组成本;(4)公司实施“奋进”转型计划提升运营效率,产生相关固定资产减值;(5)与诉讼索赔、登记资产减值以及登记证摊销变更有关的计提;(6)土地与水环境清理与修复;(7)因子公司少数股东的卖权选择权价值重评估以及因税金申报附加与通货膨胀产生的费用。在上述因素的影响之下,公司营业利润同比减少,虽然财务费用同比降低,但税项费用同比增加,导致净亏损扩大。财务费用降低的原因包括:贷款利息支出减少,以及以色列消费者物价指数(CPI)走低对以以色列谢克尔计价、与CPI挂钩的债券产生积极净影响。如果剔除上述非长期、非经营性或非现金项目的影响,调整后财务业绩预计如下:全年调整后净亏损预计在18.6亿元至10.73亿元之间,2023年同期调整后净亏损为16.91亿元;全年调整后基本每股收益预计在-0.7982元至-0.4604元之间,2023年同期调整后基本每股收益为-0.726元。",增亏,-0.6893,2025-01-23
3243,000546,金圆股份,每股收益,预计2024年1-12月每股收益盈利:0.05元至0.08元。,0.065,,"1、公司根据《企业会计准则第8号--资产减值》及相关会计政策规定,经初步测算,拟对部分资产计提减值准备,具体情况如下:(1)公司固危废无害化处置业务行业竞争激烈,处置价格下行,部分子公司因水泥窑停窑导致开工率不足,经营业绩持续亏损。公司聘请第三方评估机构对相关子公司的长期资产进行减值测试,拟计提长期资产减值准备约6,000万元。(2)因经营战略调整,部分子公司房屋建筑及机器设备等对外出租,公司聘请第三方评估机构对相关子公司的长期资产进行减值测试,拟计提长期资产减值准备约6,000万元;(3)基于市场行情变化以及对期末存货可变现净值的测算,本报告期公司拟计提存货跌价准备约7,000万元。目前第三方评估机构尚在评估过程中,最终减值金额将由公司年报审计机构进行审计后确定。2、公司2024年预计非经常性损益对归属于上市公司股东的净利润影响约为35,000万元至39,000万元,主要系中机科技发展(茂名)有限公司破产重整形成的股权处置收益、公司收到的地方政府补助及浙江华阅企业管理有限公司相关的利息收入。",扭亏,-0.87,2025-01-23
3244,000546,金圆股份,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:4,000万元至6,000万元。",50000000.0,107.375,"1、公司根据《企业会计准则第8号--资产减值》及相关会计政策规定,经初步测算,拟对部分资产计提减值准备,具体情况如下:(1)公司固危废无害化处置业务行业竞争激烈,处置价格下行,部分子公司因水泥窑停窑导致开工率不足,经营业绩持续亏损。公司聘请第三方评估机构对相关子公司的长期资产进行减值测试,拟计提长期资产减值准备约6,000万元。(2)因经营战略调整,部分子公司房屋建筑及机器设备等对外出租,公司聘请第三方评估机构对相关子公司的长期资产进行减值测试,拟计提长期资产减值准备约6,000万元;(3)基于市场行情变化以及对期末存货可变现净值的测算,本报告期公司拟计提存货跌价准备约7,000万元。目前第三方评估机构尚在评估过程中,最终减值金额将由公司年报审计机构进行审计后确定。2、公司2024年预计非经常性损益对归属于上市公司股东的净利润影响约为35,000万元至39,000万元,主要系中机科技发展(茂名)有限公司破产重整形成的股权处置收益、公司收到的地方政府补助及浙江华阅企业管理有限公司相关的利息收入。",扭亏,-678327600.0,2025-01-23
3245,000546,金圆股份,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:29,000万元至35,000万元。",-320000000.0,57.705,"1、公司根据《企业会计准则第8号--资产减值》及相关会计政策规定,经初步测算,拟对部分资产计提减值准备,具体情况如下:(1)公司固危废无害化处置业务行业竞争激烈,处置价格下行,部分子公司因水泥窑停窑导致开工率不足,经营业绩持续亏损。公司聘请第三方评估机构对相关子公司的长期资产进行减值测试,拟计提长期资产减值准备约6,000万元。(2)因经营战略调整,部分子公司房屋建筑及机器设备等对外出租,公司聘请第三方评估机构对相关子公司的长期资产进行减值测试,拟计提长期资产减值准备约6,000万元;(3)基于市场行情变化以及对期末存货可变现净值的测算,本报告期公司拟计提存货跌价准备约7,000万元。目前第三方评估机构尚在评估过程中,最终减值金额将由公司年报审计机构进行审计后确定。2、公司2024年预计非经常性损益对归属于上市公司股东的净利润影响约为35,000万元至39,000万元,主要系中机科技发展(茂名)有限公司破产重整形成的股权处置收益、公司收到的地方政府补助及浙江华阅企业管理有限公司相关的利息收入。",减亏,-756648400.0,2025-01-23
3246,000543,皖能电力,每股收益,预计2024年1-12月每股收益盈利:0.8823元至0.9926元。,0.93745,,"预计公司本报告期归属于母公司净利润约200,000万元-225,000万元,较上年同期增长39.91%-57.40%,主要原因是:本报告期发电量上涨,煤炭价格下跌,控股发电企业盈利能力增强。",预增,0.6306,2025-01-23
3247,000543,皖能电力,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:200,000万元至225,000万元,同比上年增长:39.91%至57.4%。",2125000000.0,48.655,"预计公司本报告期归属于母公司净利润约200,000万元-225,000万元,较上年同期增长39.91%-57.40%,主要原因是:本报告期发电量上涨,煤炭价格下跌,控股发电企业盈利能力增强。",预增,1429509700.0,2025-01-23
3248,000543,皖能电力,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:197,722.65万元至222,722.65万元,同比上年增长:54.09%至73.57%。",2102226500.0,63.83,"预计公司本报告期归属于母公司净利润约200,000万元-225,000万元,较上年同期增长39.91%-57.40%,主要原因是:本报告期发电量上涨,煤炭价格下跌,控股发电企业盈利能力增强。",预增,1283172700.0,2025-01-23
3249,000520,凤凰航运,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:7,200万元至8,900万元,同比上年下降:346.78%至452.27%。",-80500000.0,-399.525,"报告期公司加大了改革调整力度,对内部组织结构和人员进行了较大幅度精减,成本费用管控力度加大,取得明显成效。但因行业竞争加剧,公司部分自有及光租租入船舶经营亏损;同时部分船舶出现减值迹象,经减值测试,公司对部分船舶计提资产减值准备。",增亏,-16115300.0,2025-01-23
3250,000520,凤凰航运,每股收益,预计2024年1-12月每股收益亏损:0.0652元至0.082元。,-0.0736,,"报告期公司加大了改革调整力度,对内部组织结构和人员进行了较大幅度精减,成本费用管控力度加大,取得明显成效。但因行业竞争加剧,公司部分自有及光租租入船舶经营亏损;同时部分船舶出现减值迹象,经减值测试,公司对部分船舶计提资产减值准备。",增亏,-0.0086,2025-01-23
3251,000520,凤凰航运,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:6,600万元至8,300万元,同比上年下降:658.43%至853.78%。",-74500000.0,-756.105,"报告期公司加大了改革调整力度,对内部组织结构和人员进行了较大幅度精减,成本费用管控力度加大,取得明显成效。但因行业竞争加剧,公司部分自有及光租租入船舶经营亏损;同时部分船舶出现减值迹象,经减值测试,公司对部分船舶计提资产减值准备。",增亏,-8702200.0,2025-01-23
3252,000516,国际医学,营业收入,"预计2024年1-12月营业收入:479,000万元至485,000万元。",4820000000.0,4.38,"公司2024年度业绩亏损主要原因是:报告期内,公司整体医疗业务保持了稳定的发展态势,学科实力持续增强,营业收入稳步增长,但营业收入规模尚未能覆盖运营成本和期间费用。",略增,4617873500.0,2025-01-23
3253,000516,国际医学,扣除后营业收入,"预计2024年1-12月扣除后营业收入:469,000万元至475,000万元。",4720000000.0,,"公司2024年度业绩亏损主要原因是:报告期内,公司整体医疗业务保持了稳定的发展态势,学科实力持续增强,营业收入稳步增长,但营业收入规模尚未能覆盖运营成本和期间费用。",略增,4467683900.0,2025-01-23
3254,000516,国际医学,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:24,500万元至30,000万元。",-272500000.0,45.39,"公司2024年度业绩亏损主要原因是:报告期内,公司整体医疗业务保持了稳定的发展态势,学科实力持续增强,营业收入稳步增长,但营业收入规模尚未能覆盖运营成本和期间费用。",减亏,-499002200.0,2025-01-23
3255,000516,国际医学,每股收益,预计2024年1-12月每股收益亏损:0.1元至0.12元。,-0.11,,"公司2024年度业绩亏损主要原因是:报告期内,公司整体医疗业务保持了稳定的发展态势,学科实力持续增强,营业收入稳步增长,但营业收入规模尚未能覆盖运营成本和期间费用。",减亏,-0.16,2025-01-23
3256,000516,国际医学,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:21,500万元至28,000万元。",-247500000.0,32.81,"公司2024年度业绩亏损主要原因是:报告期内,公司整体医疗业务保持了稳定的发展态势,学科实力持续增强,营业收入稳步增长,但营业收入规模尚未能覆盖运营成本和期间费用。",减亏,-368360600.0,2025-01-23
3257,000505,京粮控股,每股收益,预计2024年1-12月每股收益盈利:0.0227元至0.0337元。,0.0282,,"报告期公司预计业绩同比下降主要变动原因是:1.油脂板块由于市场供过于求,产品价格下滑,加工成本增加;品牌包装油市场竞争激烈,销量下滑,油脂业务利润同比减少;2.食品板块受市场竞争及传统渠道不景气影响,产品销量下滑,毛利额减少,影响食品板块利润下降;3.除上述因素外,为了真实、准确地反映公司财务状况及资产价值,根据《企业会计准则》《深圳证券交易所股票上市规则》及公司会计政策的相关规定,公司对可能发生减值损失的相关资产计提了减值准备,对未决诉讼中可能承担的损失计提了预计负债。",预减,0.14,2025-01-23
3258,000505,京粮控股,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:1,650万元至2,450万元,同比上年下降:76%至84%。",20500000.0,-80.0,"报告期公司预计业绩同比下降主要变动原因是:1.油脂板块由于市场供过于求,产品价格下滑,加工成本增加;品牌包装油市场竞争激烈,销量下滑,油脂业务利润同比减少;2.食品板块受市场竞争及传统渠道不景气影响,产品销量下滑,毛利额减少,影响食品板块利润下降;3.除上述因素外,为了真实、准确地反映公司财务状况及资产价值,根据《企业会计准则》《深圳证券交易所股票上市规则》及公司会计政策的相关规定,公司对可能发生减值损失的相关资产计提了减值准备,对未决诉讼中可能承担的损失计提了预计负债。",预减,102348100.0,2025-01-23
3259,000505,京粮控股,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:1,500万元至2,200万元,同比上年下降:73%至82%。",18500000.0,-77.5,"报告期公司预计业绩同比下降主要变动原因是:1.油脂板块由于市场供过于求,产品价格下滑,加工成本增加;品牌包装油市场竞争激烈,销量下滑,油脂业务利润同比减少;2.食品板块受市场竞争及传统渠道不景气影响,产品销量下滑,毛利额减少,影响食品板块利润下降;3.除上述因素外,为了真实、准确地反映公司财务状况及资产价值,根据《企业会计准则》《深圳证券交易所股票上市规则》及公司会计政策的相关规定,公司对可能发生减值损失的相关资产计提了减值准备,对未决诉讼中可能承担的损失计提了预计负债。",预减,82679000.0,2025-01-23
3260,000503,国新健康,营业收入,"预计2024年1-12月营业收入:35,000万元,同比上年增长:6%左右。",350000000.0,6.0,"报告期内,公司坚定围绕“三医协同、创新驱动、数字生态”的战略规划,持续强化“三医”协同治理和服务体系,一方面提升数字医保和数字医药的专业服务能力,巩固行业领先地位;另一方面加大对数字医疗和数字健康的投入,不断优化和完善产品体系,提升市场地位。报告期内,实现营业收入约人民币3.5亿元,同比增速约6%;归属上市公司股东净利润约人民币-2,000万元,同比减亏75%。减亏主要原因为公司于2024年出售参股企业海南海虹化纤工业有限公司18.96%股权及联营企业广东海虹药通电子商务有限公司45%股权,实现约1.3亿元投资收益。",略增,330130000.0,2025-01-23
3261,000503,国新健康,扣除后营业收入,"预计2024年1-12月扣除后营业收入:34,983万元。",349830000.0,,"报告期内,公司坚定围绕“三医协同、创新驱动、数字生态”的战略规划,持续强化“三医”协同治理和服务体系,一方面提升数字医保和数字医药的专业服务能力,巩固行业领先地位;另一方面加大对数字医疗和数字健康的投入,不断优化和完善产品体系,提升市场地位。报告期内,实现营业收入约人民币3.5亿元,同比增速约6%;归属上市公司股东净利润约人民币-2,000万元,同比减亏75%。减亏主要原因为公司于2024年出售参股企业海南海虹化纤工业有限公司18.96%股权及联营企业广东海虹药通电子商务有限公司45%股权,实现约1.3亿元投资收益。",略增,329950000.0,2025-01-23
3262,000503,国新健康,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:2,000万元,同比上年增长:75%。",-20000000.0,75.0,"报告期内,公司坚定围绕“三医协同、创新驱动、数字生态”的战略规划,持续强化“三医”协同治理和服务体系,一方面提升数字医保和数字医药的专业服务能力,巩固行业领先地位;另一方面加大对数字医疗和数字健康的投入,不断优化和完善产品体系,提升市场地位。报告期内,实现营业收入约人民币3.5亿元,同比增速约6%;归属上市公司股东净利润约人民币-2,000万元,同比减亏75%。减亏主要原因为公司于2024年出售参股企业海南海虹化纤工业有限公司18.96%股权及联营企业广东海虹药通电子商务有限公司45%股权,实现约1.3亿元投资收益。",减亏,-79790000.0,2025-01-23
3263,000503,国新健康,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:14,600万元。",-146000000.0,-26.12,"报告期内,公司坚定围绕“三医协同、创新驱动、数字生态”的战略规划,持续强化“三医”协同治理和服务体系,一方面提升数字医保和数字医药的专业服务能力,巩固行业领先地位;另一方面加大对数字医疗和数字健康的投入,不断优化和完善产品体系,提升市场地位。报告期内,实现营业收入约人民币3.5亿元,同比增速约6%;归属上市公司股东净利润约人民币-2,000万元,同比减亏75%。减亏主要原因为公司于2024年出售参股企业海南海虹化纤工业有限公司18.96%股权及联营企业广东海虹药通电子商务有限公司45%股权,实现约1.3亿元投资收益。",增亏,-115760000.0,2025-01-23
3264,000503,国新健康,每股收益,预计2024年1-12月每股收益亏损:0.0204元。,-0.0204,,"报告期内,公司坚定围绕“三医协同、创新驱动、数字生态”的战略规划,持续强化“三医”协同治理和服务体系,一方面提升数字医保和数字医药的专业服务能力,巩固行业领先地位;另一方面加大对数字医疗和数字健康的投入,不断优化和完善产品体系,提升市场地位。报告期内,实现营业收入约人民币3.5亿元,同比增速约6%;归属上市公司股东净利润约人民币-2,000万元,同比减亏75%。减亏主要原因为公司于2024年出售参股企业海南海虹化纤工业有限公司18.96%股权及联营企业广东海虹药通电子商务有限公司45%股权,实现约1.3亿元投资收益。",减亏,-0.0876,2025-01-23
3265,000159,国际实业,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利约:5,100万元,同比上年下降:32.75%左右。",51000000.0,-32.75,报告期业绩较上年同期变化的主要原因:归属于上市公司股东的净利润减少主要系转让子公司国际置地、中化房产股权所致。,略减,75838800.0,2025-01-23
3266,000159,国际实业,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损约:45,300万元,同比上年下降:660.61%左右。",-453000000.0,-660.61,报告期业绩较上年同期变化的主要原因:归属于上市公司股东的净利润减少主要系转让子公司国际置地、中化房产股权所致。,首亏,80805200.0,2025-01-23
3267,000159,国际实业,每股收益,预计2024年1-12月每股收益亏损约:0.9424元。,-0.9424,,报告期业绩较上年同期变化的主要原因:归属于上市公司股东的净利润减少主要系转让子公司国际置地、中化房产股权所致。,首亏,0.1681,2025-01-23
