序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
354,000725,京东方A,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:80,000万元至100,000万元,同比上年增长:223%至304%。",900000000.0,263.5,"1、报告期内,半导体显示行业虽处于传统淡季,但得益于良好的供给格局和下游需求的提前释放,行业景气度于春节后显著回暖,2024年一季度营业收入、归属于上市公司股东的净利润、扣除非经常性损益后的净利润同比均有所增长。2、LCD方面,需求端受体育赛事备货需求和高涨价预期的影响,终端客户订单提前释放。供给端始终坚持“按需生产”策略,二月受春节、岁修影响,稼动率维持较低水平;三月受订单释放提振,稼动率快速提升。产品价格方面,TV类产品价格自二月起全面上涨,三月涨幅呈扩大趋势;IT类产品价格回升态势开始初步显现。公司充分发挥自身技术和产能优势,以创新提升产品价值,推动行业的健康发展。3、OLED方面,2023年公司柔性AMOLED产品单年出货量创新高,2024年一季度出货量仍保持同比增长,预计2024年全年出货目标1.6亿片,同比增长超30%。公司持续发力柔性AMOLED高端需求,尤其是在折叠为代表的高端产品上具备明显的竞争优势。公司AMOLED业务在短期仍面临较大折旧压力,随着出货量的进一步提升和高端产品的进一步发力,成熟产线的盈利能力将有望持续改善。4、2024年,公司将坚定不移落实“聚焦主业、高质发展”的经营策略,进一步深化“极致成本、提升效能”的行动方案。在“屏之物联”战略的引领下,持续提升技术水平,提高经营质量,实现自身竞争力的不断提升。",预增,247320000.0,2024-04-12
355,000601,韶能股份,每股收益,预计2024年1-3月每股收益盈利:0.0204元至0.0241元。,0.02225,,"报告期内,受公司水电站所在地区降雨量及来水量同比增长、公司应收账款减少等因素影响,公司经营业绩同比大幅增长。(一)公司2024年第一季度经营业绩的主要影响因素1、公司水电站所在地区降雨量及来水量同比增长的影响报告期内,公司水电站所在地区来水量同比增长52.66%,使公司水电业务营业收入、利润总额同比均有较大幅度的增长。2、应收账款减少因素的影响截至2024年3月31日,公司应收账款比年初减少4.20亿元,因应收账款减少冲回部分坏账准备,使公司利润同比增加。(二)报告期内重点经营工作1、水电业务报告期内,公司水电企业重点抓住降雨量、来水量同比大幅增长的有利时机,继续推行精细化管理及流域水情调度,最大限度提高水能利用率。2、生物质能发电及供热业务报告期内,公司从事生物质能发电与供热业务的企业,采取各项“开源节流”措施,努力改善经营成果:一是抓好“开源”工作。继续大力拓展对外供热业务,重点抓好翁城供热管道项目、甘棠工业园管道供热项目的建设工作。报告期内供汽量同比增长40.96%。截至报告期末,在公司生物质能发电与供汽业务中,供汽收入占比为27.92%,同比增加了17.44个百分点。二是抓好“节流”工作。重点抓燃料直采、品质保障、节支增效、降低维修费用等工作,促进降低成本费用。3、生态纸餐具业务报告期内,公司生态纸餐具业务重点抓以下工作:一是进一步抓各项降本增效工作:坚持节支增效管理观念,严控并降低成本开支;抓好单机产能、一次性合格率的稳定发挥。二是进一步狠抓市场拓展工作。报告期内,公司生态纸餐具销量同比增长14.09%,其中3月环比增长117.34%,促使营业收入同比增长,进而有效降低单位产品的付现成本。4、精密(智能)制造业务报告期内,公司从事精密(智能)制造业务的子公司宏大公司,进一步拓展新能源汽车零部件业务,重点是加快年产36万套X3T新能源汽车齿轮技术改造项目的建设进度,争取早日投产,成为新的利润增长点;同时进一步做好各项降本增效工作,严控各项费用开支。",扭亏,-0.0299,2024-04-12
356,000601,韶能股份,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:2,200万元至2,600万元,同比上年增长:168.01%至180.38%。",24000000.0,174.195,"报告期内,受公司水电站所在地区降雨量及来水量同比增长、公司应收账款减少等因素影响,公司经营业绩同比大幅增长。(一)公司2024年第一季度经营业绩的主要影响因素1、公司水电站所在地区降雨量及来水量同比增长的影响报告期内,公司水电站所在地区来水量同比增长52.66%,使公司水电业务营业收入、利润总额同比均有较大幅度的增长。2、应收账款减少因素的影响截至2024年3月31日,公司应收账款比年初减少4.20亿元,因应收账款减少冲回部分坏账准备,使公司利润同比增加。(二)报告期内重点经营工作1、水电业务报告期内,公司水电企业重点抓住降雨量、来水量同比大幅增长的有利时机,继续推行精细化管理及流域水情调度,最大限度提高水能利用率。2、生物质能发电及供热业务报告期内,公司从事生物质能发电与供热业务的企业,采取各项“开源节流”措施,努力改善经营成果:一是抓好“开源”工作。继续大力拓展对外供热业务,重点抓好翁城供热管道项目、甘棠工业园管道供热项目的建设工作。报告期内供汽量同比增长40.96%。截至报告期末,在公司生物质能发电与供汽业务中,供汽收入占比为27.92%,同比增加了17.44个百分点。二是抓好“节流”工作。重点抓燃料直采、品质保障、节支增效、降低维修费用等工作,促进降低成本费用。3、生态纸餐具业务报告期内,公司生态纸餐具业务重点抓以下工作:一是进一步抓各项降本增效工作:坚持节支增效管理观念,严控并降低成本开支;抓好单机产能、一次性合格率的稳定发挥。二是进一步狠抓市场拓展工作。报告期内,公司生态纸餐具销量同比增长14.09%,其中3月环比增长117.34%,促使营业收入同比增长,进而有效降低单位产品的付现成本。4、精密(智能)制造业务报告期内,公司从事精密(智能)制造业务的子公司宏大公司,进一步拓展新能源汽车零部件业务,重点是加快年产36万套X3T新能源汽车齿轮技术改造项目的建设进度,争取早日投产,成为新的利润增长点;同时进一步做好各项降本增效工作,严控各项费用开支。",扭亏,-32347200.0,2024-04-12
357,000601,韶能股份,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:2,053.08万元至2,453.08万元,同比上年增长:153.31%至163.7%。",22530800.0,158.505,"报告期内,受公司水电站所在地区降雨量及来水量同比增长、公司应收账款减少等因素影响,公司经营业绩同比大幅增长。(一)公司2024年第一季度经营业绩的主要影响因素1、公司水电站所在地区降雨量及来水量同比增长的影响报告期内,公司水电站所在地区来水量同比增长52.66%,使公司水电业务营业收入、利润总额同比均有较大幅度的增长。2、应收账款减少因素的影响截至2024年3月31日,公司应收账款比年初减少4.20亿元,因应收账款减少冲回部分坏账准备,使公司利润同比增加。(二)报告期内重点经营工作1、水电业务报告期内,公司水电企业重点抓住降雨量、来水量同比大幅增长的有利时机,继续推行精细化管理及流域水情调度,最大限度提高水能利用率。2、生物质能发电及供热业务报告期内,公司从事生物质能发电与供热业务的企业,采取各项“开源节流”措施,努力改善经营成果:一是抓好“开源”工作。继续大力拓展对外供热业务,重点抓好翁城供热管道项目、甘棠工业园管道供热项目的建设工作。报告期内供汽量同比增长40.96%。截至报告期末,在公司生物质能发电与供汽业务中,供汽收入占比为27.92%,同比增加了17.44个百分点。二是抓好“节流”工作。重点抓燃料直采、品质保障、节支增效、降低维修费用等工作,促进降低成本费用。3、生态纸餐具业务报告期内,公司生态纸餐具业务重点抓以下工作:一是进一步抓各项降本增效工作:坚持节支增效管理观念,严控并降低成本开支;抓好单机产能、一次性合格率的稳定发挥。二是进一步狠抓市场拓展工作。报告期内,公司生态纸餐具销量同比增长14.09%,其中3月环比增长117.34%,促使营业收入同比增长,进而有效降低单位产品的付现成本。4、精密(智能)制造业务报告期内,公司从事精密(智能)制造业务的子公司宏大公司,进一步拓展新能源汽车零部件业务,重点是加快年产36万套X3T新能源汽车齿轮技术改造项目的建设进度,争取早日投产,成为新的利润增长点;同时进一步做好各项降本增效工作,严控各项费用开支。",扭亏,-38512800.0,2024-04-12
358,000551,创元科技,每股收益,预计2024年1-3月每股收益盈利:0.144元至0.1728元。,0.1584,,"公司进一步提高管理水平,通过多种措施管控成本费用,下属重点子公司持续落实开源节流、精益生产、提质增效等措施,并取得实效,盈利能力得到提升。公司持续加强研发能力,不断提升产品市场竞争力,公司2024年第一季度利润稳步增长。",预增,0.0961,2024-04-12
359,000551,创元科技,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:5,184.4万元至6,295.34万元,同比上年增长:40%至70%。",57398700.0,55.0,"公司进一步提高管理水平,通过多种措施管控成本费用,下属重点子公司持续落实开源节流、精益生产、提质增效等措施,并取得实效,盈利能力得到提升。公司持续加强研发能力,不断提升产品市场竞争力,公司2024年第一季度利润稳步增长。",预增,37031400.0,2024-04-12
360,000551,创元科技,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:5,765.97万元至6,919.16万元,同比上年增长:50%至80%。",63425650.0,65.0,"公司进一步提高管理水平,通过多种措施管控成本费用,下属重点子公司持续落实开源节流、精益生产、提质增效等措施,并取得实效,盈利能力得到提升。公司持续加强研发能力,不断提升产品市场竞争力,公司2024年第一季度利润稳步增长。",预增,38439800.0,2024-04-12
361,000423,东阿阿胶,每股收益,预计2024年1-3月每股收益盈利:0.52元至0.55元。,0.535,,"2024年,公司紧紧围绕“增长·质量”发展主题,深化落实“价值重塑、业务重塑、组织重塑、精神重塑”。坚定“滋补国宝东阿阿胶”顶流品牌地位,赋予品牌温度、巩固品牌高度,持续推进品牌焕新升级;全面建立药品+健康消费品“双轮驱动”增长模式,立足数字化营销与整合营销,高势能构筑品牌壁垒,继续夯实东阿阿胶块价值引领、全产业链打造复方阿胶浆大品种、拓展“桃花姬”即食养颜第一品牌;进一步明晰“皇家围场1619”男士滋补品牌定位,立体传递品牌价值,推动终端营销增量;系统布局“一中心三高地”研发体系,技术创新驱动业务增长,经营业绩稳步提升。未来,东阿阿胶将始终坚持以消费者为中心,深度践行“双轮驱动”业务增长模式,持续深化“滋补国宝东阿阿胶”品牌认知,扎实拓深基石业务,积极拓展潜力产品,统筹培育外延品种,加速“一中心三高地”研发创新体系建设,汇聚新质生产力,努力保持经营发展稳中向好、进中提质,做大众最信赖的滋补健康引领者。",预增,0.3577,2024-04-12
362,000423,东阿阿胶,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:30,900万元至33,200万元,同比上年增长:46%至56%。",320500000.0,51.0,"2024年,公司紧紧围绕“增长·质量”发展主题,深化落实“价值重塑、业务重塑、组织重塑、精神重塑”。坚定“滋补国宝东阿阿胶”顶流品牌地位,赋予品牌温度、巩固品牌高度,持续推进品牌焕新升级;全面建立药品+健康消费品“双轮驱动”增长模式,立足数字化营销与整合营销,高势能构筑品牌壁垒,继续夯实东阿阿胶块价值引领、全产业链打造复方阿胶浆大品种、拓展“桃花姬”即食养颜第一品牌;进一步明晰“皇家围场1619”男士滋补品牌定位,立体传递品牌价值,推动终端营销增量;系统布局“一中心三高地”研发体系,技术创新驱动业务增长,经营业绩稳步提升。未来,东阿阿胶将始终坚持以消费者为中心,深度践行“双轮驱动”业务增长模式,持续深化“滋补国宝东阿阿胶”品牌认知,扎实拓深基石业务,积极拓展潜力产品,统筹培育外延品种,加速“一中心三高地”研发创新体系建设,汇聚新质生产力,努力保持经营发展稳中向好、进中提质,做大众最信赖的滋补健康引领者。",预增,212304400.0,2024-04-12
363,000423,东阿阿胶,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:33,400万元至35,700万元,同比上年增长:45%至55%。",345500000.0,50.0,"2024年,公司紧紧围绕“增长·质量”发展主题,深化落实“价值重塑、业务重塑、组织重塑、精神重塑”。坚定“滋补国宝东阿阿胶”顶流品牌地位,赋予品牌温度、巩固品牌高度,持续推进品牌焕新升级;全面建立药品+健康消费品“双轮驱动”增长模式,立足数字化营销与整合营销,高势能构筑品牌壁垒,继续夯实东阿阿胶块价值引领、全产业链打造复方阿胶浆大品种、拓展“桃花姬”即食养颜第一品牌;进一步明晰“皇家围场1619”男士滋补品牌定位,立体传递品牌价值,推动终端营销增量;系统布局“一中心三高地”研发体系,技术创新驱动业务增长,经营业绩稳步提升。未来,东阿阿胶将始终坚持以消费者为中心,深度践行“双轮驱动”业务增长模式,持续深化“滋补国宝东阿阿胶”品牌认知,扎实拓深基石业务,积极拓展潜力产品,统筹培育外延品种,加速“一中心三高地”研发创新体系建设,汇聚新质生产力,努力保持经营发展稳中向好、进中提质,做大众最信赖的滋补健康引领者。",预增,230335500.0,2024-04-12
364,688255,凯尔达,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:1,210万元至1,300万元,同比上年增长:50.68%至61.89%,同比上年增长406.98万元至496.98万元。",12550000.0,56.285,"报告期内,公司持续加大研发投入、市场推广力度等,机器人相关产品差异化竞争力、市场接受度、认可度持续提升,同时通过不断优化调试相关生产设备等,逐步释放机器人相关产品产能,并根据市场的需求情况、发展趋势和竞争情况,适时制定合理的生产计划和销售策略,促进产能有效利用,从而使得公司本期业绩有较大幅度增长。",预增,8030200.0,2024-04-11
365,688255,凯尔达,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:997.13万元至1,087.13万元,同比上年增长:157.45%至180.69%,同比上年增长609.82万元至699.82万元。",10421300.0,169.07,"报告期内,公司持续加大研发投入、市场推广力度等,机器人相关产品差异化竞争力、市场接受度、认可度持续提升,同时通过不断优化调试相关生产设备等,逐步释放机器人相关产品产能,并根据市场的需求情况、发展趋势和竞争情况,适时制定合理的生产计划和销售策略,促进产能有效利用,从而使得公司本期业绩有较大幅度增长。",预增,3873100.0,2024-04-11
366,688008,澜起科技,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:21,000万元至24,000万元,同比上年增长:965%至1117%。",225000000.0,1041.0,"2024年第一季度,公司预计实现营业收入7.37亿元,较上年同期增长75.74%,实现归属于母公司所有者的净利润2.10亿元~2.40亿元,较上年同期增长9.65倍~11.17倍,实现归属于母公司所有者的扣除非经常性损益的净利润2.10亿元~2.35亿元,较上年同期708.62倍~793.10倍。2024年第一季度,从公司两大产品线来看:互连类芯片产品线销售收入约为6.95亿元,创该产品线第一季度销售收入历史新高(前次记录是2022年第一季度的5.75亿元);津逮服务器平台产品线销售收入约为0.39亿元。自今年年初以来,内存接口芯片需求实现恢复性增长,公司部分新产品(如PCIeRetimer、MRCD/MDB芯片)开始规模出货,推动公司2024年第一季度收入及净利润较上年同期大幅增长。相关新产品的情况具体如下:1、PCIeRetimer芯片:受益于AI服务器需求的快速增长,凭借优异的产品性能及卓有成效的市场拓展,澜起科技的PCIeRetimer芯片成功导入境内外主流云计算/互联网厂商的AI服务器采购项目,并已开始规模出货。2024年第一季度,公司的PCIeRetimer芯片单季度出货量约为15万颗,超过该产品2023年全年出货量的1.5倍。2、MRCD/MDB芯片:受益于AI及高性能计算对更高带宽内存模组需求的推动,凭借全球领先的技术实力以及研发进度,搭配澜起科技MRCD/MDB芯片的服务器高带宽内存模组已在境内外主流云计算/互联网厂商开始规模试用。2024年第一季度,公司的MRCD/MDB芯片单季度销售额首次超过人民币2,000万元。",预增,20000000.0,2024-04-11
367,688008,澜起科技,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:21,000万元至23,500万元,同比上年增长:70862%至79310%。",222500000.0,75086.0,"2024年第一季度,公司预计实现营业收入7.37亿元,较上年同期增长75.74%,实现归属于母公司所有者的净利润2.10亿元~2.40亿元,较上年同期增长9.65倍~11.17倍,实现归属于母公司所有者的扣除非经常性损益的净利润2.10亿元~2.35亿元,较上年同期708.62倍~793.10倍。2024年第一季度,从公司两大产品线来看:互连类芯片产品线销售收入约为6.95亿元,创该产品线第一季度销售收入历史新高(前次记录是2022年第一季度的5.75亿元);津逮服务器平台产品线销售收入约为0.39亿元。自今年年初以来,内存接口芯片需求实现恢复性增长,公司部分新产品(如PCIeRetimer、MRCD/MDB芯片)开始规模出货,推动公司2024年第一季度收入及净利润较上年同期大幅增长。相关新产品的情况具体如下:1、PCIeRetimer芯片:受益于AI服务器需求的快速增长,凭借优异的产品性能及卓有成效的市场拓展,澜起科技的PCIeRetimer芯片成功导入境内外主流云计算/互联网厂商的AI服务器采购项目,并已开始规模出货。2024年第一季度,公司的PCIeRetimer芯片单季度出货量约为15万颗,超过该产品2023年全年出货量的1.5倍。2、MRCD/MDB芯片:受益于AI及高性能计算对更高带宽内存模组需求的推动,凭借全球领先的技术实力以及研发进度,搭配澜起科技MRCD/MDB芯片的服务器高带宽内存模组已在境内外主流云计算/互联网厂商开始规模试用。2024年第一季度,公司的MRCD/MDB芯片单季度销售额首次超过人民币2,000万元。",预增,300000.0,2024-04-11
368,688008,澜起科技,营业收入,"预计2024年1-3月营业收入:73,700万元,同比上年增长:75.74%。",737000000.0,75.74,"2024年第一季度,公司预计实现营业收入7.37亿元,较上年同期增长75.74%,实现归属于母公司所有者的净利润2.10亿元~2.40亿元,较上年同期增长9.65倍~11.17倍,实现归属于母公司所有者的扣除非经常性损益的净利润2.10亿元~2.35亿元,较上年同期708.62倍~793.10倍。2024年第一季度,从公司两大产品线来看:互连类芯片产品线销售收入约为6.95亿元,创该产品线第一季度销售收入历史新高(前次记录是2022年第一季度的5.75亿元);津逮服务器平台产品线销售收入约为0.39亿元。自今年年初以来,内存接口芯片需求实现恢复性增长,公司部分新产品(如PCIeRetimer、MRCD/MDB芯片)开始规模出货,推动公司2024年第一季度收入及净利润较上年同期大幅增长。相关新产品的情况具体如下:1、PCIeRetimer芯片:受益于AI服务器需求的快速增长,凭借优异的产品性能及卓有成效的市场拓展,澜起科技的PCIeRetimer芯片成功导入境内外主流云计算/互联网厂商的AI服务器采购项目,并已开始规模出货。2024年第一季度,公司的PCIeRetimer芯片单季度出货量约为15万颗,超过该产品2023年全年出货量的1.5倍。2、MRCD/MDB芯片:受益于AI及高性能计算对更高带宽内存模组需求的推动,凭借全球领先的技术实力以及研发进度,搭配澜起科技MRCD/MDB芯片的服务器高带宽内存模组已在境内外主流云计算/互联网厂商开始规模试用。2024年第一季度,公司的MRCD/MDB芯片单季度销售额首次超过人民币2,000万元。",预增,420000000.0,2024-04-11
369,301106,骏成科技,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:1,900万元至2,200万元,同比上年增长:85%至114%。",20500000.0,99.5,"报告期内,公司实现归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长,主要原因如下:(1)公司积极拓展行业应用,打造公司品牌影响力,汽车电子应用领域、消费电子应用领域营业收入实现快速增长。(2)公司继续加大研发投入,提升公司产品竞争力,助力公司在各大市场业务板块快速拓展。",预增,10296900.0,2024-04-11
370,301106,骏成科技,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:1,900万元至2,200万元,同比上年增长:64%至90%。",20500000.0,77.0,"报告期内,公司实现归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长,主要原因如下:(1)公司积极拓展行业应用,打造公司品牌影响力,汽车电子应用领域、消费电子应用领域营业收入实现快速增长。(2)公司继续加大研发投入,提升公司产品竞争力,助力公司在各大市场业务板块快速拓展。",预增,11582500.0,2024-04-11
371,300711,广哈通信,非经常性损益,"预计2024年1-3月非经常性损益:211万元,同比上年增长103.16万元左右。",2110000.0,95.66,"1、报告期内,公司持续强化市场营销与拓展工作,合理组织研发、生产交付等业务活动,推动了主营业务的增长,本期营业收入预计同比增长约16%。2、报告期内,公司持续优化应收款项与存货的运营管理,公司应收款项余额较期初下降、账龄结构得到优化,计提信用减值损失预计同比减少约149万元;公司上年末对部分由于产品升级、停产及故障无法修复的存货进行了专项处置,报告期内,公司存货结构得到优化,计提存货跌价准备同比减少,资产减值损失预计同比减少约105万元。3、报告期内,公司预计非经常性损益对净利润影响额度为211万元,上年同期为107.84万元,同比增加约103.16万元,主要系政府补助同比增加。",不确定,1078400.0,2024-04-11
372,300711,广哈通信,归属于上市公司股东的净利润,预计2024年1-3月归属于上市公司股东的净利润盈利:70万元至90万元。,800000.0,200.025,"1、报告期内,公司持续强化市场营销与拓展工作,合理组织研发、生产交付等业务活动,推动了主营业务的增长,本期营业收入预计同比增长约16%。2、报告期内,公司持续优化应收款项与存货的运营管理,公司应收款项余额较期初下降、账龄结构得到优化,计提信用减值损失预计同比减少约149万元;公司上年末对部分由于产品升级、停产及故障无法修复的存货进行了专项处置,报告期内,公司存货结构得到优化,计提存货跌价准备同比减少,资产减值损失预计同比减少约105万元。3、报告期内,公司预计非经常性损益对净利润影响额度为211万元,上年同期为107.84万元,同比增加约103.16万元,主要系政府补助同比增加。",扭亏,-799800.0,2024-04-11
373,300711,广哈通信,扣除非经常性损益后的净利润,预计2024年1-3月扣除非经常性损益后的净利润亏损:121万元至141万元。,-1310000.0,30.255,"1、报告期内,公司持续强化市场营销与拓展工作,合理组织研发、生产交付等业务活动,推动了主营业务的增长,本期营业收入预计同比增长约16%。2、报告期内,公司持续优化应收款项与存货的运营管理,公司应收款项余额较期初下降、账龄结构得到优化,计提信用减值损失预计同比减少约149万元;公司上年末对部分由于产品升级、停产及故障无法修复的存货进行了专项处置,报告期内,公司存货结构得到优化,计提存货跌价准备同比减少,资产减值损失预计同比减少约105万元。3、报告期内,公司预计非经常性损益对净利润影响额度为211万元,上年同期为107.84万元,同比增加约103.16万元,主要系政府补助同比增加。",减亏,-1878200.0,2024-04-11
374,003000,劲仔食品,每股收益,预计2024年1-3月每股收益盈利:0.16元至0.17元。,0.165,,"公司坚定聚焦“大单品、全渠道、品牌化、国际化”发展战略,以“做好吃又健康的休闲食品,改善人们生命质量”为使命,选择优质蛋白健康食材为原料,立足中式风味休闲食品赛道,把握行业发展机遇。报告期公司持续深耕休闲鱼制品、禽类制品、豆制品三大优质蛋白健康品类,打造“深海小鱼、鹌鹑蛋、豆干、肉干、魔芋、素肉”六大系列畅销单品。公司不断加大研发投入与产品创新,发力营销网络建设,推动产品升级与品牌升级,营业收入与净利润均实现了高质量增长。净利润增长的主要原因一方面是营业收入增长带来的规模效应和供应链效益优化,另一方面是主要原材料如鳀鱼、鹌鹑蛋、黄豆等价格同比均有所下降。此外,公司报告期内获得政府补助等较去年同期有所增加。",预增,0.09,2024-04-11
375,003000,劲仔食品,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:5,538.39万元至6,322.38万元,同比上年增长:68.3%至92.13%。",59303850.0,80.215,"公司坚定聚焦“大单品、全渠道、品牌化、国际化”发展战略,以“做好吃又健康的休闲食品,改善人们生命质量”为使命,选择优质蛋白健康食材为原料,立足中式风味休闲食品赛道,把握行业发展机遇。报告期公司持续深耕休闲鱼制品、禽类制品、豆制品三大优质蛋白健康品类,打造“深海小鱼、鹌鹑蛋、豆干、肉干、魔芋、素肉”六大系列畅销单品。公司不断加大研发投入与产品创新,发力营销网络建设,推动产品升级与品牌升级,营业收入与净利润均实现了高质量增长。净利润增长的主要原因一方面是营业收入增长带来的规模效应和供应链效益优化,另一方面是主要原材料如鳀鱼、鹌鹑蛋、黄豆等价格同比均有所下降。此外,公司报告期内获得政府补助等较去年同期有所增加。",预增,32907100.0,2024-04-11
376,003000,劲仔食品,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:7,055.92万元至7,839.91万元,同比上年增长:80%至100%。",74479150.0,90.0,"公司坚定聚焦“大单品、全渠道、品牌化、国际化”发展战略,以“做好吃又健康的休闲食品,改善人们生命质量”为使命,选择优质蛋白健康食材为原料,立足中式风味休闲食品赛道,把握行业发展机遇。报告期公司持续深耕休闲鱼制品、禽类制品、豆制品三大优质蛋白健康品类,打造“深海小鱼、鹌鹑蛋、豆干、肉干、魔芋、素肉”六大系列畅销单品。公司不断加大研发投入与产品创新,发力营销网络建设,推动产品升级与品牌升级,营业收入与净利润均实现了高质量增长。净利润增长的主要原因一方面是营业收入增长带来的规模效应和供应链效益优化,另一方面是主要原材料如鳀鱼、鹌鹑蛋、黄豆等价格同比均有所下降。此外,公司报告期内获得政府补助等较去年同期有所增加。",预增,39199500.0,2024-04-11
377,002787,华源控股,每股收益,预计2024年1-3月每股收益盈利:0.0573元至0.0603元。,0.0588,,"1、报告期内,公司因享受增值税加计抵减政策,增加归属于上市公司股东的净利润约750万元。2、报告期内,公司在行业竞争加剧的形势下迎难而上,围绕公司战略和业务策略,积极开拓国内外市场,挖掘客户需求,同时持续推进精益化管理,通过工艺优化、流程改善等举措提高生产效率,与去年同期相比,公司营业收入及利润均实现增长。3、报告期内,公司部分高毛利产品销量占比增加,提高了公司毛利率,提升了公司整体盈利能力。",预增,0.01,2024-04-11
378,002787,华源控股,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:1,930万元至1,960万元,同比上年增长:51366.67%至52166.67%。",19450000.0,51766.67,"1、报告期内,公司因享受增值税加计抵减政策,增加归属于上市公司股东的净利润约750万元。2、报告期内,公司在行业竞争加剧的形势下迎难而上,围绕公司战略和业务策略,积极开拓国内外市场,挖掘客户需求,同时持续推进精益化管理,通过工艺优化、流程改善等举措提高生产效率,与去年同期相比,公司营业收入及利润均实现增长。3、报告期内,公司部分高毛利产品销量占比增加,提高了公司毛利率,提升了公司整体盈利能力。",预增,37500.0,2024-04-11
379,002787,华源控股,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:1,900万元至2,000万元,同比上年增长:827.06%至875.85%。",19500000.0,851.455,"1、报告期内,公司因享受增值税加计抵减政策,增加归属于上市公司股东的净利润约750万元。2、报告期内,公司在行业竞争加剧的形势下迎难而上,围绕公司战略和业务策略,积极开拓国内外市场,挖掘客户需求,同时持续推进精益化管理,通过工艺优化、流程改善等举措提高生产效率,与去年同期相比,公司营业收入及利润均实现增长。3、报告期内,公司部分高毛利产品销量占比增加,提高了公司毛利率,提升了公司整体盈利能力。",预增,2049500.0,2024-04-11
380,002422,科伦药业,每股收益,预计2024年1-3月每股收益盈利:0.62元至0.72元。,0.67,,"本报告期业绩增长的主要原因:1.报告期内,公司加大市场开发,并持续优化产品结构,输液和非输液制剂销量增长,利润同比增加;2.报告期内,原料药中间体主要产品销量和价格同比上升,生产成本降低,利润同比增加;3.报告期内,持续优化融资结构,有息负债规模和融资利率下降,财务费用减少,利润增加。",略增,0.56,2024-04-11
381,002422,科伦药业,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:90,000万元至104,000万元,同比上年增长:13.41%至31.05%。",970000000.0,22.23,"本报告期业绩增长的主要原因:1.报告期内,公司加大市场开发,并持续优化产品结构,输液和非输液制剂销量增长,利润同比增加;2.报告期内,原料药中间体主要产品销量和价格同比上升,生产成本降低,利润同比增加;3.报告期内,持续优化融资结构,有息负债规模和融资利率下降,财务费用减少,利润增加。",略增,793583300.0,2024-04-11
382,002422,科伦药业,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:95,000万元至110,000万元,同比上年增长:16.64%至35.06%。",1025000000.0,25.85,"本报告期业绩增长的主要原因:1.报告期内,公司加大市场开发,并持续优化产品结构,输液和非输液制剂销量增长,利润同比增加;2.报告期内,原料药中间体主要产品销量和价格同比上升,生产成本降低,利润同比增加;3.报告期内,持续优化融资结构,有息负债规模和融资利率下降,财务费用减少,利润增加。",略增,814451500.0,2024-04-11
383,000993,闽东电力,每股收益,预计2024年1-3月每股收益亏损:0.04元至0.05元。,-0.045,,"本报告期归属于上市公司股东的净利润较上年同期下降的主要原因如下:房地产行业东晟广场项目已于上年完成全部住宅楼交房,本报告期确认售房收入较上年同期大幅减少。",首亏,0.05,2024-04-11
384,000993,闽东电力,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润亏损:1,700万元至2,300万元,同比上年下降:186.34%至216.81%。",-20000000.0,-201.575,"本报告期归属于上市公司股东的净利润较上年同期下降的主要原因如下:房地产行业东晟广场项目已于上年完成全部住宅楼交房,本报告期确认售房收入较上年同期大幅减少。",首亏,19690500.0,2024-04-11
